{'a_cols': 8, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 192, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m0.txt', 'size_n': 33600, 'speedup_avg_over_ref': 1.027017915104998, 'speedup_best_over_ref': 1.027017915104998, 'xsmm_custom_avg': 0.9293833333333333, 'xsmm_custom_best': 0.9293833333333333, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 0.9544933333333334, 'xsmm_reference_best': 0.9544933333333334, 'xsmm_reference_cpu_freq': 2.999908, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 24, 'a_nonzero': 48, 'a_rows': 8, 'a_size': 192, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m3.txt', 'size_n': 33600, 'speedup_avg_over_ref': 1.0984989445051685, 'speedup_best_over_ref': 1.0984989445051685, 'xsmm_custom_avg': 0.39949666666666683, 'xsmm_custom_best': 0.39949666666666683, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 0.43884666666666666, 'xsmm_reference_best': 0.43884666666666666, 'xsmm_reference_cpu_freq': 2.999859, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 24, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 576, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.08333333333333333, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m6.txt', 'size_n': 33600, 'speedup_avg_over_ref': 1.0290777532913276, 'speedup_best_over_ref': 1.0290777532913276, 'xsmm_custom_avg': 0.9876966666666668, 'xsmm_custom_best': 0.9876966666666668, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 1.0164166666666667, 'xsmm_reference_best': 1.0164166666666667, 'xsmm_reference_cpu_freq': 2.999924, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 24, 'a_nonzero': 48, 'a_rows': 8, 'a_size': 192, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m132.txt', 'size_n': 33600, 'speedup_avg_over_ref': 1.0813723640718171, 'speedup_best_over_ref': 1.0813723640718171, 'xsmm_custom_avg': 0.40640333333333334, 'xsmm_custom_best': 0.40640333333333334, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 0.4394733333333334, 'xsmm_reference_best': 0.4394733333333334, 'xsmm_reference_cpu_freq': 2.999932, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 8, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 192, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m460.txt', 'size_n': 33600, 'speedup_avg_over_ref': 1.0245175634254795, 'speedup_best_over_ref': 1.0245175634254795, 'xsmm_custom_avg': 0.9265466666666666, 'xsmm_custom_best': 0.9265466666666666, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 0.9492633333333333, 'xsmm_reference_best': 0.9492633333333333, 'xsmm_reference_cpu_freq': 2.999897, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 27, 'a_nonzero': 54, 'a_rows': 54, 'a_size': 1458, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.037037037037037035, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m0.txt', 'size_n': 33600, 'speedup_avg_over_ref': 1.026173907940048, 'speedup_best_over_ref': 1.026173907940048, 'xsmm_custom_avg': 2.1014566666666665, 'xsmm_custom_best': 2.1014566666666665, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 2.15646, 'xsmm_reference_best': 2.15646, 'xsmm_reference_cpu_freq': 2.999895, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 54, 'a_nonzero': 162, 'a_rows': 27, 'a_size': 1458, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.1111111111111111, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m3.txt', 'size_n': 33600, 'speedup_avg_over_ref': 1.0013141841514663, 'speedup_best_over_ref': 1.0013141841514663, 'xsmm_custom_avg': 1.7704266666666668, 'xsmm_custom_best': 1.7704266666666668, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 1.7727533333333334, 'xsmm_reference_best': 1.7727533333333334, 'xsmm_reference_cpu_freq': 2.999811, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 54, 'a_nonzero': 162, 'a_rows': 81, 'a_size': 4374, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.037037037037037035, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m6.txt', 'size_n': 33600, 'speedup_avg_over_ref': 0.9709854346376843, 'speedup_best_over_ref': 0.9709854346376843, 'xsmm_custom_avg': 3.9600799999999996, 'xsmm_custom_best': 3.9600799999999996, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 3.8451800000000005, 'xsmm_reference_best': 3.8451800000000005, 'xsmm_reference_cpu_freq': 2.999907, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 81, 'a_nonzero': 216, 'a_rows': 27, 'a_size': 2187, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.09876543209876543, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m132.txt', 'size_n': 33600, 'speedup_avg_over_ref': 0.8741411928706561, 'speedup_best_over_ref': 0.8741411928706561, 'xsmm_custom_avg': 3.21376, 'xsmm_custom_best': 3.21376, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 2.8092799999999998, 'xsmm_reference_best': 2.8092799999999998, 'xsmm_reference_cpu_freq': 2.999966, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 27, 'a_nonzero': 216, 'a_rows': 81, 'a_size': 2187, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.09876543209876543, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m460.txt', 'size_n': 33600, 'speedup_avg_over_ref': 1.048851229172603, 'speedup_best_over_ref': 1.048851229172603, 'xsmm_custom_avg': 3.1466966666666667, 'xsmm_custom_best': 3.1466966666666667, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 3.3004166666666666, 'xsmm_reference_best': 3.3004166666666666, 'xsmm_reference_cpu_freq': 2.999957, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 27, 'a_nonzero': 162, 'a_rows': 54, 'a_size': 1458, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.1111111111111111, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre/m0.txt', 'size_n': 33600, 'speedup_avg_over_ref': 1.1345853921270168, 'speedup_best_over_ref': 1.1345853921270168, 'xsmm_custom_avg': 2.13515, 'xsmm_custom_best': 2.13515, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 2.42251, 'xsmm_reference_best': 2.42251, 'xsmm_reference_cpu_freq': 2.999921, 'xsmm_reference_kernel_type': 'sparse'}
