{'a_cols': 8, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 192, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m0.txt', 'size_n': 105600, 'speedup_avg_over_ref': 1.0244459555669143, 'speedup_best_over_ref': 1.0244459555669143, 'xsmm_custom_avg': 2.9215466666666665, 'xsmm_custom_best': 2.9215466666666665, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 2.9929666666666668, 'xsmm_reference_best': 2.9929666666666668, 'xsmm_reference_cpu_freq': 2.999885, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 24, 'a_nonzero': 48, 'a_rows': 8, 'a_size': 192, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m3.txt', 'size_n': 105600, 'speedup_avg_over_ref': 1.0927262050653594, 'speedup_best_over_ref': 1.0927262050653594, 'xsmm_custom_avg': 1.3056, 'xsmm_custom_best': 1.3056, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 1.4266633333333334, 'xsmm_reference_best': 1.4266633333333334, 'xsmm_reference_cpu_freq': 2.999937, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 24, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 576, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.08333333333333333, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m6.txt', 'size_n': 105600, 'speedup_avg_over_ref': 1.0177511339204037, 'speedup_best_over_ref': 1.0177511339204037, 'xsmm_custom_avg': 3.14102, 'xsmm_custom_best': 3.14102, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 3.1967766666666666, 'xsmm_reference_best': 3.1967766666666666, 'xsmm_reference_cpu_freq': 2.999897, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 24, 'a_nonzero': 48, 'a_rows': 8, 'a_size': 192, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m132.txt', 'size_n': 105600, 'speedup_avg_over_ref': 1.0805462824007432, 'speedup_best_over_ref': 1.0805462824007432, 'xsmm_custom_avg': 1.30604, 'xsmm_custom_best': 1.30604, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 1.4112366666666667, 'xsmm_reference_best': 1.4112366666666667, 'xsmm_reference_cpu_freq': 2.999929, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 8, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 192, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m460.txt', 'size_n': 105600, 'speedup_avg_over_ref': 1.0238234464540008, 'speedup_best_over_ref': 1.0238234464540008, 'xsmm_custom_avg': 2.9072199999999997, 'xsmm_custom_best': 2.9072199999999997, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 2.97648, 'xsmm_reference_best': 2.97648, 'xsmm_reference_cpu_freq': 2.999886, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 27, 'a_nonzero': 54, 'a_rows': 54, 'a_size': 1458, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.037037037037037035, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m0.txt', 'size_n': 105600, 'speedup_avg_over_ref': 1.0346631095266032, 'speedup_best_over_ref': 1.0346631095266032, 'xsmm_custom_avg': 6.66453, 'xsmm_custom_best': 6.66453, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 6.895543333333333, 'xsmm_reference_best': 6.895543333333333, 'xsmm_reference_cpu_freq': 2.999908, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 54, 'a_nonzero': 162, 'a_rows': 27, 'a_size': 1458, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.1111111111111111, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m3.txt', 'size_n': 105600, 'speedup_avg_over_ref': 0.8981316431923821, 'speedup_best_over_ref': 0.8981316431923821, 'xsmm_custom_avg': 11.799673333333333, 'xsmm_custom_best': 11.799673333333333, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 10.59766, 'xsmm_reference_best': 10.59766, 'xsmm_reference_cpu_freq': 2.999903, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 54, 'a_nonzero': 162, 'a_rows': 81, 'a_size': 4374, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.037037037037037035, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m6.txt', 'size_n': 105600, 'speedup_avg_over_ref': 1.0002914947266592, 'speedup_best_over_ref': 1.0002914947266592, 'xsmm_custom_avg': 16.581203333333335, 'xsmm_custom_best': 16.581203333333335, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 16.586036666666665, 'xsmm_reference_best': 16.586036666666665, 'xsmm_reference_cpu_freq': 2.999945, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 81, 'a_nonzero': 216, 'a_rows': 27, 'a_size': 2187, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.09876543209876543, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m132.txt', 'size_n': 105600, 'speedup_avg_over_ref': 1.0558364628318728, 'speedup_best_over_ref': 1.0558364628318728, 'xsmm_custom_avg': 13.63637, 'xsmm_custom_best': 13.63637, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 14.397776666666665, 'xsmm_reference_best': 14.397776666666665, 'xsmm_reference_cpu_freq': 2.999887, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 27, 'a_nonzero': 216, 'a_rows': 81, 'a_size': 2187, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.09876543209876543, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m460.txt', 'size_n': 105600, 'speedup_avg_over_ref': 1.0801597399816072, 'speedup_best_over_ref': 1.0801597399816072, 'xsmm_custom_avg': 10.054673333333334, 'xsmm_custom_best': 10.054673333333334, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 10.860653333333333, 'xsmm_reference_best': 10.860653333333333, 'xsmm_reference_cpu_freq': 2.999924, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 27, 'a_nonzero': 162, 'a_rows': 54, 'a_size': 1458, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.1111111111111111, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre/m0.txt', 'size_n': 105600, 'speedup_avg_over_ref': 1.0664815647000918, 'speedup_best_over_ref': 1.0664815647000918, 'xsmm_custom_avg': 6.853880000000001, 'xsmm_custom_best': 6.853880000000001, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 7.309536666666666, 'xsmm_reference_best': 7.309536666666666, 'xsmm_reference_cpu_freq': 2.999902, 'xsmm_reference_kernel_type': 'wide-sparse'}
