{'K_BLOCKING=0_avg': 0.9576, 'K_BLOCKING=0_best': 0.9576, 'K_BLOCKING=0_kernel_type': 'dense', 'K_BLOCKING=128_avg': 0.9753999999999999, 'K_BLOCKING=128_best': 0.9753999999999999, 'K_BLOCKING=128_kernel_type': 'dense', 'K_BLOCKING=192_avg': 0.9490000000000001, 'K_BLOCKING=192_best': 0.9490000000000001, 'K_BLOCKING=192_kernel_type': 'dense', 'K_BLOCKING=256_avg': 0.9499000000000001, 'K_BLOCKING=256_best': 0.9499000000000001, 'K_BLOCKING=256_kernel_type': 'dense', 'K_BLOCKING=32_avg': 0.9418, 'K_BLOCKING=32_best': 0.9418, 'K_BLOCKING=32_kernel_type': 'dense', 'K_BLOCKING=384_avg': 0.9742000000000001, 'K_BLOCKING=384_best': 0.9742000000000001, 'K_BLOCKING=384_kernel_type': 'dense', 'K_BLOCKING=512_avg': 0.9591, 'K_BLOCKING=512_best': 0.9591, 'K_BLOCKING=512_kernel_type': 'dense', 'K_BLOCKING=64_avg': 0.9602, 'K_BLOCKING=64_best': 0.9602, 'K_BLOCKING=64_kernel_type': 'dense', 'K_BLOCKING=96_avg': 0.9551000000000001, 'K_BLOCKING=96_best': 0.9551000000000001, 'K_BLOCKING=96_kernel_type': 'dense', 'a_cols': 8, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 192, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m0.txt', 'size_n': 33600, 'xsmm_reference_avg': 0.9663999999999999, 'xsmm_reference_best': 0.9663999999999999, 'xsmm_reference_cpu_freq': 2.999954, 'xsmm_reference_kernel_type': 'sparse'}
{'K_BLOCKING=0_avg': 0.4847, 'K_BLOCKING=0_best': 0.4847, 'K_BLOCKING=0_kernel_type': 'dense', 'K_BLOCKING=128_avg': 0.4779, 'K_BLOCKING=128_best': 0.4779, 'K_BLOCKING=128_kernel_type': 'dense', 'K_BLOCKING=192_avg': 0.46630000000000005, 'K_BLOCKING=192_best': 0.46630000000000005, 'K_BLOCKING=192_kernel_type': 'dense', 'K_BLOCKING=256_avg': 0.4671, 'K_BLOCKING=256_best': 0.4671, 'K_BLOCKING=256_kernel_type': 'dense', 'K_BLOCKING=32_avg': 0.481, 'K_BLOCKING=32_best': 0.481, 'K_BLOCKING=32_kernel_type': 'dense', 'K_BLOCKING=384_avg': 0.4625, 'K_BLOCKING=384_best': 0.4625, 'K_BLOCKING=384_kernel_type': 'dense', 'K_BLOCKING=512_avg': 0.47969999999999996, 'K_BLOCKING=512_best': 0.47969999999999996, 'K_BLOCKING=512_kernel_type': 'dense', 'K_BLOCKING=64_avg': 0.48949999999999994, 'K_BLOCKING=64_best': 0.48949999999999994, 'K_BLOCKING=64_kernel_type': 'dense', 'K_BLOCKING=96_avg': 0.47859999999999997, 'K_BLOCKING=96_best': 0.47859999999999997, 'K_BLOCKING=96_kernel_type': 'dense', 'a_cols': 24, 'a_nonzero': 48, 'a_rows': 8, 'a_size': 192, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m3.txt', 'size_n': 33600, 'xsmm_reference_avg': 0.4808, 'xsmm_reference_best': 0.4808, 'xsmm_reference_cpu_freq': 2.999961, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'K_BLOCKING=0_avg': 1.0632, 'K_BLOCKING=0_best': 1.0632, 'K_BLOCKING=0_kernel_type': 'dense', 'K_BLOCKING=128_avg': 1.0390000000000001, 'K_BLOCKING=128_best': 1.0390000000000001, 'K_BLOCKING=128_kernel_type': 'dense', 'K_BLOCKING=192_avg': 1.0515, 'K_BLOCKING=192_best': 1.0515, 'K_BLOCKING=192_kernel_type': 'dense', 'K_BLOCKING=256_avg': 1.0496, 'K_BLOCKING=256_best': 1.0496, 'K_BLOCKING=256_kernel_type': 'dense', 'K_BLOCKING=32_avg': 1.0448, 'K_BLOCKING=32_best': 1.0448, 'K_BLOCKING=32_kernel_type': 'dense', 'K_BLOCKING=384_avg': 1.0644, 'K_BLOCKING=384_best': 1.0644, 'K_BLOCKING=384_kernel_type': 'dense', 'K_BLOCKING=512_avg': 1.0643, 'K_BLOCKING=512_best': 1.0643, 'K_BLOCKING=512_kernel_type': 'dense', 'K_BLOCKING=64_avg': 1.0523, 'K_BLOCKING=64_best': 1.0523, 'K_BLOCKING=64_kernel_type': 'dense', 'K_BLOCKING=96_avg': 1.0398, 'K_BLOCKING=96_best': 1.0398, 'K_BLOCKING=96_kernel_type': 'dense', 'a_cols': 24, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 576, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.08333333333333333, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m6.txt', 'size_n': 33600, 'xsmm_reference_avg': 1.0394, 'xsmm_reference_best': 1.0394, 'xsmm_reference_cpu_freq': 2.999904, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'K_BLOCKING=0_avg': 0.48460000000000003, 'K_BLOCKING=0_best': 0.48460000000000003, 'K_BLOCKING=0_kernel_type': 'dense', 'K_BLOCKING=128_avg': 0.488, 'K_BLOCKING=128_best': 0.488, 'K_BLOCKING=128_kernel_type': 'dense', 'K_BLOCKING=192_avg': 0.49770000000000003, 'K_BLOCKING=192_best': 0.49770000000000003, 'K_BLOCKING=192_kernel_type': 'dense', 'K_BLOCKING=256_avg': 0.4814, 'K_BLOCKING=256_best': 0.4814, 'K_BLOCKING=256_kernel_type': 'dense', 'K_BLOCKING=32_avg': 0.4789, 'K_BLOCKING=32_best': 0.4789, 'K_BLOCKING=32_kernel_type': 'dense', 'K_BLOCKING=384_avg': 0.4734, 'K_BLOCKING=384_best': 0.4734, 'K_BLOCKING=384_kernel_type': 'dense', 'K_BLOCKING=512_avg': 0.4723, 'K_BLOCKING=512_best': 0.4723, 'K_BLOCKING=512_kernel_type': 'dense', 'K_BLOCKING=64_avg': 0.47750000000000004, 'K_BLOCKING=64_best': 0.47750000000000004, 'K_BLOCKING=64_kernel_type': 'dense', 'K_BLOCKING=96_avg': 0.5051, 'K_BLOCKING=96_best': 0.5051, 'K_BLOCKING=96_kernel_type': 'dense', 'a_cols': 24, 'a_nonzero': 48, 'a_rows': 8, 'a_size': 192, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m132.txt', 'size_n': 33600, 'xsmm_reference_avg': 0.4506, 'xsmm_reference_best': 0.4506, 'xsmm_reference_cpu_freq': 2.999901, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'K_BLOCKING=0_avg': 0.9452999999999999, 'K_BLOCKING=0_best': 0.9452999999999999, 'K_BLOCKING=0_kernel_type': 'dense', 'K_BLOCKING=128_avg': 0.9650000000000001, 'K_BLOCKING=128_best': 0.9650000000000001, 'K_BLOCKING=128_kernel_type': 'dense', 'K_BLOCKING=192_avg': 0.9536, 'K_BLOCKING=192_best': 0.9536, 'K_BLOCKING=192_kernel_type': 'dense', 'K_BLOCKING=256_avg': 0.9612999999999999, 'K_BLOCKING=256_best': 0.9612999999999999, 'K_BLOCKING=256_kernel_type': 'dense', 'K_BLOCKING=32_avg': 0.9737, 'K_BLOCKING=32_best': 0.9737, 'K_BLOCKING=32_kernel_type': 'dense', 'K_BLOCKING=384_avg': 0.9503, 'K_BLOCKING=384_best': 0.9503, 'K_BLOCKING=384_kernel_type': 'dense', 'K_BLOCKING=512_avg': 0.9406000000000001, 'K_BLOCKING=512_best': 0.9406000000000001, 'K_BLOCKING=512_kernel_type': 'dense', 'K_BLOCKING=64_avg': 0.9561999999999999, 'K_BLOCKING=64_best': 0.9561999999999999, 'K_BLOCKING=64_kernel_type': 'dense', 'K_BLOCKING=96_avg': 0.9512, 'K_BLOCKING=96_best': 0.9512, 'K_BLOCKING=96_kernel_type': 'dense', 'a_cols': 8, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 192, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m460.txt', 'size_n': 33600, 'xsmm_reference_avg': 0.9661, 'xsmm_reference_best': 0.9661, 'xsmm_reference_cpu_freq': 2.999908, 'xsmm_reference_kernel_type': 'sparse'}
{'K_BLOCKING=0_avg': 2.1756, 'K_BLOCKING=0_best': 2.1756, 'K_BLOCKING=0_kernel_type': 'dense', 'K_BLOCKING=128_avg': 2.1716, 'K_BLOCKING=128_best': 2.1716, 'K_BLOCKING=128_kernel_type': 'dense', 'K_BLOCKING=192_avg': 2.1785, 'K_BLOCKING=192_best': 2.1785, 'K_BLOCKING=192_kernel_type': 'dense', 'K_BLOCKING=256_avg': 2.1997, 'K_BLOCKING=256_best': 2.1997, 'K_BLOCKING=256_kernel_type': 'dense', 'K_BLOCKING=32_avg': 2.1835999999999998, 'K_BLOCKING=32_best': 2.1835999999999998, 'K_BLOCKING=32_kernel_type': 'dense', 'K_BLOCKING=384_avg': 2.2448, 'K_BLOCKING=384_best': 2.2448, 'K_BLOCKING=384_kernel_type': 'dense', 'K_BLOCKING=512_avg': 2.1754000000000002, 'K_BLOCKING=512_best': 2.1754000000000002, 'K_BLOCKING=512_kernel_type': 'dense', 'K_BLOCKING=64_avg': 2.1881, 'K_BLOCKING=64_best': 2.1881, 'K_BLOCKING=64_kernel_type': 'dense', 'K_BLOCKING=96_avg': 2.1878, 'K_BLOCKING=96_best': 2.1878, 'K_BLOCKING=96_kernel_type': 'dense', 'a_cols': 27, 'a_nonzero': 54, 'a_rows': 54, 'a_size': 1458, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.037037037037037035, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m0.txt', 'size_n': 33600, 'xsmm_reference_avg': 2.1756, 'xsmm_reference_best': 2.1756, 'xsmm_reference_cpu_freq': 2.999936, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'K_BLOCKING=0_avg': 2.8912, 'K_BLOCKING=0_best': 2.8912, 'K_BLOCKING=0_kernel_type': 'dense', 'K_BLOCKING=128_avg': 2.9829, 'K_BLOCKING=128_best': 2.9829, 'K_BLOCKING=128_kernel_type': 'dense', 'K_BLOCKING=192_avg': 2.7986, 'K_BLOCKING=192_best': 2.7986, 'K_BLOCKING=192_kernel_type': 'dense', 'K_BLOCKING=256_avg': 2.8422000000000027, 'K_BLOCKING=256_best': 2.8422000000000027, 'K_BLOCKING=256_kernel_type': 'dense', 'K_BLOCKING=32_avg': 4.3901, 'K_BLOCKING=32_best': 4.3901, 'K_BLOCKING=32_kernel_type': 'dense', 'K_BLOCKING=384_avg': 3.0949, 'K_BLOCKING=384_best': 3.0949, 'K_BLOCKING=384_kernel_type': 'dense', 'K_BLOCKING=512_avg': 2.7219, 'K_BLOCKING=512_best': 2.7219, 'K_BLOCKING=512_kernel_type': 'dense', 'K_BLOCKING=64_avg': 2.9971, 'K_BLOCKING=64_best': 2.9971, 'K_BLOCKING=64_kernel_type': 'dense', 'K_BLOCKING=96_avg': 2.7586, 'K_BLOCKING=96_best': 2.7586, 'K_BLOCKING=96_kernel_type': 'dense', 'a_cols': 54, 'a_nonzero': 162, 'a_rows': 27, 'a_size': 1458, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.1111111111111111, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m3.txt', 'size_n': 33600, 'xsmm_reference_avg': 2.5373, 'xsmm_reference_best': 2.5373, 'xsmm_reference_cpu_freq': 2.999918, 'xsmm_reference_kernel_type': 'sparse'}
{'K_BLOCKING=0_avg': 5.2949, 'K_BLOCKING=0_best': 5.2949, 'K_BLOCKING=0_kernel_type': 'dense', 'K_BLOCKING=128_avg': 5.1014, 'K_BLOCKING=128_best': 5.1014, 'K_BLOCKING=128_kernel_type': 'dense', 'K_BLOCKING=192_avg': 4.9682, 'K_BLOCKING=192_best': 4.9682, 'K_BLOCKING=192_kernel_type': 'dense', 'K_BLOCKING=256_avg': 5.1698, 'K_BLOCKING=256_best': 5.1698, 'K_BLOCKING=256_kernel_type': 'dense', 'K_BLOCKING=32_avg': 9.0207, 'K_BLOCKING=32_best': 9.0207, 'K_BLOCKING=32_kernel_type': 'dense', 'K_BLOCKING=384_avg': 5.1770000000000005, 'K_BLOCKING=384_best': 5.1770000000000005, 'K_BLOCKING=384_kernel_type': 'dense', 'K_BLOCKING=512_avg': 4.926, 'K_BLOCKING=512_best': 4.926, 'K_BLOCKING=512_kernel_type': 'dense', 'K_BLOCKING=64_avg': 5.5244, 'K_BLOCKING=64_best': 5.5244, 'K_BLOCKING=64_kernel_type': 'dense', 'K_BLOCKING=96_avg': 5.3366999999999996, 'K_BLOCKING=96_best': 5.3366999999999996, 'K_BLOCKING=96_kernel_type': 'dense', 'a_cols': 54, 'a_nonzero': 162, 'a_rows': 81, 'a_size': 4374, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.037037037037037035, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m6.txt', 'size_n': 33600, 'xsmm_reference_avg': 4.9698, 'xsmm_reference_best': 4.9698, 'xsmm_reference_cpu_freq': 2.999972, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'K_BLOCKING=0_avg': 4.7103, 'K_BLOCKING=0_best': 4.7103, 'K_BLOCKING=0_kernel_type': 'dense', 'K_BLOCKING=128_avg': 4.2497, 'K_BLOCKING=128_best': 4.2497, 'K_BLOCKING=128_kernel_type': 'dense', 'K_BLOCKING=192_avg': 4.392799999999999, 'K_BLOCKING=192_best': 4.392799999999999, 'K_BLOCKING=192_kernel_type': 'dense', 'K_BLOCKING=256_avg': 4.4648, 'K_BLOCKING=256_best': 4.4648, 'K_BLOCKING=256_kernel_type': 'dense', 'K_BLOCKING=32_avg': 5.843, 'K_BLOCKING=32_best': 5.843, 'K_BLOCKING=32_kernel_type': 'dense', 'K_BLOCKING=384_avg': 4.6947, 'K_BLOCKING=384_best': 4.6947, 'K_BLOCKING=384_kernel_type': 'dense', 'K_BLOCKING=512_avg': 4.751900000000001, 'K_BLOCKING=512_best': 4.751900000000001, 'K_BLOCKING=512_kernel_type': 'dense', 'K_BLOCKING=64_avg': 5.611800000000001, 'K_BLOCKING=64_best': 5.611800000000001, 'K_BLOCKING=64_kernel_type': 'dense', 'K_BLOCKING=96_avg': 4.0621, 'K_BLOCKING=96_best': 4.0621, 'K_BLOCKING=96_kernel_type': 'dense', 'a_cols': 81, 'a_nonzero': 216, 'a_rows': 27, 'a_size': 2187, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.09876543209876543, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m132.txt', 'size_n': 33600, 'xsmm_reference_avg': 4.6989, 'xsmm_reference_best': 4.6989, 'xsmm_reference_cpu_freq': 2.999955, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'K_BLOCKING=0_avg': 3.2430999999999996, 'K_BLOCKING=0_best': 3.2430999999999996, 'K_BLOCKING=0_kernel_type': 'dense', 'K_BLOCKING=128_avg': 3.2165999999999997, 'K_BLOCKING=128_best': 3.2165999999999997, 'K_BLOCKING=128_kernel_type': 'dense', 'K_BLOCKING=192_avg': 3.2259, 'K_BLOCKING=192_best': 3.2259, 'K_BLOCKING=192_kernel_type': 'dense', 'K_BLOCKING=256_avg': 3.2180999999999997, 'K_BLOCKING=256_best': 3.2180999999999997, 'K_BLOCKING=256_kernel_type': 'dense', 'K_BLOCKING=32_avg': 3.3853999999999997, 'K_BLOCKING=32_best': 3.3853999999999997, 'K_BLOCKING=32_kernel_type': 'dense', 'K_BLOCKING=384_avg': 3.2648, 'K_BLOCKING=384_best': 3.2648, 'K_BLOCKING=384_kernel_type': 'dense', 'K_BLOCKING=512_avg': 3.2116, 'K_BLOCKING=512_best': 3.2116, 'K_BLOCKING=512_kernel_type': 'dense', 'K_BLOCKING=64_avg': 3.2704, 'K_BLOCKING=64_best': 3.2704, 'K_BLOCKING=64_kernel_type': 'dense', 'K_BLOCKING=96_avg': 3.2691000000000003, 'K_BLOCKING=96_best': 3.2691000000000003, 'K_BLOCKING=96_kernel_type': 'dense', 'a_cols': 27, 'a_nonzero': 216, 'a_rows': 81, 'a_size': 2187, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.09876543209876543, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m460.txt', 'size_n': 33600, 'xsmm_reference_avg': 3.3426, 'xsmm_reference_best': 3.3426, 'xsmm_reference_cpu_freq': 2.999931, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'K_BLOCKING=0_avg': 2.2283000000000017, 'K_BLOCKING=0_best': 2.2283000000000017, 'K_BLOCKING=0_kernel_type': 'dense', 'K_BLOCKING=128_avg': 2.2486, 'K_BLOCKING=128_best': 2.2486, 'K_BLOCKING=128_kernel_type': 'dense', 'K_BLOCKING=192_avg': 2.3922999999999996, 'K_BLOCKING=192_best': 2.3922999999999996, 'K_BLOCKING=192_kernel_type': 'dense', 'K_BLOCKING=256_avg': 2.2497, 'K_BLOCKING=256_best': 2.2497, 'K_BLOCKING=256_kernel_type': 'dense', 'K_BLOCKING=32_avg': 2.2375, 'K_BLOCKING=32_best': 2.2375, 'K_BLOCKING=32_kernel_type': 'dense', 'K_BLOCKING=384_avg': 2.2472000000000003, 'K_BLOCKING=384_best': 2.2472000000000003, 'K_BLOCKING=384_kernel_type': 'dense', 'K_BLOCKING=512_avg': 2.2155, 'K_BLOCKING=512_best': 2.2155, 'K_BLOCKING=512_kernel_type': 'dense', 'K_BLOCKING=64_avg': 2.2327000000000004, 'K_BLOCKING=64_best': 2.2327000000000004, 'K_BLOCKING=64_kernel_type': 'dense', 'K_BLOCKING=96_avg': 2.2251000000000003, 'K_BLOCKING=96_best': 2.2251000000000003, 'K_BLOCKING=96_kernel_type': 'dense', 'a_cols': 27, 'a_nonzero': 162, 'a_rows': 54, 'a_size': 1458, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.1111111111111111, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre/m0.txt', 'size_n': 33600, 'xsmm_reference_avg': 2.471, 'xsmm_reference_best': 2.471, 'xsmm_reference_cpu_freq': 2.999925, 'xsmm_reference_kernel_type': 'sparse'}
