{'a_cols': 8, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 192, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m0.txt', 'size_n': 9000000, 'speedup_avg_over_ref': 0.9913491709463298, 'speedup_best_over_ref': 0.9913491709463298, 'xsmm_custom_avg': 262.287, 'xsmm_custom_best': 262.287, 'xsmm_custom_cpu_freq': 2.999933, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 260.018, 'xsmm_reference_best': 260.018, 'xsmm_reference_cpu_freq': 2.999933, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 24, 'a_nonzero': 48, 'a_rows': 8, 'a_size': 192, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m3.txt', 'size_n': 9000000, 'speedup_avg_over_ref': 0.9990941512577362, 'speedup_best_over_ref': 0.9990941512577362, 'xsmm_custom_avg': 157.863, 'xsmm_custom_best': 157.863, 'xsmm_custom_cpu_freq': 2.999907, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 157.72, 'xsmm_reference_best': 157.72, 'xsmm_reference_cpu_freq': 2.999907, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 24, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 576, 'a_unique': 4, 'alpha': 1.0, 'beta': 0.0, 'density': 0.08333333333333333, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m6.txt', 'size_n': 6000000, 'speedup_avg_over_ref': 0.9422455593799463, 'speedup_best_over_ref': 0.9422455593799463, 'xsmm_custom_avg': 199.015, 'xsmm_custom_best': 199.015, 'xsmm_custom_cpu_freq': 2.999893, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 187.521, 'xsmm_reference_best': 187.521, 'xsmm_reference_cpu_freq': 2.999893, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 24, 'a_nonzero': 48, 'a_rows': 8, 'a_size': 192, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m132.txt', 'size_n': 9000000, 'speedup_avg_over_ref': 0.9733775833459043, 'speedup_best_over_ref': 0.9733775833459043, 'xsmm_custom_avg': 165.725, 'xsmm_custom_best': 165.725, 'xsmm_custom_cpu_freq': 2.999956, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 161.313, 'xsmm_reference_best': 161.313, 'xsmm_reference_cpu_freq': 2.999956, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 8, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 192, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m460.txt', 'size_n': 9000000, 'speedup_avg_over_ref': 0.9573692274176901, 'speedup_best_over_ref': 0.9573692274176901, 'xsmm_custom_avg': 280.009, 'xsmm_custom_best': 280.009, 'xsmm_custom_cpu_freq': 2.999927, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 268.072, 'xsmm_reference_best': 268.072, 'xsmm_reference_cpu_freq': 2.999927, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 27, 'a_nonzero': 54, 'a_rows': 54, 'a_size': 1458, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.037037037037037035, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m0.txt', 'size_n': 3555552, 'speedup_avg_over_ref': 1.0184044197413997, 'speedup_best_over_ref': 1.0184044197413997, 'xsmm_custom_avg': 238.747, 'xsmm_custom_best': 238.747, 'xsmm_custom_cpu_freq': 2.99988, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 243.141, 'xsmm_reference_best': 243.141, 'xsmm_reference_cpu_freq': 2.99988, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 54, 'a_nonzero': 162, 'a_rows': 27, 'a_size': 1458, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.1111111111111111, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m3.txt', 'size_n': 3555552, 'speedup_avg_over_ref': 1.1870278703475332, 'speedup_best_over_ref': 1.1870278703475332, 'xsmm_custom_avg': 348.68600000000004, 'xsmm_custom_best': 348.68600000000004, 'xsmm_custom_cpu_freq': 2.999908, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 413.9, 'xsmm_reference_best': 413.9, 'xsmm_reference_cpu_freq': 2.999908, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 54, 'a_nonzero': 162, 'a_rows': 81, 'a_size': 4374, 'a_unique': 6, 'alpha': 1.0, 'beta': 0.0, 'density': 0.037037037037037035, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m6.txt', 'size_n': 2133312, 'speedup_avg_over_ref': 1.0420169558184715, 'speedup_best_over_ref': 1.0420169558184715, 'xsmm_custom_avg': 338.173, 'xsmm_custom_best': 338.173, 'xsmm_custom_cpu_freq': 2.999875, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 352.382, 'xsmm_reference_best': 352.382, 'xsmm_reference_cpu_freq': 2.999875, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 81, 'a_nonzero': 216, 'a_rows': 27, 'a_size': 2187, 'a_unique': 6, 'alpha': 1.0, 'beta': 0.0, 'density': 0.09876543209876543, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m132.txt', 'size_n': 2666640, 'speedup_avg_over_ref': 1.16843504359011, 'speedup_best_over_ref': 1.16843504359011, 'xsmm_custom_avg': 349.85, 'xsmm_custom_best': 349.85, 'xsmm_custom_cpu_freq': 2.999931, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 408.77700000000004, 'xsmm_reference_best': 408.77700000000004, 'xsmm_reference_cpu_freq': 2.999931, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 27, 'a_nonzero': 216, 'a_rows': 81, 'a_size': 2187, 'a_unique': 6, 'alpha': 1.0, 'beta': 0.0, 'density': 0.09876543209876543, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m460.txt', 'size_n': 2666640, 'speedup_avg_over_ref': 0.9952367154538192, 'speedup_best_over_ref': 0.9952367154538192, 'xsmm_custom_avg': 282.99800000000005, 'xsmm_custom_best': 282.99800000000005, 'xsmm_custom_cpu_freq': 2.999907, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 281.65, 'xsmm_reference_best': 281.65, 'xsmm_reference_cpu_freq': 2.999907, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 27, 'a_nonzero': 162, 'a_rows': 54, 'a_size': 1458, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.1111111111111111, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre/m0.txt', 'size_n': 3555552, 'speedup_avg_over_ref': 0.9854398481600369, 'speedup_best_over_ref': 0.9854398481600369, 'xsmm_custom_avg': 264.489, 'xsmm_custom_best': 264.489, 'xsmm_custom_cpu_freq': 2.999826, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 260.638, 'xsmm_reference_best': 260.638, 'xsmm_reference_cpu_freq': 2.999826, 'xsmm_reference_kernel_type': 'wide-sparse'}
