{'a_cols': 8, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 192, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m0.txt', 'size_n': 9000000, 'speedup_avg_over_ref': 0.9753150860295351, 'speedup_best_over_ref': 0.9753150860295351, 'xsmm_custom_avg': 262.468, 'xsmm_custom_best': 262.468, 'xsmm_custom_cpu_freq': 2.999848, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 255.98900000000003, 'xsmm_reference_best': 255.98900000000003, 'xsmm_reference_cpu_freq': 2.999848, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 24, 'a_nonzero': 48, 'a_rows': 8, 'a_size': 192, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m3.txt', 'size_n': 9000000, 'speedup_avg_over_ref': 1.0086224437887883, 'speedup_best_over_ref': 1.0086224437887883, 'xsmm_custom_avg': 157.264, 'xsmm_custom_best': 157.264, 'xsmm_custom_cpu_freq': 2.99988, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 158.62, 'xsmm_reference_best': 158.62, 'xsmm_reference_cpu_freq': 2.99988, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 24, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 576, 'a_unique': 4, 'alpha': 1.0, 'beta': 0.0, 'density': 0.08333333333333333, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m6.txt', 'size_n': 6000000, 'speedup_avg_over_ref': 0.9327318126199974, 'speedup_best_over_ref': 0.9327318126199974, 'xsmm_custom_avg': 201.046, 'xsmm_custom_best': 201.046, 'xsmm_custom_cpu_freq': 2.999916, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 187.522, 'xsmm_reference_best': 187.522, 'xsmm_reference_cpu_freq': 2.999916, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 24, 'a_nonzero': 48, 'a_rows': 8, 'a_size': 192, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m132.txt', 'size_n': 9000000, 'speedup_avg_over_ref': 1.0086154862730399, 'speedup_best_over_ref': 1.0086154862730399, 'xsmm_custom_avg': 157.391, 'xsmm_custom_best': 157.391, 'xsmm_custom_cpu_freq': 2.999877, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 158.747, 'xsmm_reference_best': 158.747, 'xsmm_reference_cpu_freq': 2.999877, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 8, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 192, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m460.txt', 'size_n': 9000000, 'speedup_avg_over_ref': 0.9833980542609293, 'speedup_best_over_ref': 0.9833980542609293, 'xsmm_custom_avg': 267.559, 'xsmm_custom_best': 267.559, 'xsmm_custom_cpu_freq': 2.999913, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 263.117, 'xsmm_reference_best': 263.117, 'xsmm_reference_cpu_freq': 2.999913, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 27, 'a_nonzero': 54, 'a_rows': 54, 'a_size': 1458, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.037037037037037035, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m0.txt', 'size_n': 3555552, 'speedup_avg_over_ref': 1.0158275487162334, 'speedup_best_over_ref': 1.0158275487162334, 'xsmm_custom_avg': 239.14, 'xsmm_custom_best': 239.14, 'xsmm_custom_cpu_freq': 2.999892, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 242.925, 'xsmm_reference_best': 242.925, 'xsmm_reference_cpu_freq': 2.999892, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 54, 'a_nonzero': 162, 'a_rows': 27, 'a_size': 1458, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.1111111111111111, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m3.txt', 'size_n': 3555552, 'speedup_avg_over_ref': 1.059305114112288, 'speedup_best_over_ref': 1.059305114112288, 'xsmm_custom_avg': 348.604, 'xsmm_custom_best': 348.604, 'xsmm_custom_cpu_freq': 2.999875, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 369.278, 'xsmm_reference_best': 369.278, 'xsmm_reference_cpu_freq': 2.999875, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 54, 'a_nonzero': 162, 'a_rows': 81, 'a_size': 4374, 'a_unique': 6, 'alpha': 1.0, 'beta': 0.0, 'density': 0.037037037037037035, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m6.txt', 'size_n': 2133312, 'speedup_avg_over_ref': 1.0401316525456161, 'speedup_best_over_ref': 1.0401316525456161, 'xsmm_custom_avg': 339.682, 'xsmm_custom_best': 339.682, 'xsmm_custom_cpu_freq': 2.99993, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 353.31399999999996, 'xsmm_reference_best': 353.31399999999996, 'xsmm_reference_cpu_freq': 2.99993, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 81, 'a_nonzero': 216, 'a_rows': 27, 'a_size': 2187, 'a_unique': 6, 'alpha': 1.0, 'beta': 0.0, 'density': 0.09876543209876543, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m132.txt', 'size_n': 2666640, 'speedup_avg_over_ref': 1.1617890195115406, 'speedup_best_over_ref': 1.1617890195115406, 'xsmm_custom_avg': 350.203, 'xsmm_custom_best': 350.203, 'xsmm_custom_cpu_freq': 2.999871, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 406.862, 'xsmm_reference_best': 406.862, 'xsmm_reference_cpu_freq': 2.999871, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 27, 'a_nonzero': 216, 'a_rows': 81, 'a_size': 2187, 'a_unique': 6, 'alpha': 1.0, 'beta': 0.0, 'density': 0.09876543209876543, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m460.txt', 'size_n': 2666640, 'speedup_avg_over_ref': 1.0020385430241785, 'speedup_best_over_ref': 1.0020385430241785, 'xsmm_custom_avg': 274.706, 'xsmm_custom_best': 274.706, 'xsmm_custom_cpu_freq': 2.999906, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 275.266, 'xsmm_reference_best': 275.266, 'xsmm_reference_cpu_freq': 2.999906, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 27, 'a_nonzero': 162, 'a_rows': 54, 'a_size': 1458, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.1111111111111111, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre/m0.txt', 'size_n': 3555552, 'speedup_avg_over_ref': 0.9607510786299199, 'speedup_best_over_ref': 0.9607510786299199, 'xsmm_custom_avg': 272.568, 'xsmm_custom_best': 272.568, 'xsmm_custom_cpu_freq': 2.999926, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 261.87, 'xsmm_reference_best': 261.87, 'xsmm_reference_cpu_freq': 2.999926, 'xsmm_reference_kernel_type': 'wide-sparse'}
