{'a_cols': 32, 'a_nonzero': 204, 'a_rows': 128, 'a_size': 4096, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0498046875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_32_p_0.05_uniq_16.txt', 'size_n': 81600, 'speedup_avg_over_ref': 1.0444879976675627, 'speedup_best_over_ref': 1.0444879976675627, 'xsmm_custom_avg': 10.289666666666669, 'xsmm_custom_best': 10.289666666666669, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 10.747433333333333, 'xsmm_reference_best': 10.747433333333333, 'xsmm_reference_cpu_freq': 2.499945, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 64, 'a_nonzero': 409, 'a_rows': 128, 'a_size': 8192, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0499267578125, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_64_p_0.05_uniq_16.txt', 'size_n': 81600, 'speedup_avg_over_ref': 0.9844837725492953, 'speedup_best_over_ref': 0.9844837725492953, 'xsmm_custom_avg': 19.895300000000002, 'xsmm_custom_best': 19.895300000000002, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 19.586599999999997, 'xsmm_reference_best': 19.586599999999997, 'xsmm_reference_cpu_freq': 2.499941, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_128_p_0.05_uniq_16.txt', 'size_n': 81600, 'speedup_avg_over_ref': 0.9373634476161035, 'speedup_best_over_ref': 0.9373634476161035, 'xsmm_custom_avg': 31.916933333333336, 'xsmm_custom_best': 31.916933333333336, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 29.91776666666667, 'xsmm_reference_best': 29.91776666666667, 'xsmm_reference_cpu_freq': 2.499944, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 256, 'a_nonzero': 1638, 'a_rows': 128, 'a_size': 32768, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_256_p_0.05_uniq_16.txt', 'size_n': 81600, 'speedup_avg_over_ref': 0.8384119364123634, 'speedup_best_over_ref': 0.8384119364123634, 'xsmm_custom_avg': 58.9926, 'xsmm_custom_best': 58.9926, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 49.4601, 'xsmm_reference_best': 49.4601, 'xsmm_reference_cpu_freq': 2.499973, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 512, 'a_nonzero': 3276, 'a_rows': 128, 'a_size': 65536, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_512_p_0.05_uniq_16.txt', 'size_n': 81600, 'speedup_avg_over_ref': 0.9217891046553711, 'speedup_best_over_ref': 0.9217891046553711, 'xsmm_custom_avg': 105.17886666666666, 'xsmm_custom_best': 105.17886666666666, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 96.95273333333333, 'xsmm_reference_best': 96.95273333333333, 'xsmm_reference_cpu_freq': 2.499958, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 1024, 'a_nonzero': 6553, 'a_rows': 128, 'a_size': 131072, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04999542236328125, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_1024_p_0.05_uniq_16.txt', 'size_n': 81600, 'speedup_avg_over_ref': 0.8381190332762374, 'speedup_best_over_ref': 0.8381190332762374, 'xsmm_custom_avg': 209.21936666666667, 'xsmm_custom_best': 209.21936666666667, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 175.35073333333332, 'xsmm_reference_best': 175.35073333333332, 'xsmm_reference_cpu_freq': 2.499955, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 32, 'a_nonzero': 204, 'a_rows': 128, 'a_size': 4096, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0498046875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_32_p_0.05_uniq_64.txt', 'size_n': 81600, 'speedup_avg_over_ref': 1.0582793825875605, 'speedup_best_over_ref': 1.0582793825875605, 'xsmm_custom_avg': 10.601233333333333, 'xsmm_custom_best': 10.601233333333333, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 11.219066666666667, 'xsmm_reference_best': 11.219066666666667, 'xsmm_reference_cpu_freq': 2.499974, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 64, 'a_nonzero': 409, 'a_rows': 128, 'a_size': 8192, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0499267578125, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_64_p_0.05_uniq_64.txt', 'size_n': 81600, 'speedup_avg_over_ref': 0.9564420866607316, 'speedup_best_over_ref': 0.9564420866607316, 'xsmm_custom_avg': 20.069066666666668, 'xsmm_custom_best': 20.069066666666668, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 19.1949, 'xsmm_reference_best': 19.1949, 'xsmm_reference_cpu_freq': 2.499974, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_128_p_0.05_uniq_64.txt', 'size_n': 81600, 'speedup_avg_over_ref': 0.8935014994302478, 'speedup_best_over_ref': 0.8935014994302478, 'xsmm_custom_avg': 32.08996666666666, 'xsmm_custom_best': 32.08996666666666, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 28.672433333333334, 'xsmm_reference_best': 28.672433333333334, 'xsmm_reference_cpu_freq': 2.499981, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 256, 'a_nonzero': 1638, 'a_rows': 128, 'a_size': 32768, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_256_p_0.05_uniq_64.txt', 'size_n': 81600, 'speedup_avg_over_ref': 0.8496890192852226, 'speedup_best_over_ref': 0.8496890192852226, 'xsmm_custom_avg': 59.60176666666666, 'xsmm_custom_best': 59.60176666666666, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 50.642966666666666, 'xsmm_reference_best': 50.642966666666666, 'xsmm_reference_cpu_freq': 2.499987, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 512, 'a_nonzero': 3276, 'a_rows': 128, 'a_size': 65536, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_512_p_0.05_uniq_64.txt', 'size_n': 81600, 'speedup_avg_over_ref': 0.8486612284915681, 'speedup_best_over_ref': 0.8486612284915681, 'xsmm_custom_avg': 105.80346666666667, 'xsmm_custom_best': 105.80346666666667, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 89.7913, 'xsmm_reference_best': 89.7913, 'xsmm_reference_cpu_freq': 2.499964, 'xsmm_reference_kernel_type': 'sparse'}
