{'a_cols': 32, 'a_nonzero': 204, 'a_rows': 128, 'a_size': 4096, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0498046875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_32_p_0.05_uniq_16.txt', 'size_n': 9600, 'speedup_avg_over_ref': 1.0498504767815833, 'speedup_best_over_ref': 1.0498504767815833, 'xsmm_custom_avg': 1.1815333333333333, 'xsmm_custom_best': 1.1815333333333333, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 1.2404333333333333, 'xsmm_reference_best': 1.2404333333333333, 'xsmm_reference_cpu_freq': 2.499952, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 64, 'a_nonzero': 409, 'a_rows': 128, 'a_size': 8192, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0499267578125, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_64_p_0.05_uniq_16.txt', 'size_n': 9600, 'speedup_avg_over_ref': 1.013705095048421, 'speedup_best_over_ref': 1.013705095048421, 'xsmm_custom_avg': 1.7657666666666667, 'xsmm_custom_best': 1.7657666666666667, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 1.7899666666666667, 'xsmm_reference_best': 1.7899666666666667, 'xsmm_reference_cpu_freq': 2.49998, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_128_p_0.05_uniq_16.txt', 'size_n': 9600, 'speedup_avg_over_ref': 1.0161853424198413, 'speedup_best_over_ref': 1.0161853424198413, 'xsmm_custom_avg': 2.3869333333333334, 'xsmm_custom_best': 2.3869333333333334, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 2.4255666666666666, 'xsmm_reference_best': 2.4255666666666666, 'xsmm_reference_cpu_freq': 2.499936, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 256, 'a_nonzero': 1638, 'a_rows': 128, 'a_size': 32768, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_256_p_0.05_uniq_16.txt', 'size_n': 9600, 'speedup_avg_over_ref': 0.9247493108545403, 'speedup_best_over_ref': 0.9247493108545403, 'xsmm_custom_avg': 4.171833333333334, 'xsmm_custom_best': 4.171833333333334, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 3.8579, 'xsmm_reference_best': 3.8579, 'xsmm_reference_cpu_freq': 2.500005, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 512, 'a_nonzero': 3276, 'a_rows': 128, 'a_size': 65536, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_512_p_0.05_uniq_16.txt', 'size_n': 9600, 'speedup_avg_over_ref': 0.9629510546657827, 'speedup_best_over_ref': 0.9629510546657827, 'xsmm_custom_avg': 9.952599999999999, 'xsmm_custom_best': 9.952599999999999, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 9.583866666666667, 'xsmm_reference_best': 9.583866666666667, 'xsmm_reference_cpu_freq': 2.49992, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 1024, 'a_nonzero': 6553, 'a_rows': 128, 'a_size': 131072, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04999542236328125, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_1024_p_0.05_uniq_16.txt', 'size_n': 9600, 'speedup_avg_over_ref': 0.8150461916600745, 'speedup_best_over_ref': 0.8150461916600745, 'xsmm_custom_avg': 28.3168, 'xsmm_custom_best': 28.3168, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 23.0795, 'xsmm_reference_best': 23.0795, 'xsmm_reference_cpu_freq': 2.499912, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 32, 'a_nonzero': 204, 'a_rows': 128, 'a_size': 4096, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0498046875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_32_p_0.05_uniq_64.txt', 'size_n': 9600, 'speedup_avg_over_ref': 1.0804377564979482, 'speedup_best_over_ref': 1.0804377564979482, 'xsmm_custom_avg': 1.2183333333333333, 'xsmm_custom_best': 1.2183333333333333, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 1.3163333333333334, 'xsmm_reference_best': 1.3163333333333334, 'xsmm_reference_cpu_freq': 2.499941, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 64, 'a_nonzero': 409, 'a_rows': 128, 'a_size': 8192, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0499267578125, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_64_p_0.05_uniq_64.txt', 'size_n': 9600, 'speedup_avg_over_ref': 1.0050945010500116, 'speedup_best_over_ref': 1.0050945010500116, 'xsmm_custom_avg': 1.7142666666666666, 'xsmm_custom_best': 1.7142666666666666, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 1.7229999999999999, 'xsmm_reference_best': 1.7229999999999999, 'xsmm_reference_cpu_freq': 2.499967, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_128_p_0.05_uniq_64.txt', 'size_n': 9600, 'speedup_avg_over_ref': 0.9755463332632905, 'speedup_best_over_ref': 0.9755463332632905, 'xsmm_custom_avg': 2.5381333333333336, 'xsmm_custom_best': 2.5381333333333336, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 2.4760666666666666, 'xsmm_reference_best': 2.4760666666666666, 'xsmm_reference_cpu_freq': 2.499955, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 256, 'a_nonzero': 1638, 'a_rows': 128, 'a_size': 32768, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_256_p_0.05_uniq_64.txt', 'size_n': 9600, 'speedup_avg_over_ref': 0.8057472943525316, 'speedup_best_over_ref': 0.8057472943525316, 'xsmm_custom_avg': 5.4762, 'xsmm_custom_best': 5.4762, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 4.412433333333333, 'xsmm_reference_best': 4.412433333333333, 'xsmm_reference_cpu_freq': 2.499961, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 512, 'a_nonzero': 3276, 'a_rows': 128, 'a_size': 65536, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_512_p_0.05_uniq_64.txt', 'size_n': 9600, 'speedup_avg_over_ref': 0.8813559846419919, 'speedup_best_over_ref': 0.8813559846419919, 'xsmm_custom_avg': 10.773966666666666, 'xsmm_custom_best': 10.773966666666666, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 9.4957, 'xsmm_reference_best': 9.4957, 'xsmm_reference_cpu_freq': 2.499916, 'xsmm_reference_kernel_type': 'sparse'}
