{'a_cols': 32, 'a_nonzero': 204, 'a_rows': 128, 'a_size': 4096, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0498046875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_32_p_0.05_uniq_16.txt', 'size_n': 81600, 'speedup_avg_over_ref': 1.0683278063555892, 'speedup_best_over_ref': 1.0683278063555892, 'xsmm_custom_avg': 10.212533333333333, 'xsmm_custom_best': 10.212533333333333, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 10.910333333333334, 'xsmm_reference_best': 10.910333333333334, 'xsmm_reference_cpu_freq': 2.49994, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 64, 'a_nonzero': 409, 'a_rows': 128, 'a_size': 8192, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0499267578125, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_64_p_0.05_uniq_16.txt', 'size_n': 81600, 'speedup_avg_over_ref': 0.9692051752820803, 'speedup_best_over_ref': 0.9692051752820803, 'xsmm_custom_avg': 19.335500000000003, 'xsmm_custom_best': 19.335500000000003, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 18.740066666666667, 'xsmm_reference_best': 18.740066666666667, 'xsmm_reference_cpu_freq': 2.499978, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_128_p_0.05_uniq_16.txt', 'size_n': 81600, 'speedup_avg_over_ref': 0.9500748459443019, 'speedup_best_over_ref': 0.9500748459443019, 'xsmm_custom_avg': 31.509166666666665, 'xsmm_custom_best': 31.509166666666665, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 29.936066666666665, 'xsmm_reference_best': 29.936066666666665, 'xsmm_reference_cpu_freq': 2.499958, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 256, 'a_nonzero': 1638, 'a_rows': 128, 'a_size': 32768, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_256_p_0.05_uniq_16.txt', 'size_n': 81600, 'speedup_avg_over_ref': 0.84491885229643, 'speedup_best_over_ref': 0.84491885229643, 'xsmm_custom_avg': 58.985033333333334, 'xsmm_custom_best': 58.985033333333334, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 49.83756666666667, 'xsmm_reference_best': 49.83756666666667, 'xsmm_reference_cpu_freq': 2.499924, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 512, 'a_nonzero': 3276, 'a_rows': 128, 'a_size': 65536, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_512_p_0.05_uniq_16.txt', 'size_n': 81600, 'speedup_avg_over_ref': 0.9179931954134289, 'speedup_best_over_ref': 0.9179931954134289, 'xsmm_custom_avg': 105.75219999999999, 'xsmm_custom_best': 105.75219999999999, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 97.0798, 'xsmm_reference_best': 97.0798, 'xsmm_reference_cpu_freq': 2.499965, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 1024, 'a_nonzero': 6553, 'a_rows': 128, 'a_size': 131072, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04999542236328125, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_1024_p_0.05_uniq_16.txt', 'size_n': 81600, 'speedup_avg_over_ref': 0.8244637872026597, 'speedup_best_over_ref': 0.8244637872026597, 'xsmm_custom_avg': 211.79713333333333, 'xsmm_custom_best': 211.79713333333333, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 174.61906666666667, 'xsmm_reference_best': 174.61906666666667, 'xsmm_reference_cpu_freq': 2.499998, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 32, 'a_nonzero': 204, 'a_rows': 128, 'a_size': 4096, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0498046875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_32_p_0.05_uniq_64.txt', 'size_n': 81600, 'speedup_avg_over_ref': 1.0602445373511085, 'speedup_best_over_ref': 1.0602445373511085, 'xsmm_custom_avg': 10.564166666666667, 'xsmm_custom_best': 10.564166666666667, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 11.200600000000001, 'xsmm_reference_best': 11.200600000000001, 'xsmm_reference_cpu_freq': 2.499966, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 64, 'a_nonzero': 409, 'a_rows': 128, 'a_size': 8192, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0499267578125, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_64_p_0.05_uniq_64.txt', 'size_n': 81600, 'speedup_avg_over_ref': 0.9957785987015314, 'speedup_best_over_ref': 0.9957785987015314, 'xsmm_custom_avg': 19.345866666666666, 'xsmm_custom_best': 19.345866666666666, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 19.2642, 'xsmm_reference_best': 19.2642, 'xsmm_reference_cpu_freq': 2.499884, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_128_p_0.05_uniq_64.txt', 'size_n': 81600, 'speedup_avg_over_ref': 0.9112765815145213, 'speedup_best_over_ref': 0.9112765815145213, 'xsmm_custom_avg': 31.3987, 'xsmm_custom_best': 31.3987, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 28.6129, 'xsmm_reference_best': 28.6129, 'xsmm_reference_cpu_freq': 2.499996, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 256, 'a_nonzero': 1638, 'a_rows': 128, 'a_size': 32768, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_256_p_0.05_uniq_64.txt', 'size_n': 81600, 'speedup_avg_over_ref': 0.8523243040379677, 'speedup_best_over_ref': 0.8523243040379677, 'xsmm_custom_avg': 59.685966666666666, 'xsmm_custom_best': 59.685966666666666, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 50.8718, 'xsmm_reference_best': 50.8718, 'xsmm_reference_cpu_freq': 2.499954, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 512, 'a_nonzero': 3276, 'a_rows': 128, 'a_size': 65536, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_512_p_0.05_uniq_64.txt', 'size_n': 81600, 'speedup_avg_over_ref': 0.8485561102309294, 'speedup_best_over_ref': 0.8485561102309294, 'xsmm_custom_avg': 105.95453333333333, 'xsmm_custom_best': 105.95453333333333, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 89.90836666666668, 'xsmm_reference_best': 89.90836666666668, 'xsmm_reference_cpu_freq': 2.499938, 'xsmm_reference_kernel_type': 'sparse'}
