{'a_cols': 32, 'a_nonzero': 204, 'a_rows': 128, 'a_size': 4096, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0498046875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_32_p_0.05_uniq_16.txt', 'size_n': 57600, 'speedup_avg_over_ref': 1.0699549638290367, 'speedup_best_over_ref': 1.0699549638290367, 'xsmm_custom_avg': 7.275633333333333, 'xsmm_custom_best': 7.275633333333333, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 7.7846, 'xsmm_reference_best': 7.7846, 'xsmm_reference_cpu_freq': 2.500012, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 64, 'a_nonzero': 409, 'a_rows': 128, 'a_size': 8192, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0499267578125, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_64_p_0.05_uniq_16.txt', 'size_n': 57600, 'speedup_avg_over_ref': 0.846274676597318, 'speedup_best_over_ref': 0.846274676597318, 'xsmm_custom_avg': 13.793433333333333, 'xsmm_custom_best': 13.793433333333333, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 11.673033333333333, 'xsmm_reference_best': 11.673033333333333, 'xsmm_reference_cpu_freq': 2.499999, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_128_p_0.05_uniq_16.txt', 'size_n': 57600, 'speedup_avg_over_ref': 0.837815657013851, 'speedup_best_over_ref': 0.837815657013851, 'xsmm_custom_avg': 23.476166666666668, 'xsmm_custom_best': 23.476166666666668, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 19.6687, 'xsmm_reference_best': 19.6687, 'xsmm_reference_cpu_freq': 2.499972, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 256, 'a_nonzero': 1638, 'a_rows': 128, 'a_size': 32768, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_256_p_0.05_uniq_16.txt', 'size_n': 57600, 'speedup_avg_over_ref': 0.8731089152231016, 'speedup_best_over_ref': 0.8731089152231016, 'xsmm_custom_avg': 41.44446666666667, 'xsmm_custom_best': 41.44446666666667, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 36.18553333333333, 'xsmm_reference_best': 36.18553333333333, 'xsmm_reference_cpu_freq': 2.499939, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 512, 'a_nonzero': 3276, 'a_rows': 128, 'a_size': 65536, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_512_p_0.05_uniq_16.txt', 'size_n': 57600, 'speedup_avg_over_ref': 0.8844506280717828, 'speedup_best_over_ref': 0.8844506280717828, 'xsmm_custom_avg': 88.4055, 'xsmm_custom_best': 88.4055, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 78.1903, 'xsmm_reference_best': 78.1903, 'xsmm_reference_cpu_freq': 2.499967, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 1024, 'a_nonzero': 6553, 'a_rows': 128, 'a_size': 131072, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04999542236328125, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_1024_p_0.05_uniq_16.txt', 'size_n': 57600, 'speedup_avg_over_ref': 1.0400824377707778, 'speedup_best_over_ref': 1.0400824377707778, 'xsmm_custom_avg': 191.2392, 'xsmm_custom_best': 191.2392, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 198.90453333333335, 'xsmm_reference_best': 198.90453333333335, 'xsmm_reference_cpu_freq': 2.499988, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 32, 'a_nonzero': 204, 'a_rows': 128, 'a_size': 4096, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0498046875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_32_p_0.05_uniq_64.txt', 'size_n': 57600, 'speedup_avg_over_ref': 1.084007998222617, 'speedup_best_over_ref': 1.084007998222617, 'xsmm_custom_avg': 7.501666666666667, 'xsmm_custom_best': 7.501666666666667, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 8.131866666666665, 'xsmm_reference_best': 8.131866666666665, 'xsmm_reference_cpu_freq': 2.499913, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 64, 'a_nonzero': 409, 'a_rows': 128, 'a_size': 8192, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0499267578125, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_64_p_0.05_uniq_64.txt', 'size_n': 57600, 'speedup_avg_over_ref': 0.788830029187673, 'speedup_best_over_ref': 0.788830029187673, 'xsmm_custom_avg': 14.069866666666666, 'xsmm_custom_best': 14.069866666666666, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 11.098733333333334, 'xsmm_reference_best': 11.098733333333334, 'xsmm_reference_cpu_freq': 2.49994, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_128_p_0.05_uniq_64.txt', 'size_n': 57600, 'speedup_avg_over_ref': 0.836592285529488, 'speedup_best_over_ref': 0.836592285529488, 'xsmm_custom_avg': 22.676, 'xsmm_custom_best': 22.676, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 18.970566666666667, 'xsmm_reference_best': 18.970566666666667, 'xsmm_reference_cpu_freq': 2.499964, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 256, 'a_nonzero': 1638, 'a_rows': 128, 'a_size': 32768, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_256_p_0.05_uniq_64.txt', 'size_n': 57600, 'speedup_avg_over_ref': 0.8552274507609667, 'speedup_best_over_ref': 0.8552274507609667, 'xsmm_custom_avg': 42.8928, 'xsmm_custom_best': 42.8928, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 36.683099999999996, 'xsmm_reference_best': 36.683099999999996, 'xsmm_reference_cpu_freq': 2.499976, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 512, 'a_nonzero': 3276, 'a_rows': 128, 'a_size': 65536, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_512_p_0.05_uniq_64.txt', 'size_n': 57600, 'speedup_avg_over_ref': 0.832742613762121, 'speedup_best_over_ref': 0.832742613762121, 'xsmm_custom_avg': 89.1568, 'xsmm_custom_best': 89.1568, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 74.24466666666667, 'xsmm_reference_best': 74.24466666666667, 'xsmm_reference_cpu_freq': 2.499991, 'xsmm_reference_kernel_type': 'sparse'}
