{'a_cols': 32, 'a_nonzero': 204, 'a_rows': 128, 'a_size': 4096, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0498046875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_32_p_0.05_uniq_16.txt', 'size_n': 81600, 'speedup_avg_over_ref': 1.0597108166984424, 'speedup_best_over_ref': 1.0597108166984424, 'xsmm_custom_avg': 10.297966666666666, 'xsmm_custom_best': 10.297966666666666, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 10.912866666666668, 'xsmm_reference_best': 10.912866666666668, 'xsmm_reference_cpu_freq': 2.499948, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 64, 'a_nonzero': 409, 'a_rows': 128, 'a_size': 8192, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0499267578125, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_64_p_0.05_uniq_16.txt', 'size_n': 81600, 'speedup_avg_over_ref': 1.0039643477472089, 'speedup_best_over_ref': 1.0039643477472089, 'xsmm_custom_avg': 19.843533333333333, 'xsmm_custom_best': 19.843533333333333, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 19.922199999999997, 'xsmm_reference_best': 19.922199999999997, 'xsmm_reference_cpu_freq': 2.499899, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_128_p_0.05_uniq_16.txt', 'size_n': 81600, 'speedup_avg_over_ref': 0.9598545133113703, 'speedup_best_over_ref': 0.9598545133113703, 'xsmm_custom_avg': 31.22393333333333, 'xsmm_custom_best': 31.22393333333333, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 29.970433333333336, 'xsmm_reference_best': 29.970433333333336, 'xsmm_reference_cpu_freq': 2.499969, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 256, 'a_nonzero': 1638, 'a_rows': 128, 'a_size': 32768, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_256_p_0.05_uniq_16.txt', 'size_n': 81600, 'speedup_avg_over_ref': 0.8450499960107307, 'speedup_best_over_ref': 0.8450499960107307, 'xsmm_custom_avg': 58.908033333333336, 'xsmm_custom_best': 58.908033333333336, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 49.78023333333333, 'xsmm_reference_best': 49.78023333333333, 'xsmm_reference_cpu_freq': 2.499936, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 512, 'a_nonzero': 3276, 'a_rows': 128, 'a_size': 65536, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_512_p_0.05_uniq_16.txt', 'size_n': 81600, 'speedup_avg_over_ref': 0.9180744366326691, 'speedup_best_over_ref': 0.9180744366326691, 'xsmm_custom_avg': 106.03649999999999, 'xsmm_custom_best': 106.03649999999999, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 97.3494, 'xsmm_reference_best': 97.3494, 'xsmm_reference_cpu_freq': 2.499914, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 1024, 'a_nonzero': 6553, 'a_rows': 128, 'a_size': 131072, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04999542236328125, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_1024_p_0.05_uniq_16.txt', 'size_n': 81600, 'speedup_avg_over_ref': 0.825134776822663, 'speedup_best_over_ref': 0.825134776822663, 'xsmm_custom_avg': 212.00480000000002, 'xsmm_custom_best': 212.00480000000002, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 174.9325333333333, 'xsmm_reference_best': 174.9325333333333, 'xsmm_reference_cpu_freq': 2.499921, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 32, 'a_nonzero': 204, 'a_rows': 128, 'a_size': 4096, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0498046875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_32_p_0.05_uniq_64.txt', 'size_n': 81600, 'speedup_avg_over_ref': 1.0370658413020275, 'speedup_best_over_ref': 1.0370658413020275, 'xsmm_custom_avg': 10.586566666666666, 'xsmm_custom_best': 10.586566666666666, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 10.978966666666668, 'xsmm_reference_best': 10.978966666666668, 'xsmm_reference_cpu_freq': 2.499941, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 64, 'a_nonzero': 409, 'a_rows': 128, 'a_size': 8192, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0499267578125, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_64_p_0.05_uniq_64.txt', 'size_n': 81600, 'speedup_avg_over_ref': 0.9293855045144211, 'speedup_best_over_ref': 0.9293855045144211, 'xsmm_custom_avg': 19.592766666666666, 'xsmm_custom_best': 19.592766666666666, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 18.209233333333334, 'xsmm_reference_best': 18.209233333333334, 'xsmm_reference_cpu_freq': 2.499912, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_128_p_0.05_uniq_64.txt', 'size_n': 81600, 'speedup_avg_over_ref': 0.9227782493080574, 'speedup_best_over_ref': 0.9227782493080574, 'xsmm_custom_avg': 31.300766666666668, 'xsmm_custom_best': 31.300766666666668, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 28.883666666666667, 'xsmm_reference_best': 28.883666666666667, 'xsmm_reference_cpu_freq': 2.499999, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 256, 'a_nonzero': 1638, 'a_rows': 128, 'a_size': 32768, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_256_p_0.05_uniq_64.txt', 'size_n': 81600, 'speedup_avg_over_ref': 0.8513882292149823, 'speedup_best_over_ref': 0.8513882292149823, 'xsmm_custom_avg': 59.86403333333333, 'xsmm_custom_best': 59.86403333333333, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 50.967533333333336, 'xsmm_reference_best': 50.967533333333336, 'xsmm_reference_cpu_freq': 2.499953, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 512, 'a_nonzero': 3276, 'a_rows': 128, 'a_size': 65536, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_512_p_0.05_uniq_64.txt', 'size_n': 81600, 'speedup_avg_over_ref': 0.848342217184781, 'speedup_best_over_ref': 0.848342217184781, 'xsmm_custom_avg': 105.6974, 'xsmm_custom_best': 105.6974, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 89.66756666666667, 'xsmm_reference_best': 89.66756666666667, 'xsmm_reference_cpu_freq': 2.499965, 'xsmm_reference_kernel_type': 'sparse'}
