{'a_cols': 32, 'a_nonzero': 204, 'a_rows': 128, 'a_size': 4096, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0498046875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_32_p_0.05_uniq_16.txt', 'size_n': 81600, 'speedup_avg_over_ref': 1.0551087192225046, 'speedup_best_over_ref': 1.0551087192225046, 'xsmm_custom_avg': 10.1454, 'xsmm_custom_best': 10.1454, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 10.7045, 'xsmm_reference_best': 10.7045, 'xsmm_reference_cpu_freq': 2.499959, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 64, 'a_nonzero': 409, 'a_rows': 128, 'a_size': 8192, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0499267578125, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_64_p_0.05_uniq_16.txt', 'size_n': 81600, 'speedup_avg_over_ref': 0.9645132364356648, 'speedup_best_over_ref': 0.9645132364356648, 'xsmm_custom_avg': 19.9248, 'xsmm_custom_best': 19.9248, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 19.217733333333335, 'xsmm_reference_best': 19.217733333333335, 'xsmm_reference_cpu_freq': 2.499961, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_128_p_0.05_uniq_16.txt', 'size_n': 81600, 'speedup_avg_over_ref': 0.9445806572667589, 'speedup_best_over_ref': 0.9445806572667589, 'xsmm_custom_avg': 31.799366666666668, 'xsmm_custom_best': 31.799366666666668, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 30.037066666666664, 'xsmm_reference_best': 30.037066666666664, 'xsmm_reference_cpu_freq': 2.499944, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 256, 'a_nonzero': 1638, 'a_rows': 128, 'a_size': 32768, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_256_p_0.05_uniq_16.txt', 'size_n': 81600, 'speedup_avg_over_ref': 0.8306226955935881, 'speedup_best_over_ref': 0.8306226955935881, 'xsmm_custom_avg': 59.46939999999999, 'xsmm_custom_best': 59.46939999999999, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 49.39663333333333, 'xsmm_reference_best': 49.39663333333333, 'xsmm_reference_cpu_freq': 2.499965, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 512, 'a_nonzero': 3276, 'a_rows': 128, 'a_size': 65536, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_512_p_0.05_uniq_16.txt', 'size_n': 81600, 'speedup_avg_over_ref': 0.9136851404125779, 'speedup_best_over_ref': 0.9136851404125779, 'xsmm_custom_avg': 106.25710000000001, 'xsmm_custom_best': 106.25710000000001, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 97.08553333333333, 'xsmm_reference_best': 97.08553333333333, 'xsmm_reference_cpu_freq': 2.499984, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 1024, 'a_nonzero': 6553, 'a_rows': 128, 'a_size': 131072, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04999542236328125, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_1024_p_0.05_uniq_16.txt', 'size_n': 81600, 'speedup_avg_over_ref': 0.8323203180453883, 'speedup_best_over_ref': 0.8323203180453883, 'xsmm_custom_avg': 210.61983333333333, 'xsmm_custom_best': 210.61983333333333, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 175.30316666666667, 'xsmm_reference_best': 175.30316666666667, 'xsmm_reference_cpu_freq': 2.500002, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 32, 'a_nonzero': 204, 'a_rows': 128, 'a_size': 4096, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0498046875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_32_p_0.05_uniq_64.txt', 'size_n': 81600, 'speedup_avg_over_ref': 1.0378096438997375, 'speedup_best_over_ref': 1.0378096438997375, 'xsmm_custom_avg': 10.653366666666667, 'xsmm_custom_best': 10.653366666666667, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 11.056166666666666, 'xsmm_reference_best': 11.056166666666666, 'xsmm_reference_cpu_freq': 2.500009, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 64, 'a_nonzero': 409, 'a_rows': 128, 'a_size': 8192, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0499267578125, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_64_p_0.05_uniq_64.txt', 'size_n': 81600, 'speedup_avg_over_ref': 1.0109317224722176, 'speedup_best_over_ref': 1.0109317224722176, 'xsmm_custom_avg': 19.85963333333333, 'xsmm_custom_best': 19.85963333333333, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 20.076733333333333, 'xsmm_reference_best': 20.076733333333333, 'xsmm_reference_cpu_freq': 2.49992, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_128_p_0.05_uniq_64.txt', 'size_n': 81600, 'speedup_avg_over_ref': 0.9213942092334746, 'speedup_best_over_ref': 0.9213942092334746, 'xsmm_custom_avg': 31.998066666666666, 'xsmm_custom_best': 31.998066666666666, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 29.482833333333335, 'xsmm_reference_best': 29.482833333333335, 'xsmm_reference_cpu_freq': 2.499961, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 256, 'a_nonzero': 1638, 'a_rows': 128, 'a_size': 32768, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_256_p_0.05_uniq_64.txt', 'size_n': 81600, 'speedup_avg_over_ref': 0.853181062122908, 'speedup_best_over_ref': 0.853181062122908, 'xsmm_custom_avg': 59.79973333333333, 'xsmm_custom_best': 59.79973333333333, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 51.019999999999996, 'xsmm_reference_best': 51.019999999999996, 'xsmm_reference_cpu_freq': 2.499962, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 512, 'a_nonzero': 3276, 'a_rows': 128, 'a_size': 65536, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_512_p_0.05_uniq_64.txt', 'size_n': 81600, 'speedup_avg_over_ref': 0.8439906382676075, 'speedup_best_over_ref': 0.8439906382676075, 'xsmm_custom_avg': 105.92056666666667, 'xsmm_custom_best': 105.92056666666667, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 89.39596666666667, 'xsmm_reference_best': 89.39596666666667, 'xsmm_reference_cpu_freq': 2.499962, 'xsmm_reference_kernel_type': 'sparse'}
