{'a_cols': 32, 'a_nonzero': 204, 'a_rows': 128, 'a_size': 4096, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0498046875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_32_p_0.05_uniq_16.txt', 'size_n': 57600, 'speedup_avg_over_ref': 1.0628986494155033, 'speedup_best_over_ref': 1.0628986494155033, 'xsmm_custom_avg': 7.3425, 'xsmm_custom_best': 7.3425, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 7.804333333333333, 'xsmm_reference_best': 7.804333333333333, 'xsmm_reference_cpu_freq': 2.499922, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 64, 'a_nonzero': 409, 'a_rows': 128, 'a_size': 8192, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0499267578125, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_64_p_0.05_uniq_16.txt', 'size_n': 57600, 'speedup_avg_over_ref': 0.8344758128430793, 'speedup_best_over_ref': 0.8344758128430793, 'xsmm_custom_avg': 13.669099999999998, 'xsmm_custom_best': 13.669099999999998, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 11.406533333333334, 'xsmm_reference_best': 11.406533333333334, 'xsmm_reference_cpu_freq': 2.49997, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_128_p_0.05_uniq_16.txt', 'size_n': 57600, 'speedup_avg_over_ref': 0.8590786703584842, 'speedup_best_over_ref': 0.8590786703584842, 'xsmm_custom_avg': 22.704866666666664, 'xsmm_custom_best': 22.704866666666664, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 19.505266666666667, 'xsmm_reference_best': 19.505266666666667, 'xsmm_reference_cpu_freq': 2.499925, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 256, 'a_nonzero': 1638, 'a_rows': 128, 'a_size': 32768, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_256_p_0.05_uniq_16.txt', 'size_n': 57600, 'speedup_avg_over_ref': 0.8610628063147304, 'speedup_best_over_ref': 0.8610628063147304, 'xsmm_custom_avg': 41.15456666666667, 'xsmm_custom_best': 41.15456666666667, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 35.43666666666666, 'xsmm_reference_best': 35.43666666666666, 'xsmm_reference_cpu_freq': 2.499998, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 512, 'a_nonzero': 3276, 'a_rows': 128, 'a_size': 65536, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_512_p_0.05_uniq_16.txt', 'size_n': 57600, 'speedup_avg_over_ref': 0.8875720414019073, 'speedup_best_over_ref': 0.8875720414019073, 'xsmm_custom_avg': 87.99916666666667, 'xsmm_custom_best': 87.99916666666667, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 78.10560000000001, 'xsmm_reference_best': 78.10560000000001, 'xsmm_reference_cpu_freq': 2.4999, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 1024, 'a_nonzero': 6553, 'a_rows': 128, 'a_size': 131072, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04999542236328125, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_1024_p_0.05_uniq_16.txt', 'size_n': 57600, 'speedup_avg_over_ref': 1.0393819604695496, 'speedup_best_over_ref': 1.0393819604695496, 'xsmm_custom_avg': 191.03416666666666, 'xsmm_custom_best': 191.03416666666666, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 198.55746666666667, 'xsmm_reference_best': 198.55746666666667, 'xsmm_reference_cpu_freq': 2.499949, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 32, 'a_nonzero': 204, 'a_rows': 128, 'a_size': 4096, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0498046875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_32_p_0.05_uniq_64.txt', 'size_n': 57600, 'speedup_avg_over_ref': 1.0642432159821553, 'speedup_best_over_ref': 1.0642432159821553, 'xsmm_custom_avg': 7.5017, 'xsmm_custom_best': 7.5017, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 7.983633333333334, 'xsmm_reference_best': 7.983633333333334, 'xsmm_reference_cpu_freq': 2.499963, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 64, 'a_nonzero': 409, 'a_rows': 128, 'a_size': 8192, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0499267578125, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_64_p_0.05_uniq_64.txt', 'size_n': 57600, 'speedup_avg_over_ref': 0.8049170653674144, 'speedup_best_over_ref': 0.8049170653674144, 'xsmm_custom_avg': 13.6694, 'xsmm_custom_best': 13.6694, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 11.002733333333333, 'xsmm_reference_best': 11.002733333333333, 'xsmm_reference_cpu_freq': 2.499921, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_128_p_0.05_uniq_64.txt', 'size_n': 57600, 'speedup_avg_over_ref': 0.8670854778406472, 'speedup_best_over_ref': 0.8670854778406472, 'xsmm_custom_avg': 21.637966666666667, 'xsmm_custom_best': 21.637966666666667, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 18.761966666666662, 'xsmm_reference_best': 18.761966666666662, 'xsmm_reference_cpu_freq': 2.499964, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 256, 'a_nonzero': 1638, 'a_rows': 128, 'a_size': 32768, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_256_p_0.05_uniq_64.txt', 'size_n': 57600, 'speedup_avg_over_ref': 0.867121765484782, 'speedup_best_over_ref': 0.867121765484782, 'xsmm_custom_avg': 42.26676666666666, 'xsmm_custom_best': 42.26676666666666, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 36.65043333333333, 'xsmm_reference_best': 36.65043333333333, 'xsmm_reference_cpu_freq': 2.499984, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 512, 'a_nonzero': 3276, 'a_rows': 128, 'a_size': 65536, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_512_p_0.05_uniq_64.txt', 'size_n': 57600, 'speedup_avg_over_ref': 0.8754785500043105, 'speedup_best_over_ref': 0.8754785500043105, 'xsmm_custom_avg': 88.54003333333334, 'xsmm_custom_best': 88.54003333333334, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 77.5149, 'xsmm_reference_best': 77.5149, 'xsmm_reference_cpu_freq': 2.499903, 'xsmm_reference_kernel_type': 'sparse'}
