{'a_cols': 32, 'a_nonzero': 204, 'a_rows': 128, 'a_size': 4096, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0498046875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_32_p_0.05_uniq_16.txt', 'size_n': 33600, 'speedup_avg_over_ref': 1.0501135832702315, 'speedup_best_over_ref': 1.0501135832702315, 'xsmm_custom_avg': 4.137933333333334, 'xsmm_custom_best': 4.137933333333334, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 4.345300000000001, 'xsmm_reference_best': 4.345300000000001, 'xsmm_reference_cpu_freq': 2.499968, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 64, 'a_nonzero': 409, 'a_rows': 128, 'a_size': 8192, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0499267578125, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_64_p_0.05_uniq_16.txt', 'size_n': 33600, 'speedup_avg_over_ref': 1.02375403551251, 'speedup_best_over_ref': 1.02375403551251, 'xsmm_custom_avg': 6.6080000000000005, 'xsmm_custom_best': 6.6080000000000005, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 6.764966666666667, 'xsmm_reference_best': 6.764966666666667, 'xsmm_reference_cpu_freq': 2.499988, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_128_p_0.05_uniq_16.txt', 'size_n': 33600, 'speedup_avg_over_ref': 0.9542972085148257, 'speedup_best_over_ref': 0.9542972085148257, 'xsmm_custom_avg': 11.517166666666666, 'xsmm_custom_best': 11.517166666666666, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 10.9908, 'xsmm_reference_best': 10.9908, 'xsmm_reference_cpu_freq': 2.499967, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 256, 'a_nonzero': 1638, 'a_rows': 128, 'a_size': 32768, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_256_p_0.05_uniq_16.txt', 'size_n': 33600, 'speedup_avg_over_ref': 0.8569404287156904, 'speedup_best_over_ref': 0.8569404287156904, 'xsmm_custom_avg': 22.67703333333333, 'xsmm_custom_best': 22.67703333333333, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 19.432866666666666, 'xsmm_reference_best': 19.432866666666666, 'xsmm_reference_cpu_freq': 2.499974, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 512, 'a_nonzero': 3276, 'a_rows': 128, 'a_size': 65536, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_512_p_0.05_uniq_16.txt', 'size_n': 33600, 'speedup_avg_over_ref': 0.9228369769224669, 'speedup_best_over_ref': 0.9228369769224669, 'xsmm_custom_avg': 42.87286666666667, 'xsmm_custom_best': 42.87286666666667, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 39.56466666666667, 'xsmm_reference_best': 39.56466666666667, 'xsmm_reference_cpu_freq': 2.499934, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 1024, 'a_nonzero': 6553, 'a_rows': 128, 'a_size': 131072, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04999542236328125, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_1024_p_0.05_uniq_16.txt', 'size_n': 33600, 'speedup_avg_over_ref': 0.8234661297172674, 'speedup_best_over_ref': 0.8234661297172674, 'xsmm_custom_avg': 87.904, 'xsmm_custom_best': 87.904, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 72.38596666666668, 'xsmm_reference_best': 72.38596666666668, 'xsmm_reference_cpu_freq': 2.49996, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 32, 'a_nonzero': 204, 'a_rows': 128, 'a_size': 4096, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0498046875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_32_p_0.05_uniq_64.txt', 'size_n': 33600, 'speedup_avg_over_ref': 1.051332049053235, 'speedup_best_over_ref': 1.051332049053235, 'xsmm_custom_avg': 4.2566, 'xsmm_custom_best': 4.2566, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 4.475099999999999, 'xsmm_reference_best': 4.475099999999999, 'xsmm_reference_cpu_freq': 2.499918, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 64, 'a_nonzero': 409, 'a_rows': 128, 'a_size': 8192, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0499267578125, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_64_p_0.05_uniq_64.txt', 'size_n': 33600, 'speedup_avg_over_ref': 0.9707757575167185, 'speedup_best_over_ref': 0.9707757575167185, 'xsmm_custom_avg': 6.843633333333333, 'xsmm_custom_best': 6.843633333333333, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 6.643633333333332, 'xsmm_reference_best': 6.643633333333332, 'xsmm_reference_cpu_freq': 2.499983, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_128_p_0.05_uniq_64.txt', 'size_n': 33600, 'speedup_avg_over_ref': 0.9210816496174529, 'speedup_best_over_ref': 0.9210816496174529, 'xsmm_custom_avg': 11.7894, 'xsmm_custom_best': 11.7894, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 10.859, 'xsmm_reference_best': 10.859, 'xsmm_reference_cpu_freq': 2.499905, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 256, 'a_nonzero': 1638, 'a_rows': 128, 'a_size': 32768, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_256_p_0.05_uniq_64.txt', 'size_n': 33600, 'speedup_avg_over_ref': 0.8649115388326645, 'speedup_best_over_ref': 0.8649115388326645, 'xsmm_custom_avg': 23.490533333333335, 'xsmm_custom_best': 23.490533333333335, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 20.317233333333334, 'xsmm_reference_best': 20.317233333333334, 'xsmm_reference_cpu_freq': 2.499947, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 512, 'a_nonzero': 3276, 'a_rows': 128, 'a_size': 65536, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_512_p_0.05_uniq_64.txt', 'size_n': 33600, 'speedup_avg_over_ref': 0.8367611524599337, 'speedup_best_over_ref': 0.8367611524599337, 'xsmm_custom_avg': 42.654266666666665, 'xsmm_custom_best': 42.654266666666665, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 35.69143333333333, 'xsmm_reference_best': 35.69143333333333, 'xsmm_reference_cpu_freq': 2.499965, 'xsmm_reference_kernel_type': 'sparse'}
