{'a_cols': 32, 'a_nonzero': 204, 'a_rows': 128, 'a_size': 4096, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0498046875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_32_p_0.05_uniq_16.txt', 'size_n': 105600, 'speedup_avg_over_ref': 1.0526281434915885, 'speedup_best_over_ref': 1.0526281434915885, 'xsmm_custom_avg': 13.277433333333333, 'xsmm_custom_best': 13.277433333333333, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 13.9762, 'xsmm_reference_best': 13.9762, 'xsmm_reference_cpu_freq': 2.499953, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 64, 'a_nonzero': 409, 'a_rows': 128, 'a_size': 8192, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0499267578125, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_64_p_0.05_uniq_16.txt', 'size_n': 105600, 'speedup_avg_over_ref': 0.786162070689589, 'speedup_best_over_ref': 0.786162070689589, 'xsmm_custom_avg': 26.8677, 'xsmm_custom_best': 26.8677, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 21.122366666666668, 'xsmm_reference_best': 21.122366666666668, 'xsmm_reference_cpu_freq': 2.499991, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_128_p_0.05_uniq_16.txt', 'size_n': 105600, 'speedup_avg_over_ref': 0.8798760481224936, 'speedup_best_over_ref': 0.8798760481224936, 'xsmm_custom_avg': 42.242200000000004, 'xsmm_custom_best': 42.242200000000004, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 37.1679, 'xsmm_reference_best': 37.1679, 'xsmm_reference_cpu_freq': 2.499886, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 256, 'a_nonzero': 1638, 'a_rows': 128, 'a_size': 32768, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_256_p_0.05_uniq_16.txt', 'size_n': 105600, 'speedup_avg_over_ref': 0.8367497019309375, 'speedup_best_over_ref': 0.8367497019309375, 'xsmm_custom_avg': 77.55473333333333, 'xsmm_custom_best': 77.55473333333333, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 64.8939, 'xsmm_reference_best': 64.8939, 'xsmm_reference_cpu_freq': 2.499959, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 512, 'a_nonzero': 3276, 'a_rows': 128, 'a_size': 65536, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_512_p_0.05_uniq_16.txt', 'size_n': 105600, 'speedup_avg_over_ref': 0.9227375013457843, 'speedup_best_over_ref': 0.9227375013457843, 'xsmm_custom_avg': 138.08553333333333, 'xsmm_custom_best': 138.08553333333333, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 127.4167, 'xsmm_reference_best': 127.4167, 'xsmm_reference_cpu_freq': 2.499965, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 1024, 'a_nonzero': 6553, 'a_rows': 128, 'a_size': 131072, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04999542236328125, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_1024_p_0.05_uniq_16.txt', 'size_n': 105600, 'speedup_avg_over_ref': 0.7996203787629811, 'speedup_best_over_ref': 0.7996203787629811, 'xsmm_custom_avg': 318.47533333333337, 'xsmm_custom_best': 318.47533333333337, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 254.65936666666667, 'xsmm_reference_best': 254.65936666666667, 'xsmm_reference_cpu_freq': 2.499944, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 32, 'a_nonzero': 204, 'a_rows': 128, 'a_size': 4096, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0498046875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_32_p_0.05_uniq_64.txt', 'size_n': 105600, 'speedup_avg_over_ref': 1.048200108754758, 'speedup_best_over_ref': 1.048200108754758, 'xsmm_custom_avg': 13.792499999999999, 'xsmm_custom_best': 13.792499999999999, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 14.4573, 'xsmm_reference_best': 14.4573, 'xsmm_reference_cpu_freq': 2.499922, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 64, 'a_nonzero': 409, 'a_rows': 128, 'a_size': 8192, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0499267578125, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_64_p_0.05_uniq_64.txt', 'size_n': 105600, 'speedup_avg_over_ref': 0.7655248668936903, 'speedup_best_over_ref': 0.7655248668936903, 'xsmm_custom_avg': 26.438766666666666, 'xsmm_custom_best': 26.438766666666666, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 20.239533333333334, 'xsmm_reference_best': 20.239533333333334, 'xsmm_reference_cpu_freq': 2.499955, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_128_p_0.05_uniq_64.txt', 'size_n': 105600, 'speedup_avg_over_ref': 0.856483812777675, 'speedup_best_over_ref': 0.856483812777675, 'xsmm_custom_avg': 41.83546666666667, 'xsmm_custom_best': 41.83546666666667, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 35.8314, 'xsmm_reference_best': 35.8314, 'xsmm_reference_cpu_freq': 2.499908, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 256, 'a_nonzero': 1638, 'a_rows': 128, 'a_size': 32768, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_256_p_0.05_uniq_64.txt', 'size_n': 105600, 'speedup_avg_over_ref': 0.8506716168451968, 'speedup_best_over_ref': 0.8506716168451968, 'xsmm_custom_avg': 77.68069999999999, 'xsmm_custom_best': 77.68069999999999, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 66.08076666666666, 'xsmm_reference_best': 66.08076666666666, 'xsmm_reference_cpu_freq': 2.499961, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 512, 'a_nonzero': 3276, 'a_rows': 128, 'a_size': 65536, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_512_p_0.05_uniq_64.txt', 'size_n': 105600, 'speedup_avg_over_ref': 0.8504417290051789, 'speedup_best_over_ref': 0.8504417290051789, 'xsmm_custom_avg': 137.86733333333333, 'xsmm_custom_best': 137.86733333333333, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 117.24813333333333, 'xsmm_reference_best': 117.24813333333333, 'xsmm_reference_cpu_freq': 2.499967, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 1024, 'a_nonzero': 6553, 'a_rows': 128, 'a_size': 131072, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04999542236328125, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_1024_p_0.05_uniq_64.txt', 'size_n': 105600, 'speedup_avg_over_ref': 6.003453191338632, 'speedup_best_over_ref': 6.003453191338632, 'xsmm_custom_avg': 320.4282333333333, 'xsmm_custom_best': 320.4282333333333, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 1923.6759, 'xsmm_reference_best': 1923.6759, 'xsmm_reference_cpu_freq': 2.49997, 'xsmm_reference_kernel_type': 'dense'}
{'a_cols': 64, 'a_nonzero': 409, 'a_rows': 128, 'a_size': 8192, 'a_unique': 256, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0499267578125, 'mat_file': 'data/synth_mats_wider/vary_col/q_256/r_128_c_64_p_0.05_uniq_256.txt', 'size_n': 105600, 'speedup_avg_over_ref': 2.567799930429688, 'speedup_best_over_ref': 2.567799930429688, 'xsmm_custom_avg': 27.3105, 'xsmm_custom_best': 27.3105, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 70.1279, 'xsmm_reference_best': 70.1279, 'xsmm_reference_cpu_freq': 2.49992, 'xsmm_reference_kernel_type': 'dense'}
{'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 256, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_256/r_128_c_128_p_0.05_uniq_256.txt', 'size_n': 105600, 'speedup_avg_over_ref': 2.8217042109280532, 'speedup_best_over_ref': 2.8217042109280532, 'xsmm_custom_avg': 43.582633333333334, 'xsmm_custom_best': 43.582633333333334, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 122.9773, 'xsmm_reference_best': 122.9773, 'xsmm_reference_cpu_freq': 2.499998, 'xsmm_reference_kernel_type': 'dense'}
{'a_cols': 256, 'a_nonzero': 1638, 'a_rows': 128, 'a_size': 32768, 'a_unique': 256, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_256/r_128_c_256_p_0.05_uniq_256.txt', 'size_n': 105600, 'speedup_avg_over_ref': 3.6330225493240236, 'speedup_best_over_ref': 3.6330225493240236, 'xsmm_custom_avg': 79.44066666666667, 'xsmm_custom_best': 79.44066666666667, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 288.60973333333334, 'xsmm_reference_best': 288.60973333333334, 'xsmm_reference_cpu_freq': 2.499958, 'xsmm_reference_kernel_type': 'dense'}
{'a_cols': 512, 'a_nonzero': 3276, 'a_rows': 128, 'a_size': 65536, 'a_unique': 256, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_256/r_128_c_512_p_0.05_uniq_256.txt', 'size_n': 105600, 'speedup_avg_over_ref': 5.6187766335639, 'speedup_best_over_ref': 5.6187766335639, 'xsmm_custom_avg': 136.56796666666665, 'xsmm_custom_best': 136.56796666666665, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 767.3449, 'xsmm_reference_best': 767.3449, 'xsmm_reference_cpu_freq': 2.500003, 'xsmm_reference_kernel_type': 'dense'}
{'a_cols': 1024, 'a_nonzero': 6553, 'a_rows': 128, 'a_size': 131072, 'a_unique': 256, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04999542236328125, 'mat_file': 'data/synth_mats_wider/vary_col/q_256/r_128_c_1024_p_0.05_uniq_256.txt', 'size_n': 105600, 'speedup_avg_over_ref': 6.044282994841988, 'speedup_best_over_ref': 6.044282994841988, 'xsmm_custom_avg': 317.76456666666667, 'xsmm_custom_best': 317.76456666666667, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 1920.6589666666666, 'xsmm_reference_best': 1920.6589666666666, 'xsmm_reference_cpu_freq': 2.500001, 'xsmm_reference_kernel_type': 'dense'}
{'a_cols': 128, 'a_nonzero': 163, 'a_rows': 128, 'a_size': 16384, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.00994873046875, 'mat_file': 'data/synth_mats_wider/vary_density/q_16/r_128_c_128_p_0.01_uniq_16.txt', 'size_n': 105600, 'speedup_avg_over_ref': 0.9945561483823514, 'speedup_best_over_ref': 0.9945561483823514, 'xsmm_custom_avg': 24.290399999999998, 'xsmm_custom_best': 24.290399999999998, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 24.158166666666666, 'xsmm_reference_best': 24.158166666666666, 'xsmm_reference_cpu_freq': 2.499923, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 128, 'a_nonzero': 1638, 'a_rows': 128, 'a_size': 16384, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0999755859375, 'mat_file': 'data/synth_mats_wider/vary_density/q_16/r_128_c_128_p_0.1_uniq_16.txt', 'size_n': 105600, 'speedup_avg_over_ref': 0.7081370710762103, 'speedup_best_over_ref': 0.7081370710762103, 'xsmm_custom_avg': 50.57716666666667, 'xsmm_custom_best': 50.57716666666667, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 35.81556666666667, 'xsmm_reference_best': 35.81556666666667, 'xsmm_reference_cpu_freq': 2.499967, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 128, 'a_nonzero': 3276, 'a_rows': 128, 'a_size': 16384, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.199951171875, 'mat_file': 'data/synth_mats_wider/vary_density/q_16/r_128_c_128_p_0.2_uniq_16.txt', 'size_n': 105600, 'speedup_avg_over_ref': 0.8572860587456023, 'speedup_best_over_ref': 0.8572860587456023, 'xsmm_custom_avg': 65.04316666666666, 'xsmm_custom_best': 65.04316666666666, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 55.7606, 'xsmm_reference_best': 55.7606, 'xsmm_reference_cpu_freq': 2.499924, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 128, 'a_nonzero': 4915, 'a_rows': 128, 'a_size': 16384, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.29998779296875, 'mat_file': 'data/synth_mats_wider/vary_density/q_16/r_128_c_128_p_0.3_uniq_16.txt', 'size_n': 105600, 'speedup_avg_over_ref': 1.359931294671571, 'speedup_best_over_ref': 1.359931294671571, 'xsmm_custom_avg': 90.27926666666667, 'xsmm_custom_best': 90.27926666666667, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 122.7736, 'xsmm_reference_best': 122.7736, 'xsmm_reference_cpu_freq': 2.499953, 'xsmm_reference_kernel_type': 'dense'}
{'a_cols': 128, 'a_nonzero': 6553, 'a_rows': 128, 'a_size': 16384, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.39996337890625, 'mat_file': 'data/synth_mats_wider/vary_density/q_16/r_128_c_128_p_0.4_uniq_16.txt', 'size_n': 105600, 'speedup_avg_over_ref': 1.0670538997979844, 'speedup_best_over_ref': 1.0670538997979844, 'xsmm_custom_avg': 114.82603333333333, 'xsmm_custom_best': 114.82603333333333, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 122.52556666666666, 'xsmm_reference_best': 122.52556666666666, 'xsmm_reference_cpu_freq': 2.499898, 'xsmm_reference_kernel_type': 'dense'}
{'a_cols': 128, 'a_nonzero': 8192, 'a_rows': 128, 'a_size': 16384, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.5, 'mat_file': 'data/synth_mats_wider/vary_density/q_16/r_128_c_128_p_0.5_uniq_16.txt', 'size_n': 105600, 'speedup_avg_over_ref': 0.8654850996498724, 'speedup_best_over_ref': 0.8654850996498724, 'xsmm_custom_avg': 142.15773333333334, 'xsmm_custom_best': 142.15773333333334, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 123.0354, 'xsmm_reference_best': 123.0354, 'xsmm_reference_cpu_freq': 2.499915, 'xsmm_reference_kernel_type': 'dense'}
