{'a_cols': 32, 'a_nonzero': 204, 'a_rows': 128, 'a_size': 4096, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0498046875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_32_p_0.05_uniq_16.txt', 'size_n': 105600, 'speedup_avg_over_ref': 1.0559728838402347, 'speedup_best_over_ref': 1.0559728838402347, 'xsmm_custom_avg': 13.463066666666666, 'xsmm_custom_best': 13.463066666666666, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 14.216633333333334, 'xsmm_reference_best': 14.216633333333334, 'xsmm_reference_cpu_freq': 2.499967, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 64, 'a_nonzero': 409, 'a_rows': 128, 'a_size': 8192, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0499267578125, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_64_p_0.05_uniq_16.txt', 'size_n': 105600, 'speedup_avg_over_ref': 0.804677157280127, 'speedup_best_over_ref': 0.804677157280127, 'xsmm_custom_avg': 26.135533333333335, 'xsmm_custom_best': 26.135533333333335, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 21.03066666666667, 'xsmm_reference_best': 21.03066666666667, 'xsmm_reference_cpu_freq': 2.499989, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_128_p_0.05_uniq_16.txt', 'size_n': 105600, 'speedup_avg_over_ref': 0.8832484630602816, 'speedup_best_over_ref': 0.8832484630602816, 'xsmm_custom_avg': 42.9479, 'xsmm_custom_best': 42.9479, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 37.93366666666667, 'xsmm_reference_best': 37.93366666666667, 'xsmm_reference_cpu_freq': 2.499937, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 256, 'a_nonzero': 1638, 'a_rows': 128, 'a_size': 32768, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_256_p_0.05_uniq_16.txt', 'size_n': 105600, 'speedup_avg_over_ref': 0.838552681232195, 'speedup_best_over_ref': 0.838552681232195, 'xsmm_custom_avg': 77.20206666666667, 'xsmm_custom_best': 77.20206666666667, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 64.738, 'xsmm_reference_best': 64.738, 'xsmm_reference_cpu_freq': 2.499951, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 512, 'a_nonzero': 3276, 'a_rows': 128, 'a_size': 65536, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_512_p_0.05_uniq_16.txt', 'size_n': 105600, 'speedup_avg_over_ref': 0.9207288918959692, 'speedup_best_over_ref': 0.9207288918959692, 'xsmm_custom_avg': 138.53723333333335, 'xsmm_custom_best': 138.53723333333335, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 127.55523333333333, 'xsmm_reference_best': 127.55523333333333, 'xsmm_reference_cpu_freq': 2.499913, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 1024, 'a_nonzero': 6553, 'a_rows': 128, 'a_size': 131072, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04999542236328125, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_1024_p_0.05_uniq_16.txt', 'size_n': 105600, 'speedup_avg_over_ref': 0.801643537347313, 'speedup_best_over_ref': 0.801643537347313, 'xsmm_custom_avg': 316.4069666666667, 'xsmm_custom_best': 316.4069666666667, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 253.6456, 'xsmm_reference_best': 253.6456, 'xsmm_reference_cpu_freq': 2.499958, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 32, 'a_nonzero': 204, 'a_rows': 128, 'a_size': 4096, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0498046875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_32_p_0.05_uniq_64.txt', 'size_n': 105600, 'speedup_avg_over_ref': 1.0353547206972225, 'speedup_best_over_ref': 1.0353547206972225, 'xsmm_custom_avg': 13.776566666666668, 'xsmm_custom_best': 13.776566666666668, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 14.263633333333333, 'xsmm_reference_best': 14.263633333333333, 'xsmm_reference_cpu_freq': 2.499962, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 64, 'a_nonzero': 409, 'a_rows': 128, 'a_size': 8192, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0499267578125, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_64_p_0.05_uniq_64.txt', 'size_n': 105600, 'speedup_avg_over_ref': 0.7572767618503002, 'speedup_best_over_ref': 0.7572767618503002, 'xsmm_custom_avg': 26.813666666666666, 'xsmm_custom_best': 26.813666666666666, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 20.305366666666668, 'xsmm_reference_best': 20.305366666666668, 'xsmm_reference_cpu_freq': 2.499993, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_128_p_0.05_uniq_64.txt', 'size_n': 105600, 'speedup_avg_over_ref': 0.8644267766759631, 'speedup_best_over_ref': 0.8644267766759631, 'xsmm_custom_avg': 41.305600000000005, 'xsmm_custom_best': 41.305600000000005, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 35.705666666666666, 'xsmm_reference_best': 35.705666666666666, 'xsmm_reference_cpu_freq': 2.499965, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 256, 'a_nonzero': 1638, 'a_rows': 128, 'a_size': 32768, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_256_p_0.05_uniq_64.txt', 'size_n': 105600, 'speedup_avg_over_ref': 0.8590169233653642, 'speedup_best_over_ref': 0.8590169233653642, 'xsmm_custom_avg': 77.33883333333333, 'xsmm_custom_best': 77.33883333333333, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 66.43536666666667, 'xsmm_reference_best': 66.43536666666667, 'xsmm_reference_cpu_freq': 2.49992, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 512, 'a_nonzero': 3276, 'a_rows': 128, 'a_size': 65536, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_512_p_0.05_uniq_64.txt', 'size_n': 105600, 'speedup_avg_over_ref': 0.8525827029003946, 'speedup_best_over_ref': 0.8525827029003946, 'xsmm_custom_avg': 137.80653333333333, 'xsmm_custom_best': 137.80653333333333, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 117.49146666666667, 'xsmm_reference_best': 117.49146666666667, 'xsmm_reference_cpu_freq': 2.499936, 'xsmm_reference_kernel_type': 'sparse'}
