{'a_cols': 32, 'a_nonzero': 204, 'a_rows': 128, 'a_size': 4096, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0498046875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_32_p_0.05_uniq_16.txt', 'size_n': 81600, 'speedup_avg_over_ref': 1.0594976842799289, 'speedup_best_over_ref': 1.0594976842799289, 'xsmm_custom_avg': 10.313566666666668, 'xsmm_custom_best': 10.313566666666668, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 10.9272, 'xsmm_reference_best': 10.9272, 'xsmm_reference_cpu_freq': 2.499923, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 64, 'a_nonzero': 409, 'a_rows': 128, 'a_size': 8192, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0499267578125, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_64_p_0.05_uniq_16.txt', 'size_n': 81600, 'speedup_avg_over_ref': 0.967729045402628, 'speedup_best_over_ref': 0.967729045402628, 'xsmm_custom_avg': 19.436466666666668, 'xsmm_custom_best': 19.436466666666668, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 18.809233333333335, 'xsmm_reference_best': 18.809233333333335, 'xsmm_reference_cpu_freq': 2.49994, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_128_p_0.05_uniq_16.txt', 'size_n': 81600, 'speedup_avg_over_ref': 0.9410378395122452, 'speedup_best_over_ref': 0.9410378395122452, 'xsmm_custom_avg': 31.852066666666666, 'xsmm_custom_best': 31.852066666666666, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 29.974, 'xsmm_reference_best': 29.974, 'xsmm_reference_cpu_freq': 2.49994, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 256, 'a_nonzero': 1638, 'a_rows': 128, 'a_size': 32768, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_256_p_0.05_uniq_16.txt', 'size_n': 81600, 'speedup_avg_over_ref': 0.8434379709440066, 'speedup_best_over_ref': 0.8434379709440066, 'xsmm_custom_avg': 59.079033333333335, 'xsmm_custom_best': 59.079033333333335, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 49.8295, 'xsmm_reference_best': 49.8295, 'xsmm_reference_cpu_freq': 2.499907, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 512, 'a_nonzero': 3276, 'a_rows': 128, 'a_size': 65536, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_512_p_0.05_uniq_16.txt', 'size_n': 81600, 'speedup_avg_over_ref': 0.9166286199669708, 'speedup_best_over_ref': 0.9166286199669708, 'xsmm_custom_avg': 106.2291, 'xsmm_custom_best': 106.2291, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 97.37263333333334, 'xsmm_reference_best': 97.37263333333334, 'xsmm_reference_cpu_freq': 2.499944, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 1024, 'a_nonzero': 6553, 'a_rows': 128, 'a_size': 131072, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04999542236328125, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_1024_p_0.05_uniq_16.txt', 'size_n': 81600, 'speedup_avg_over_ref': 0.8232297129637549, 'speedup_best_over_ref': 0.8232297129637549, 'xsmm_custom_avg': 212.38316666666665, 'xsmm_custom_best': 212.38316666666665, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 174.8401333333333, 'xsmm_reference_best': 174.8401333333333, 'xsmm_reference_cpu_freq': 2.499936, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 32, 'a_nonzero': 204, 'a_rows': 128, 'a_size': 4096, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0498046875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_32_p_0.05_uniq_64.txt', 'size_n': 81600, 'speedup_avg_over_ref': 1.067024273090486, 'speedup_best_over_ref': 1.067024273090486, 'xsmm_custom_avg': 10.520566666666667, 'xsmm_custom_best': 10.520566666666667, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 11.225699999999998, 'xsmm_reference_best': 11.225699999999998, 'xsmm_reference_cpu_freq': 2.499967, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 64, 'a_nonzero': 409, 'a_rows': 128, 'a_size': 8192, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0499267578125, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_64_p_0.05_uniq_64.txt', 'size_n': 81600, 'speedup_avg_over_ref': 1.031311189244502, 'speedup_best_over_ref': 1.031311189244502, 'xsmm_custom_avg': 18.8282, 'xsmm_custom_best': 18.8282, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 19.41773333333333, 'xsmm_reference_best': 19.41773333333333, 'xsmm_reference_cpu_freq': 2.499879, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_128_p_0.05_uniq_64.txt', 'size_n': 81600, 'speedup_avg_over_ref': 0.9108884337819387, 'speedup_best_over_ref': 0.9108884337819387, 'xsmm_custom_avg': 31.445600000000002, 'xsmm_custom_best': 31.445600000000002, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 28.643433333333334, 'xsmm_reference_best': 28.643433333333334, 'xsmm_reference_cpu_freq': 2.499939, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 256, 'a_nonzero': 1638, 'a_rows': 128, 'a_size': 32768, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_256_p_0.05_uniq_64.txt', 'size_n': 81600, 'speedup_avg_over_ref': 0.8477449613188216, 'speedup_best_over_ref': 0.8477449613188216, 'xsmm_custom_avg': 59.89993333333334, 'xsmm_custom_best': 59.89993333333334, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 50.77986666666666, 'xsmm_reference_best': 50.77986666666666, 'xsmm_reference_cpu_freq': 2.499894, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 512, 'a_nonzero': 3276, 'a_rows': 128, 'a_size': 65536, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_512_p_0.05_uniq_64.txt', 'size_n': 81600, 'speedup_avg_over_ref': 0.8481624434477737, 'speedup_best_over_ref': 0.8481624434477737, 'xsmm_custom_avg': 105.5514, 'xsmm_custom_best': 105.5514, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 89.52473333333334, 'xsmm_reference_best': 89.52473333333334, 'xsmm_reference_cpu_freq': 2.499921, 'xsmm_reference_kernel_type': 'sparse'}
