{'a_cols': 32, 'a_nonzero': 204, 'a_rows': 128, 'a_size': 4096, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0498046875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_32_p_0.05_uniq_16.txt', 'size_n': 57600, 'speedup_avg_over_ref': 1.067612645566184, 'speedup_best_over_ref': 1.067612645566184, 'xsmm_custom_avg': 7.2447, 'xsmm_custom_best': 7.2447, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 7.734533333333333, 'xsmm_reference_best': 7.734533333333333, 'xsmm_reference_cpu_freq': 2.499948, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 64, 'a_nonzero': 409, 'a_rows': 128, 'a_size': 8192, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0499267578125, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_64_p_0.05_uniq_16.txt', 'size_n': 57600, 'speedup_avg_over_ref': 0.8023430522967585, 'speedup_best_over_ref': 0.8023430522967585, 'xsmm_custom_avg': 14.220766666666666, 'xsmm_custom_best': 14.220766666666666, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 11.409933333333333, 'xsmm_reference_best': 11.409933333333333, 'xsmm_reference_cpu_freq': 2.499915, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_128_p_0.05_uniq_16.txt', 'size_n': 57600, 'speedup_avg_over_ref': 0.864441558786901, 'speedup_best_over_ref': 0.864441558786901, 'xsmm_custom_avg': 22.5637, 'xsmm_custom_best': 22.5637, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 19.505, 'xsmm_reference_best': 19.505, 'xsmm_reference_cpu_freq': 2.49996, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 256, 'a_nonzero': 1638, 'a_rows': 128, 'a_size': 32768, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_256_p_0.05_uniq_16.txt', 'size_n': 57600, 'speedup_avg_over_ref': 0.8588317898587547, 'speedup_best_over_ref': 0.8588317898587547, 'xsmm_custom_avg': 41.587266666666665, 'xsmm_custom_best': 41.587266666666665, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 35.71646666666666, 'xsmm_reference_best': 35.71646666666666, 'xsmm_reference_cpu_freq': 2.499913, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 512, 'a_nonzero': 3276, 'a_rows': 128, 'a_size': 65536, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_512_p_0.05_uniq_16.txt', 'size_n': 57600, 'speedup_avg_over_ref': 0.8825213144619676, 'speedup_best_over_ref': 0.8825213144619676, 'xsmm_custom_avg': 88.70346666666667, 'xsmm_custom_best': 88.70346666666667, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 78.28269999999999, 'xsmm_reference_best': 78.28269999999999, 'xsmm_reference_cpu_freq': 2.499938, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 1024, 'a_nonzero': 6553, 'a_rows': 128, 'a_size': 131072, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04999542236328125, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_1024_p_0.05_uniq_16.txt', 'size_n': 57600, 'speedup_avg_over_ref': 1.0448175452470376, 'speedup_best_over_ref': 1.0448175452470376, 'xsmm_custom_avg': 190.6902, 'xsmm_custom_best': 190.6902, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 199.23646666666667, 'xsmm_reference_best': 199.23646666666667, 'xsmm_reference_cpu_freq': 2.499913, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 32, 'a_nonzero': 204, 'a_rows': 128, 'a_size': 4096, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0498046875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_32_p_0.05_uniq_64.txt', 'size_n': 57600, 'speedup_avg_over_ref': 1.065048785477315, 'speedup_best_over_ref': 1.065048785477315, 'xsmm_custom_avg': 7.4954, 'xsmm_custom_best': 7.4954, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 7.982966666666667, 'xsmm_reference_best': 7.982966666666667, 'xsmm_reference_cpu_freq': 2.49992, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 64, 'a_nonzero': 409, 'a_rows': 128, 'a_size': 8192, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0499267578125, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_64_p_0.05_uniq_64.txt', 'size_n': 57600, 'speedup_avg_over_ref': 0.8223376183273823, 'speedup_best_over_ref': 0.8223376183273823, 'xsmm_custom_avg': 13.377433333333332, 'xsmm_custom_best': 13.377433333333332, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 11.000766666666667, 'xsmm_reference_best': 11.000766666666667, 'xsmm_reference_cpu_freq': 2.499979, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_128_p_0.05_uniq_64.txt', 'size_n': 57600, 'speedup_avg_over_ref': 0.8581999134573781, 'speedup_best_over_ref': 0.8581999134573781, 'xsmm_custom_avg': 21.56933333333333, 'xsmm_custom_best': 21.56933333333333, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 18.510800000000003, 'xsmm_reference_best': 18.510800000000003, 'xsmm_reference_cpu_freq': 2.499967, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 256, 'a_nonzero': 1638, 'a_rows': 128, 'a_size': 32768, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_256_p_0.05_uniq_64.txt', 'size_n': 57600, 'speedup_avg_over_ref': 0.854043833786138, 'speedup_best_over_ref': 0.854043833786138, 'xsmm_custom_avg': 42.61096666666666, 'xsmm_custom_best': 42.61096666666666, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 36.39163333333333, 'xsmm_reference_best': 36.39163333333333, 'xsmm_reference_cpu_freq': 2.499918, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 512, 'a_nonzero': 3276, 'a_rows': 128, 'a_size': 65536, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_512_p_0.05_uniq_64.txt', 'size_n': 57600, 'speedup_avg_over_ref': 0.8452332694749495, 'speedup_best_over_ref': 0.8452332694749495, 'xsmm_custom_avg': 88.23343333333334, 'xsmm_custom_best': 88.23343333333334, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 74.57783333333333, 'xsmm_reference_best': 74.57783333333333, 'xsmm_reference_cpu_freq': 2.499967, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 1024, 'a_nonzero': 6553, 'a_rows': 128, 'a_size': 131072, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04999542236328125, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_1024_p_0.05_uniq_64.txt', 'size_n': 57600, 'speedup_avg_over_ref': 5.527728733517284, 'speedup_best_over_ref': 5.527728733517284, 'xsmm_custom_avg': 193.62706666666665, 'xsmm_custom_best': 193.62706666666665, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 1070.3179, 'xsmm_reference_best': 1070.3179, 'xsmm_reference_cpu_freq': 2.49998, 'xsmm_reference_kernel_type': 'dense'}
{'a_cols': 64, 'a_nonzero': 409, 'a_rows': 128, 'a_size': 8192, 'a_unique': 256, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0499267578125, 'mat_file': 'data/synth_mats_wider/vary_col/q_256/r_128_c_64_p_0.05_uniq_256.txt', 'size_n': 57600, 'speedup_avg_over_ref': 2.568223903258798, 'speedup_best_over_ref': 2.568223903258798, 'xsmm_custom_avg': 14.796866666666665, 'xsmm_custom_best': 14.796866666666665, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 38.001666666666665, 'xsmm_reference_best': 38.001666666666665, 'xsmm_reference_cpu_freq': 2.499926, 'xsmm_reference_kernel_type': 'dense'}
{'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 256, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_256/r_128_c_128_p_0.05_uniq_256.txt', 'size_n': 57600, 'speedup_avg_over_ref': 2.9630845723794734, 'speedup_best_over_ref': 2.9630845723794734, 'xsmm_custom_avg': 23.1159, 'xsmm_custom_best': 23.1159, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 68.49436666666666, 'xsmm_reference_best': 68.49436666666666, 'xsmm_reference_cpu_freq': 2.499965, 'xsmm_reference_kernel_type': 'dense'}
{'a_cols': 256, 'a_nonzero': 1638, 'a_rows': 128, 'a_size': 32768, 'a_unique': 256, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_256/r_128_c_256_p_0.05_uniq_256.txt', 'size_n': 57600, 'speedup_avg_over_ref': 3.6569243325603282, 'speedup_best_over_ref': 3.6569243325603282, 'xsmm_custom_avg': 43.251099999999994, 'xsmm_custom_best': 43.251099999999994, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 158.166, 'xsmm_reference_best': 158.166, 'xsmm_reference_cpu_freq': 2.499985, 'xsmm_reference_kernel_type': 'dense'}
{'a_cols': 512, 'a_nonzero': 3276, 'a_rows': 128, 'a_size': 65536, 'a_unique': 256, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_256/r_128_c_512_p_0.05_uniq_256.txt', 'size_n': 57600, 'speedup_avg_over_ref': 5.106409224282124, 'speedup_best_over_ref': 5.106409224282124, 'xsmm_custom_avg': 87.98516666666666, 'xsmm_custom_best': 87.98516666666666, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 449.28826666666663, 'xsmm_reference_best': 449.28826666666663, 'xsmm_reference_cpu_freq': 2.499984, 'xsmm_reference_kernel_type': 'dense'}
{'a_cols': 1024, 'a_nonzero': 6553, 'a_rows': 128, 'a_size': 131072, 'a_unique': 256, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04999542236328125, 'mat_file': 'data/synth_mats_wider/vary_col/q_256/r_128_c_1024_p_0.05_uniq_256.txt', 'size_n': 57600, 'speedup_avg_over_ref': 5.526954910746096, 'speedup_best_over_ref': 5.526954910746096, 'xsmm_custom_avg': 194.13716666666667, 'xsmm_custom_best': 194.13716666666667, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 1072.9873666666667, 'xsmm_reference_best': 1072.9873666666667, 'xsmm_reference_cpu_freq': 2.499939, 'xsmm_reference_kernel_type': 'dense'}
{'a_cols': 128, 'a_nonzero': 163, 'a_rows': 128, 'a_size': 16384, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.00994873046875, 'mat_file': 'data/synth_mats_wider/vary_density/q_16/r_128_c_128_p_0.01_uniq_16.txt', 'size_n': 57600, 'speedup_avg_over_ref': 0.9385440104517694, 'speedup_best_over_ref': 0.9385440104517694, 'xsmm_custom_avg': 12.859066666666667, 'xsmm_custom_best': 12.859066666666667, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 12.0688, 'xsmm_reference_best': 12.0688, 'xsmm_reference_cpu_freq': 2.49992, 'xsmm_reference_kernel_type': 'wide-sparse'}
