{'a_cols': 32, 'a_nonzero': 204, 'a_rows': 128, 'a_size': 4096, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0498046875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_32_p_0.05_uniq_16.txt', 'size_n': 9600, 'speedup_avg_over_ref': 1.0504097202599605, 'speedup_best_over_ref': 1.0504097202599605, 'xsmm_custom_avg': 1.1796666666666666, 'xsmm_custom_best': 1.1796666666666666, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 1.2391333333333334, 'xsmm_reference_best': 1.2391333333333334, 'xsmm_reference_cpu_freq': 2.499939, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 64, 'a_nonzero': 409, 'a_rows': 128, 'a_size': 8192, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0499267578125, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_64_p_0.05_uniq_16.txt', 'size_n': 9600, 'speedup_avg_over_ref': 1.0204630208037557, 'speedup_best_over_ref': 1.0204630208037557, 'xsmm_custom_avg': 1.7609, 'xsmm_custom_best': 1.7609, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 1.7969333333333333, 'xsmm_reference_best': 1.7969333333333333, 'xsmm_reference_cpu_freq': 2.499988, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_128_p_0.05_uniq_16.txt', 'size_n': 9600, 'speedup_avg_over_ref': 1.0909734613532727, 'speedup_best_over_ref': 1.0909734613532727, 'xsmm_custom_avg': 2.3538, 'xsmm_custom_best': 2.3538, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 2.5679333333333334, 'xsmm_reference_best': 2.5679333333333334, 'xsmm_reference_cpu_freq': 2.499988, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 256, 'a_nonzero': 1638, 'a_rows': 128, 'a_size': 32768, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_256_p_0.05_uniq_16.txt', 'size_n': 9600, 'speedup_avg_over_ref': 0.9249905195297687, 'speedup_best_over_ref': 0.9249905195297687, 'xsmm_custom_avg': 4.395, 'xsmm_custom_best': 4.395, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 4.065333333333333, 'xsmm_reference_best': 4.065333333333333, 'xsmm_reference_cpu_freq': 2.49997, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 512, 'a_nonzero': 3276, 'a_rows': 128, 'a_size': 65536, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_512_p_0.05_uniq_16.txt', 'size_n': 9600, 'speedup_avg_over_ref': 0.8896250888636676, 'speedup_best_over_ref': 0.8896250888636676, 'xsmm_custom_avg': 10.690533333333333, 'xsmm_custom_best': 10.690533333333333, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 9.510566666666668, 'xsmm_reference_best': 9.510566666666668, 'xsmm_reference_cpu_freq': 2.499927, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 1024, 'a_nonzero': 6553, 'a_rows': 128, 'a_size': 131072, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04999542236328125, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_1024_p_0.05_uniq_16.txt', 'size_n': 9600, 'speedup_avg_over_ref': 0.8323308410692838, 'speedup_best_over_ref': 0.8323308410692838, 'xsmm_custom_avg': 28.639733333333332, 'xsmm_custom_best': 28.639733333333332, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 23.837733333333336, 'xsmm_reference_best': 23.837733333333336, 'xsmm_reference_cpu_freq': 2.499954, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 32, 'a_nonzero': 204, 'a_rows': 128, 'a_size': 4096, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0498046875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_32_p_0.05_uniq_64.txt', 'size_n': 9600, 'speedup_avg_over_ref': 1.081135124770592, 'speedup_best_over_ref': 1.081135124770592, 'xsmm_custom_avg': 1.2168999999999999, 'xsmm_custom_best': 1.2168999999999999, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 1.3156333333333334, 'xsmm_reference_best': 1.3156333333333334, 'xsmm_reference_cpu_freq': 2.500001, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 64, 'a_nonzero': 409, 'a_rows': 128, 'a_size': 8192, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0499267578125, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_64_p_0.05_uniq_64.txt', 'size_n': 9600, 'speedup_avg_over_ref': 1.0126217022613062, 'speedup_best_over_ref': 1.0126217022613062, 'xsmm_custom_avg': 1.6981333333333335, 'xsmm_custom_best': 1.6981333333333335, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 1.7195666666666662, 'xsmm_reference_best': 1.7195666666666662, 'xsmm_reference_cpu_freq': 2.499997, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_128_p_0.05_uniq_64.txt', 'size_n': 9600, 'speedup_avg_over_ref': 1.0222696549270722, 'speedup_best_over_ref': 1.0222696549270722, 'xsmm_custom_avg': 2.3425000000000002, 'xsmm_custom_best': 2.3425000000000002, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 2.3946666666666667, 'xsmm_reference_best': 2.3946666666666667, 'xsmm_reference_cpu_freq': 2.499916, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 256, 'a_nonzero': 1638, 'a_rows': 128, 'a_size': 32768, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_256_p_0.05_uniq_64.txt', 'size_n': 9600, 'speedup_avg_over_ref': 0.9104707767665468, 'speedup_best_over_ref': 0.9104707767665468, 'xsmm_custom_avg': 4.4097333333333335, 'xsmm_custom_best': 4.4097333333333335, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 4.0149333333333335, 'xsmm_reference_best': 4.0149333333333335, 'xsmm_reference_cpu_freq': 2.499954, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 512, 'a_nonzero': 3276, 'a_rows': 128, 'a_size': 65536, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_512_p_0.05_uniq_64.txt', 'size_n': 9600, 'speedup_avg_over_ref': 0.8443477500873995, 'speedup_best_over_ref': 0.8443477500873995, 'xsmm_custom_avg': 10.678933333333333, 'xsmm_custom_best': 10.678933333333333, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 9.016733333333333, 'xsmm_reference_best': 9.016733333333333, 'xsmm_reference_cpu_freq': 2.499926, 'xsmm_reference_kernel_type': 'sparse'}
