{'a_cols': 32, 'a_nonzero': 204, 'a_rows': 128, 'a_size': 4096, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0498046875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_32_p_0.05_uniq_16.txt', 'size_n': 105600, 'speedup_avg_over_ref': 1.0445088089571453, 'speedup_best_over_ref': 1.0445088089571453, 'xsmm_custom_avg': 13.3614, 'xsmm_custom_best': 13.3614, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 13.9561, 'xsmm_reference_best': 13.9561, 'xsmm_reference_cpu_freq': 2.499954, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 64, 'a_nonzero': 409, 'a_rows': 128, 'a_size': 8192, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0499267578125, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_64_p_0.05_uniq_16.txt', 'size_n': 105600, 'speedup_avg_over_ref': 0.7926829268292683, 'speedup_best_over_ref': 0.7926829268292683, 'xsmm_custom_avg': 26.622666666666667, 'xsmm_custom_best': 26.622666666666667, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 21.103333333333335, 'xsmm_reference_best': 21.103333333333335, 'xsmm_reference_cpu_freq': 2.499965, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_128_p_0.05_uniq_16.txt', 'size_n': 105600, 'speedup_avg_over_ref': 0.8965417241765794, 'speedup_best_over_ref': 0.8965417241765794, 'xsmm_custom_avg': 42.5289, 'xsmm_custom_best': 42.5289, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 38.12893333333333, 'xsmm_reference_best': 38.12893333333333, 'xsmm_reference_cpu_freq': 2.499986, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 256, 'a_nonzero': 1638, 'a_rows': 128, 'a_size': 32768, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_256_p_0.05_uniq_16.txt', 'size_n': 105600, 'speedup_avg_over_ref': 0.8371135949723368, 'speedup_best_over_ref': 0.8371135949723368, 'xsmm_custom_avg': 77.31093333333334, 'xsmm_custom_best': 77.31093333333334, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 64.71803333333334, 'xsmm_reference_best': 64.71803333333334, 'xsmm_reference_cpu_freq': 2.499981, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 512, 'a_nonzero': 3276, 'a_rows': 128, 'a_size': 65536, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_512_p_0.05_uniq_16.txt', 'size_n': 105600, 'speedup_avg_over_ref': 0.9298196614915665, 'speedup_best_over_ref': 0.9298196614915665, 'xsmm_custom_avg': 137.131, 'xsmm_custom_best': 137.131, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 127.50710000000001, 'xsmm_reference_best': 127.50710000000001, 'xsmm_reference_cpu_freq': 2.499966, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 1024, 'a_nonzero': 6553, 'a_rows': 128, 'a_size': 131072, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04999542236328125, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_1024_p_0.05_uniq_16.txt', 'size_n': 105600, 'speedup_avg_over_ref': 0.8010065432022843, 'speedup_best_over_ref': 0.8010065432022843, 'xsmm_custom_avg': 312.74696666666665, 'xsmm_custom_best': 312.74696666666665, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 250.51236666666668, 'xsmm_reference_best': 250.51236666666668, 'xsmm_reference_cpu_freq': 2.499957, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 32, 'a_nonzero': 204, 'a_rows': 128, 'a_size': 4096, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0498046875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_32_p_0.05_uniq_64.txt', 'size_n': 105600, 'speedup_avg_over_ref': 1.0433306718927682, 'speedup_best_over_ref': 1.0433306718927682, 'xsmm_custom_avg': 13.777, 'xsmm_custom_best': 13.777, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 14.373966666666668, 'xsmm_reference_best': 14.373966666666668, 'xsmm_reference_cpu_freq': 2.499944, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 64, 'a_nonzero': 409, 'a_rows': 128, 'a_size': 8192, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0499267578125, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_64_p_0.05_uniq_64.txt', 'size_n': 105600, 'speedup_avg_over_ref': 0.7687449710176866, 'speedup_best_over_ref': 0.7687449710176866, 'xsmm_custom_avg': 26.015866666666668, 'xsmm_custom_best': 26.015866666666668, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 19.999566666666666, 'xsmm_reference_best': 19.999566666666666, 'xsmm_reference_cpu_freq': 2.499918, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_128_p_0.05_uniq_64.txt', 'size_n': 105600, 'speedup_avg_over_ref': 0.8644205238607823, 'speedup_best_over_ref': 0.8644205238607823, 'xsmm_custom_avg': 41.805, 'xsmm_custom_best': 41.805, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 36.137100000000004, 'xsmm_reference_best': 36.137100000000004, 'xsmm_reference_cpu_freq': 2.499951, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 256, 'a_nonzero': 1638, 'a_rows': 128, 'a_size': 32768, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_256_p_0.05_uniq_64.txt', 'size_n': 105600, 'speedup_avg_over_ref': 0.8551949734561197, 'speedup_best_over_ref': 0.8551949734561197, 'xsmm_custom_avg': 77.31223333333334, 'xsmm_custom_best': 77.31223333333334, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 66.11703333333334, 'xsmm_reference_best': 66.11703333333334, 'xsmm_reference_cpu_freq': 2.499961, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 512, 'a_nonzero': 3276, 'a_rows': 128, 'a_size': 65536, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_512_p_0.05_uniq_64.txt', 'size_n': 105600, 'speedup_avg_over_ref': 0.8531192881128826, 'speedup_best_over_ref': 0.8531192881128826, 'xsmm_custom_avg': 137.66976666666667, 'xsmm_custom_best': 137.66976666666667, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 117.44873333333334, 'xsmm_reference_best': 117.44873333333334, 'xsmm_reference_cpu_freq': 2.500009, 'xsmm_reference_kernel_type': 'sparse'}
