{'a_cols': 32, 'a_nonzero': 204, 'a_rows': 128, 'a_size': 4096, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0498046875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_32_p_0.05_uniq_16.txt', 'size_n': 57600, 'speedup_avg_over_ref': 1.0686009264167031, 'speedup_best_over_ref': 1.0686009264167031, 'xsmm_custom_avg': 7.232166666666667, 'xsmm_custom_best': 7.232166666666667, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 7.7283, 'xsmm_reference_best': 7.7283, 'xsmm_reference_cpu_freq': 2.499965, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 64, 'a_nonzero': 409, 'a_rows': 128, 'a_size': 8192, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0499267578125, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_64_p_0.05_uniq_16.txt', 'size_n': 57600, 'speedup_avg_over_ref': 0.9108758508844931, 'speedup_best_over_ref': 0.9108758508844931, 'xsmm_custom_avg': 12.4968, 'xsmm_custom_best': 12.4968, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 11.383033333333334, 'xsmm_reference_best': 11.383033333333334, 'xsmm_reference_cpu_freq': 2.499966, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_128_p_0.05_uniq_16.txt', 'size_n': 57600, 'speedup_avg_over_ref': 0.852467220647529, 'speedup_best_over_ref': 0.852467220647529, 'xsmm_custom_avg': 22.379433333333335, 'xsmm_custom_best': 22.379433333333335, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 19.077733333333335, 'xsmm_reference_best': 19.077733333333335, 'xsmm_reference_cpu_freq': 2.499972, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 256, 'a_nonzero': 1638, 'a_rows': 128, 'a_size': 32768, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_256_p_0.05_uniq_16.txt', 'size_n': 57600, 'speedup_avg_over_ref': 0.8589301235493882, 'speedup_best_over_ref': 0.8589301235493882, 'xsmm_custom_avg': 41.68643333333333, 'xsmm_custom_best': 41.68643333333333, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 35.805733333333336, 'xsmm_reference_best': 35.805733333333336, 'xsmm_reference_cpu_freq': 2.499921, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 512, 'a_nonzero': 3276, 'a_rows': 128, 'a_size': 65536, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_512_p_0.05_uniq_16.txt', 'size_n': 57600, 'speedup_avg_over_ref': 0.8767111085394783, 'speedup_best_over_ref': 0.8767111085394783, 'xsmm_custom_avg': 87.56506666666668, 'xsmm_custom_best': 87.56506666666668, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 76.76926666666667, 'xsmm_reference_best': 76.76926666666667, 'xsmm_reference_cpu_freq': 2.499919, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 1024, 'a_nonzero': 6553, 'a_rows': 128, 'a_size': 131072, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04999542236328125, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_1024_p_0.05_uniq_16.txt', 'size_n': 57600, 'speedup_avg_over_ref': 1.0543536012449863, 'speedup_best_over_ref': 1.0543536012449863, 'xsmm_custom_avg': 188.27516666666668, 'xsmm_custom_best': 188.27516666666668, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 198.5086, 'xsmm_reference_best': 198.5086, 'xsmm_reference_cpu_freq': 2.499995, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 32, 'a_nonzero': 204, 'a_rows': 128, 'a_size': 4096, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0498046875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_32_p_0.05_uniq_64.txt', 'size_n': 57600, 'speedup_avg_over_ref': 1.0674922988752775, 'speedup_best_over_ref': 1.0674922988752775, 'xsmm_custom_avg': 7.4448, 'xsmm_custom_best': 7.4448, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 7.947266666666667, 'xsmm_reference_best': 7.947266666666667, 'xsmm_reference_cpu_freq': 2.499926, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 64, 'a_nonzero': 409, 'a_rows': 128, 'a_size': 8192, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0499267578125, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_64_p_0.05_uniq_64.txt', 'size_n': 57600, 'speedup_avg_over_ref': 0.8610336345552121, 'speedup_best_over_ref': 0.8610336345552121, 'xsmm_custom_avg': 12.751766666666667, 'xsmm_custom_best': 12.751766666666667, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 10.979700000000001, 'xsmm_reference_best': 10.979700000000001, 'xsmm_reference_cpu_freq': 2.499968, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_128_p_0.05_uniq_64.txt', 'size_n': 57600, 'speedup_avg_over_ref': 0.8248794753181355, 'speedup_best_over_ref': 0.8248794753181355, 'xsmm_custom_avg': 22.215366666666668, 'xsmm_custom_best': 22.215366666666668, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 18.325, 'xsmm_reference_best': 18.325, 'xsmm_reference_cpu_freq': 2.499941, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 256, 'a_nonzero': 1638, 'a_rows': 128, 'a_size': 32768, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_256_p_0.05_uniq_64.txt', 'size_n': 57600, 'speedup_avg_over_ref': 0.8489586782267811, 'speedup_best_over_ref': 0.8489586782267811, 'xsmm_custom_avg': 42.786966666666665, 'xsmm_custom_best': 42.786966666666665, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 36.32436666666667, 'xsmm_reference_best': 36.32436666666667, 'xsmm_reference_cpu_freq': 2.499916, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 512, 'a_nonzero': 3276, 'a_rows': 128, 'a_size': 65536, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_512_p_0.05_uniq_64.txt', 'size_n': 57600, 'speedup_avg_over_ref': 0.8235835275977409, 'speedup_best_over_ref': 0.8235835275977409, 'xsmm_custom_avg': 87.4667, 'xsmm_custom_best': 87.4667, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 72.03613333333332, 'xsmm_reference_best': 72.03613333333332, 'xsmm_reference_cpu_freq': 2.499964, 'xsmm_reference_kernel_type': 'sparse'}
