{'a_cols': 32, 'a_nonzero': 204, 'a_rows': 128, 'a_size': 4096, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0498046875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_32_p_0.05_uniq_16.txt', 'size_n': 9600, 'speedup_avg_over_ref': 1.059201805105063, 'speedup_best_over_ref': 1.059201805105063, 'xsmm_custom_avg': 1.1818333333333333, 'xsmm_custom_best': 1.1818333333333333, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 1.2518, 'xsmm_reference_best': 1.2518, 'xsmm_reference_cpu_freq': 2.499987, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 64, 'a_nonzero': 409, 'a_rows': 128, 'a_size': 8192, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0499267578125, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_64_p_0.05_uniq_16.txt', 'size_n': 9600, 'speedup_avg_over_ref': 1.0204108781998897, 'speedup_best_over_ref': 1.0204108781998897, 'xsmm_custom_avg': 1.7539666666666667, 'xsmm_custom_best': 1.7539666666666667, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 1.7897666666666665, 'xsmm_reference_best': 1.7897666666666665, 'xsmm_reference_cpu_freq': 2.49992, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_128_p_0.05_uniq_16.txt', 'size_n': 9600, 'speedup_avg_over_ref': 1.0916156515360962, 'speedup_best_over_ref': 1.0916156515360962, 'xsmm_custom_avg': 2.3631333333333333, 'xsmm_custom_best': 2.3631333333333333, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 2.5796333333333332, 'xsmm_reference_best': 2.5796333333333332, 'xsmm_reference_cpu_freq': 2.499956, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 256, 'a_nonzero': 1638, 'a_rows': 128, 'a_size': 32768, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_256_p_0.05_uniq_16.txt', 'size_n': 9600, 'speedup_avg_over_ref': 0.918185198958721, 'speedup_best_over_ref': 0.918185198958721, 'xsmm_custom_avg': 4.392033333333332, 'xsmm_custom_best': 4.392033333333332, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 4.0327, 'xsmm_reference_best': 4.0327, 'xsmm_reference_cpu_freq': 2.499939, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 512, 'a_nonzero': 3276, 'a_rows': 128, 'a_size': 65536, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_512_p_0.05_uniq_16.txt', 'size_n': 9600, 'speedup_avg_over_ref': 0.9613614309318365, 'speedup_best_over_ref': 0.9613614309318365, 'xsmm_custom_avg': 10.167733333333334, 'xsmm_custom_best': 10.167733333333334, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 9.774866666666666, 'xsmm_reference_best': 9.774866666666666, 'xsmm_reference_cpu_freq': 2.499923, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 1024, 'a_nonzero': 6553, 'a_rows': 128, 'a_size': 131072, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04999542236328125, 'mat_file': 'data/synth_mats_wider/vary_col/q_16/r_128_c_1024_p_0.05_uniq_16.txt', 'size_n': 9600, 'speedup_avg_over_ref': 0.8051015057996744, 'speedup_best_over_ref': 0.8051015057996744, 'xsmm_custom_avg': 28.990133333333333, 'xsmm_custom_best': 28.990133333333333, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 23.34, 'xsmm_reference_best': 23.34, 'xsmm_reference_cpu_freq': 2.49996, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 32, 'a_nonzero': 204, 'a_rows': 128, 'a_size': 4096, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0498046875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_32_p_0.05_uniq_64.txt', 'size_n': 9600, 'speedup_avg_over_ref': 1.0564286496550213, 'speedup_best_over_ref': 1.0564286496550213, 'xsmm_custom_avg': 1.2174666666666667, 'xsmm_custom_best': 1.2174666666666667, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 1.2861666666666667, 'xsmm_reference_best': 1.2861666666666667, 'xsmm_reference_cpu_freq': 2.499972, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 64, 'a_nonzero': 409, 'a_rows': 128, 'a_size': 8192, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0499267578125, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_64_p_0.05_uniq_64.txt', 'size_n': 9600, 'speedup_avg_over_ref': 1.0056461854058805, 'speedup_best_over_ref': 1.0056461854058805, 'xsmm_custom_avg': 1.7061666666666668, 'xsmm_custom_best': 1.7061666666666668, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 1.7158, 'xsmm_reference_best': 1.7158, 'xsmm_reference_cpu_freq': 2.499879, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 128, 'a_nonzero': 819, 'a_rows': 128, 'a_size': 16384, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_128_p_0.05_uniq_64.txt', 'size_n': 9600, 'speedup_avg_over_ref': 0.9805961111484901, 'speedup_best_over_ref': 0.9805961111484901, 'xsmm_custom_avg': 2.4771666666666667, 'xsmm_custom_best': 2.4771666666666667, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 2.4291000000000014, 'xsmm_reference_best': 2.4291000000000014, 'xsmm_reference_cpu_freq': 2.499957, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 256, 'a_nonzero': 1638, 'a_rows': 128, 'a_size': 32768, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_256_p_0.05_uniq_64.txt', 'size_n': 9600, 'speedup_avg_over_ref': 0.9763645047835465, 'speedup_best_over_ref': 0.9763645047835465, 'xsmm_custom_avg': 4.606066666666666, 'xsmm_custom_best': 4.606066666666666, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 4.4972, 'xsmm_reference_best': 4.4972, 'xsmm_reference_cpu_freq': 2.499924, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 512, 'a_nonzero': 3276, 'a_rows': 128, 'a_size': 65536, 'a_unique': 64, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04998779296875, 'mat_file': 'data/synth_mats_wider/vary_col/q_64/r_128_c_512_p_0.05_uniq_64.txt', 'size_n': 9600, 'speedup_avg_over_ref': 0.9166094215116884, 'speedup_best_over_ref': 0.9166094215116884, 'xsmm_custom_avg': 9.6078, 'xsmm_custom_best': 9.6078, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 8.8066, 'xsmm_reference_best': 8.8066, 'xsmm_reference_cpu_freq': 2.499992, 'xsmm_reference_kernel_type': 'sparse'}
