{'a_cols': 8, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 192, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m0.txt', 'size_n': 9600, 'speedup_avg_over_ref': 1.0533099737204357, 'speedup_best_over_ref': 1.0533099737204357, 'xsmm_custom_avg': 0.26636666666666664, 'xsmm_custom_best': 0.26636666666666664, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 0.2805666666666667, 'xsmm_reference_best': 0.2805666666666667, 'xsmm_reference_cpu_freq': 2.999913, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 24, 'a_nonzero': 48, 'a_rows': 8, 'a_size': 192, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m3.txt', 'size_n': 9600, 'speedup_avg_over_ref': 1.103749647589512, 'speedup_best_over_ref': 1.103749647589512, 'xsmm_custom_avg': 0.11823333333333334, 'xsmm_custom_best': 0.11823333333333334, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 0.1305, 'xsmm_reference_best': 0.1305, 'xsmm_reference_cpu_freq': 2.999848, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 24, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 576, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.08333333333333333, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m6.txt', 'size_n': 9600, 'speedup_avg_over_ref': 1.0466613032984713, 'speedup_best_over_ref': 1.0466613032984713, 'xsmm_custom_avg': 0.29003333333333337, 'xsmm_custom_best': 0.29003333333333337, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 0.30356666666666665, 'xsmm_reference_best': 0.30356666666666665, 'xsmm_reference_cpu_freq': 2.999907, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 24, 'a_nonzero': 48, 'a_rows': 8, 'a_size': 192, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m132.txt', 'size_n': 9600, 'speedup_avg_over_ref': 1.0770304214345519, 'speedup_best_over_ref': 1.0770304214345519, 'xsmm_custom_avg': 0.11943333333333334, 'xsmm_custom_best': 0.11943333333333334, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 0.12863333333333332, 'xsmm_reference_best': 0.12863333333333332, 'xsmm_reference_cpu_freq': 2.999877, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 8, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 192, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m460.txt', 'size_n': 9600, 'speedup_avg_over_ref': 1.031763688048449, 'speedup_best_over_ref': 1.031763688048449, 'xsmm_custom_avg': 0.2697, 'xsmm_custom_best': 0.2697, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 0.2782666666666667, 'xsmm_reference_best': 0.2782666666666667, 'xsmm_reference_cpu_freq': 2.999938, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 27, 'a_nonzero': 54, 'a_rows': 54, 'a_size': 1458, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.037037037037037035, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m0.txt', 'size_n': 9600, 'speedup_avg_over_ref': 1.0192390369733448, 'speedup_best_over_ref': 1.0192390369733448, 'xsmm_custom_avg': 0.6202666666666666, 'xsmm_custom_best': 0.6202666666666666, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 0.6322, 'xsmm_reference_best': 0.6322, 'xsmm_reference_cpu_freq': 2.999908, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 54, 'a_nonzero': 162, 'a_rows': 27, 'a_size': 1458, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.1111111111111111, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m3.txt', 'size_n': 9600, 'speedup_avg_over_ref': 1.099614170466503, 'speedup_best_over_ref': 1.099614170466503, 'xsmm_custom_avg': 0.4751666666666667, 'xsmm_custom_best': 0.4751666666666667, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 0.5225000000000001, 'xsmm_reference_best': 0.5225000000000001, 'xsmm_reference_cpu_freq': 2.99992, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 54, 'a_nonzero': 162, 'a_rows': 81, 'a_size': 4374, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.037037037037037035, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m6.txt', 'size_n': 9600, 'speedup_avg_over_ref': 1.0077978789769184, 'speedup_best_over_ref': 1.0077978789769184, 'xsmm_custom_avg': 1.0686666666666667, 'xsmm_custom_best': 1.0686666666666667, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 1.0770000000000002, 'xsmm_reference_best': 1.0770000000000002, 'xsmm_reference_cpu_freq': 2.999912, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 81, 'a_nonzero': 216, 'a_rows': 27, 'a_size': 2187, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.09876543209876543, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m132.txt', 'size_n': 9600, 'speedup_avg_over_ref': 1.0610654195559854, 'speedup_best_over_ref': 1.0610654195559854, 'xsmm_custom_avg': 0.6201000000000001, 'xsmm_custom_best': 0.6201000000000001, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 0.6579666666666667, 'xsmm_reference_best': 0.6579666666666667, 'xsmm_reference_cpu_freq': 2.999934, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 27, 'a_nonzero': 216, 'a_rows': 81, 'a_size': 2187, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.09876543209876543, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m460.txt', 'size_n': 9600, 'speedup_avg_over_ref': 1.0594274146905724, 'speedup_best_over_ref': 1.0594274146905724, 'xsmm_custom_avg': 0.9221333333333334, 'xsmm_custom_best': 0.9221333333333334, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 0.9769333333333333, 'xsmm_reference_best': 0.9769333333333333, 'xsmm_reference_cpu_freq': 2.999962, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 27, 'a_nonzero': 162, 'a_rows': 54, 'a_size': 1458, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.1111111111111111, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre/m0.txt', 'size_n': 9600, 'speedup_avg_over_ref': 1.0779145009016655, 'speedup_best_over_ref': 1.0779145009016655, 'xsmm_custom_avg': 0.6284666666666666, 'xsmm_custom_best': 0.6284666666666666, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 0.6774333333333333, 'xsmm_reference_best': 0.6774333333333333, 'xsmm_reference_cpu_freq': 2.999969, 'xsmm_reference_kernel_type': 'wide-sparse'}
