{'a_cols': 8, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 192, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m0.txt', 'size_n': 9600, 'speedup_avg_over_ref': 0.9933655006031362, 'speedup_best_over_ref': 0.9933655006031362, 'xsmm_custom_avg': 0.2763333333333333, 'xsmm_custom_best': 0.2763333333333333, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 0.27449999999999997, 'xsmm_reference_best': 0.27449999999999997, 'xsmm_reference_cpu_freq': 2.999941, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 54, 'a_nonzero': 162, 'a_rows': 27, 'a_size': 1458, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.1111111111111111, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre/m3.txt', 'size_n': 9600, 'speedup_avg_over_ref': 1.0724812243162818, 'speedup_best_over_ref': 1.0724812243162818, 'xsmm_custom_avg': 0.4704666666666667, 'xsmm_custom_best': 0.4704666666666667, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 0.5045666666666667, 'xsmm_reference_best': 0.5045666666666667, 'xsmm_reference_cpu_freq': 2.999896, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 54, 'a_nonzero': 162, 'a_rows': 81, 'a_size': 4374, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.037037037037037035, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre/m6.txt', 'size_n': 9600, 'speedup_avg_over_ref': 1.013783165742568, 'speedup_best_over_ref': 1.013783165742568, 'xsmm_custom_avg': 1.0641, 'xsmm_custom_best': 1.0641, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 1.0787666666666667, 'xsmm_reference_best': 1.0787666666666667, 'xsmm_reference_cpu_freq': 2.999947, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 81, 'a_nonzero': 216, 'a_rows': 27, 'a_size': 2187, 'a_unique': 4, 'alpha': 1.0, 'beta': 0.0, 'density': 0.09876543209876543, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre/m132.txt', 'size_n': 9600, 'speedup_avg_over_ref': 1.0920467185761957, 'speedup_best_over_ref': 1.0920467185761957, 'xsmm_custom_avg': 0.5993333333333334, 'xsmm_custom_best': 0.5993333333333334, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 0.6545000000000001, 'xsmm_reference_best': 0.6545000000000001, 'xsmm_reference_cpu_freq': 2.999908, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 27, 'a_nonzero': 216, 'a_rows': 81, 'a_size': 2187, 'a_unique': 4, 'alpha': 1.0, 'beta': 0.0, 'density': 0.09876543209876543, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre/m460.txt', 'size_n': 9600, 'speedup_avg_over_ref': 1.0560480515251294, 'speedup_best_over_ref': 1.0560480515251294, 'xsmm_custom_avg': 0.9212333333333333, 'xsmm_custom_best': 0.9212333333333333, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 0.9728666666666667, 'xsmm_reference_best': 0.9728666666666667, 'xsmm_reference_cpu_freq': 2.999942, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 64, 'a_nonzero': 96, 'a_rows': 96, 'a_size': 6144, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.015625, 'mat_file': 'data/example_mats/hex/p3/gauss-legendre-lobatto/m0.txt', 'size_n': 9600, 'speedup_avg_over_ref': 1.0137318909002617, 'speedup_best_over_ref': 1.0137318909002617, 'xsmm_custom_avg': 1.2355666666666667, 'xsmm_custom_best': 1.2355666666666667, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 1.2525333333333333, 'xsmm_reference_best': 1.2525333333333333, 'xsmm_reference_cpu_freq': 2.999979, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 96, 'a_nonzero': 384, 'a_rows': 64, 'a_size': 6144, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0625, 'mat_file': 'data/example_mats/hex/p3/gauss-legendre-lobatto/m3.txt', 'size_n': 9600, 'speedup_avg_over_ref': 1.078310721575219, 'speedup_best_over_ref': 1.078310721575219, 'xsmm_custom_avg': 1.1105333333333334, 'xsmm_custom_best': 1.1105333333333334, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 1.1975, 'xsmm_reference_best': 1.1975, 'xsmm_reference_cpu_freq': 2.999947, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 96, 'a_nonzero': 384, 'a_rows': 192, 'a_size': 18432, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.020833333333333332, 'mat_file': 'data/example_mats/hex/p3/gauss-legendre-lobatto/m6.txt', 'size_n': 9600, 'speedup_avg_over_ref': 1.0302943930941812, 'speedup_best_over_ref': 1.0302943930941812, 'xsmm_custom_avg': 2.4559, 'xsmm_custom_best': 2.4559, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 2.5303, 'xsmm_reference_best': 2.5303, 'xsmm_reference_cpu_freq': 2.999854, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 192, 'a_nonzero': 672, 'a_rows': 64, 'a_size': 12288, 'a_unique': 7, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0546875, 'mat_file': 'data/example_mats/hex/p3/gauss-legendre-lobatto/m132.txt', 'size_n': 9600, 'speedup_avg_over_ref': 1.0387368959345435, 'speedup_best_over_ref': 1.0387368959345435, 'xsmm_custom_avg': 1.8251333333333333, 'xsmm_custom_best': 1.8251333333333333, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 1.8958333333333333, 'xsmm_reference_best': 1.8958333333333333, 'xsmm_reference_cpu_freq': 2.999927, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 64, 'a_nonzero': 672, 'a_rows': 192, 'a_size': 12288, 'a_unique': 7, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0546875, 'mat_file': 'data/example_mats/hex/p3/gauss-legendre-lobatto/m460.txt', 'size_n': 9600, 'speedup_avg_over_ref': 1.0220391598242244, 'speedup_best_over_ref': 1.0220391598242244, 'xsmm_custom_avg': 2.480433333333333, 'xsmm_custom_best': 2.480433333333333, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 2.5351, 'xsmm_reference_best': 2.5351, 'xsmm_reference_cpu_freq': 2.999942, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 64, 'a_nonzero': 384, 'a_rows': 96, 'a_size': 6144, 'a_unique': 4, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0625, 'mat_file': 'data/example_mats/hex/p3/gauss-legendre/m0.txt', 'size_n': 9600, 'speedup_avg_over_ref': 1.0125348189415042, 'speedup_best_over_ref': 1.0125348189415042, 'xsmm_custom_avg': 1.436, 'xsmm_custom_best': 1.436, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 1.454, 'xsmm_reference_best': 1.454, 'xsmm_reference_cpu_freq': 2.999987, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 96, 'a_nonzero': 384, 'a_rows': 64, 'a_size': 6144, 'a_unique': 4, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0625, 'mat_file': 'data/example_mats/hex/p3/gauss-legendre/m3.txt', 'size_n': 9600, 'speedup_avg_over_ref': 1.0781597974312822, 'speedup_best_over_ref': 1.0781597974312822, 'xsmm_custom_avg': 1.0926333333333333, 'xsmm_custom_best': 1.0926333333333333, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 1.1780333333333333, 'xsmm_reference_best': 1.1780333333333333, 'xsmm_reference_cpu_freq': 2.999983, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 96, 'a_nonzero': 384, 'a_rows': 192, 'a_size': 18432, 'a_unique': 4, 'alpha': 1.0, 'beta': 0.0, 'density': 0.020833333333333332, 'mat_file': 'data/example_mats/hex/p3/gauss-legendre/m6.txt', 'size_n': 9600, 'speedup_avg_over_ref': 1.0395345634811346, 'speedup_best_over_ref': 1.0395345634811346, 'xsmm_custom_avg': 2.420666666666667, 'xsmm_custom_best': 2.420666666666667, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 2.516366666666667, 'xsmm_reference_best': 2.516366666666667, 'xsmm_reference_cpu_freq': 2.999951, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 192, 'a_nonzero': 768, 'a_rows': 64, 'a_size': 12288, 'a_unique': 8, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0625, 'mat_file': 'data/example_mats/hex/p3/gauss-legendre/m132.txt', 'size_n': 9600, 'speedup_avg_over_ref': 1.0803670305331432, 'speedup_best_over_ref': 1.0803670305331432, 'xsmm_custom_avg': 1.8963, 'xsmm_custom_best': 1.8963, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 2.0486999999999997, 'xsmm_reference_best': 2.0486999999999997, 'xsmm_reference_cpu_freq': 2.999939, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 64, 'a_nonzero': 768, 'a_rows': 192, 'a_size': 12288, 'a_unique': 8, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0625, 'mat_file': 'data/example_mats/hex/p3/gauss-legendre/m460.txt', 'size_n': 9600, 'speedup_avg_over_ref': 1.0250929737026695, 'speedup_best_over_ref': 1.0250929737026695, 'xsmm_custom_avg': 2.5186333333333333, 'xsmm_custom_best': 2.5186333333333333, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 2.5818333333333334, 'xsmm_reference_best': 2.5818333333333334, 'xsmm_reference_cpu_freq': 2.999953, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 125, 'a_nonzero': 150, 'a_rows': 150, 'a_size': 18750, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.008, 'mat_file': 'data/example_mats/hex/p4/gauss-legendre-lobatto/m0.txt', 'size_n': 9600, 'speedup_avg_over_ref': 1.0319179887388543, 'speedup_best_over_ref': 1.0319179887388543, 'xsmm_custom_avg': 1.9477, 'xsmm_custom_best': 1.9477, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 2.0098666666666665, 'xsmm_reference_best': 2.0098666666666665, 'xsmm_reference_cpu_freq': 2.999902, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 150, 'a_nonzero': 750, 'a_rows': 125, 'a_size': 18750, 'a_unique': 4, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04, 'mat_file': 'data/example_mats/hex/p4/gauss-legendre-lobatto/m3.txt', 'size_n': 9600, 'speedup_avg_over_ref': 1.0535121517486663, 'speedup_best_over_ref': 1.0535121517486663, 'xsmm_custom_avg': 2.2493333333333334, 'xsmm_custom_best': 2.2493333333333334, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 2.3697, 'xsmm_reference_best': 2.3697, 'xsmm_reference_cpu_freq': 2.999923, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 150, 'a_nonzero': 750, 'a_rows': 375, 'a_size': 56250, 'a_unique': 4, 'alpha': 1.0, 'beta': 0.0, 'density': 0.013333333333333334, 'mat_file': 'data/example_mats/hex/p4/gauss-legendre-lobatto/m6.txt', 'size_n': 9600, 'speedup_avg_over_ref': 0.9770884230840294, 'speedup_best_over_ref': 0.9770884230840294, 'xsmm_custom_avg': 4.870900000000001, 'xsmm_custom_best': 4.870900000000001, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 4.7593, 'xsmm_reference_best': 4.7593, 'xsmm_reference_cpu_freq': 2.999931, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 375, 'a_nonzero': 1650, 'a_rows': 125, 'a_size': 46875, 'a_unique': 11, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0352, 'mat_file': 'data/example_mats/hex/p4/gauss-legendre-lobatto/m132.txt', 'size_n': 9600, 'speedup_avg_over_ref': 0.7923592067195016, 'speedup_best_over_ref': 0.7923592067195016, 'xsmm_custom_avg': 6.186966666666667, 'xsmm_custom_best': 6.186966666666667, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 4.9022999999999985, 'xsmm_reference_best': 4.9022999999999985, 'xsmm_reference_cpu_freq': 2.999994, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 125, 'a_nonzero': 1650, 'a_rows': 375, 'a_size': 46875, 'a_unique': 11, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0352, 'mat_file': 'data/example_mats/hex/p4/gauss-legendre-lobatto/m460.txt', 'size_n': 9600, 'speedup_avg_over_ref': 1.0177819188724557, 'speedup_best_over_ref': 1.0177819188724557, 'xsmm_custom_avg': 5.080066666666666, 'xsmm_custom_best': 5.080066666666666, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 5.1704, 'xsmm_reference_best': 5.1704, 'xsmm_reference_cpu_freq': 2.999909, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 125, 'a_nonzero': 750, 'a_rows': 150, 'a_size': 18750, 'a_unique': 5, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04, 'mat_file': 'data/example_mats/hex/p4/gauss-legendre/m0.txt', 'size_n': 9600, 'speedup_avg_over_ref': 1.0350600379750223, 'speedup_best_over_ref': 1.0350600379750223, 'xsmm_custom_avg': 2.4928666666666666, 'xsmm_custom_best': 2.4928666666666666, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 2.580266666666667, 'xsmm_reference_best': 2.580266666666667, 'xsmm_reference_cpu_freq': 2.999957, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 150, 'a_nonzero': 750, 'a_rows': 125, 'a_size': 18750, 'a_unique': 5, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04, 'mat_file': 'data/example_mats/hex/p4/gauss-legendre/m3.txt', 'size_n': 9600, 'speedup_avg_over_ref': 1.0516235602250068, 'speedup_best_over_ref': 1.0516235602250068, 'xsmm_custom_avg': 2.239933333333333, 'xsmm_custom_best': 2.239933333333333, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 2.355566666666667, 'xsmm_reference_best': 2.355566666666667, 'xsmm_reference_cpu_freq': 2.99998, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 150, 'a_nonzero': 750, 'a_rows': 375, 'a_size': 56250, 'a_unique': 5, 'alpha': 1.0, 'beta': 0.0, 'density': 0.013333333333333334, 'mat_file': 'data/example_mats/hex/p4/gauss-legendre/m6.txt', 'size_n': 9600, 'speedup_avg_over_ref': 0.9797604608853853, 'speedup_best_over_ref': 0.9797604608853853, 'xsmm_custom_avg': 4.837066666666666, 'xsmm_custom_best': 4.837066666666666, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 4.739166666666667, 'xsmm_reference_best': 4.739166666666667, 'xsmm_reference_cpu_freq': 2.999922, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 375, 'a_nonzero': 1800, 'a_rows': 125, 'a_size': 46875, 'a_unique': 12, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0384, 'mat_file': 'data/example_mats/hex/p4/gauss-legendre/m132.txt', 'size_n': 9600, 'speedup_avg_over_ref': 0.8160733405423835, 'speedup_best_over_ref': 0.8160733405423835, 'xsmm_custom_avg': 6.2575666666666665, 'xsmm_custom_best': 6.2575666666666665, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 5.106633333333334, 'xsmm_reference_best': 5.106633333333334, 'xsmm_reference_cpu_freq': 2.999972, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 125, 'a_nonzero': 1800, 'a_rows': 375, 'a_size': 46875, 'a_unique': 12, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0384, 'mat_file': 'data/example_mats/hex/p4/gauss-legendre/m460.txt', 'size_n': 9600, 'speedup_avg_over_ref': 1.0006209430652826, 'speedup_best_over_ref': 1.0006209430652826, 'xsmm_custom_avg': 5.207133333333333, 'xsmm_custom_best': 5.207133333333333, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 5.210366666666668, 'xsmm_reference_best': 5.210366666666668, 'xsmm_reference_cpu_freq': 2.999941, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 216, 'a_nonzero': 216, 'a_rows': 216, 'a_size': 46656, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.004629629629629629, 'mat_file': 'data/example_mats/hex/p5/gauss-legendre-lobatto/m0.txt', 'size_n': 9600, 'speedup_avg_over_ref': 1.0472206104212605, 'speedup_best_over_ref': 1.0472206104212605, 'xsmm_custom_avg': 2.872333333333333, 'xsmm_custom_best': 2.872333333333333, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 3.007966666666667, 'xsmm_reference_best': 3.007966666666667, 'xsmm_reference_cpu_freq': 2.999905, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 216, 'a_nonzero': 1296, 'a_rows': 216, 'a_size': 46656, 'a_unique': 4, 'alpha': 1.0, 'beta': 0.0, 'density': 0.027777777777777776, 'mat_file': 'data/example_mats/hex/p5/gauss-legendre-lobatto/m3.txt', 'size_n': 9600, 'speedup_avg_over_ref': 0.9400134346598034, 'speedup_best_over_ref': 0.9400134346598034, 'xsmm_custom_avg': 4.118700000000001, 'xsmm_custom_best': 4.118700000000001, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 3.8716333333333335, 'xsmm_reference_best': 3.8716333333333335, 'xsmm_reference_cpu_freq': 2.999877, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 216, 'a_nonzero': 1296, 'a_rows': 648, 'a_size': 139968, 'a_unique': 4, 'alpha': 1.0, 'beta': 0.0, 'density': 0.009259259259259259, 'mat_file': 'data/example_mats/hex/p5/gauss-legendre-lobatto/m6.txt', 'size_n': 9600, 'speedup_avg_over_ref': 0.8984987317240002, 'speedup_best_over_ref': 0.8984987317240002, 'xsmm_custom_avg': 9.356533333333335, 'xsmm_custom_best': 9.356533333333335, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 8.406833333333333, 'xsmm_reference_best': 8.406833333333333, 'xsmm_reference_cpu_freq': 2.999931, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 648, 'a_nonzero': 3456, 'a_rows': 216, 'a_size': 139968, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.024691358024691357, 'mat_file': 'data/example_mats/hex/p5/gauss-legendre-lobatto/m132.txt', 'size_n': 9600, 'speedup_avg_over_ref': 0.9027385152181251, 'speedup_best_over_ref': 0.9027385152181251, 'xsmm_custom_avg': 12.935233333333334, 'xsmm_custom_best': 12.935233333333334, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 11.677133333333334, 'xsmm_reference_best': 11.677133333333334, 'xsmm_reference_cpu_freq': 2.999958, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 216, 'a_nonzero': 3456, 'a_rows': 648, 'a_size': 139968, 'a_unique': 16, 'alpha': 1.0, 'beta': 0.0, 'density': 0.024691358024691357, 'mat_file': 'data/example_mats/hex/p5/gauss-legendre-lobatto/m460.txt', 'size_n': 9600, 'speedup_avg_over_ref': 1.0712121781363242, 'speedup_best_over_ref': 1.0712121781363242, 'xsmm_custom_avg': 9.759566666666668, 'xsmm_custom_best': 9.759566666666668, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 10.454566666666667, 'xsmm_reference_best': 10.454566666666667, 'xsmm_reference_cpu_freq': 2.999951, 'xsmm_reference_kernel_type': 'sparse'}
