{'a_cols': 8, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 192, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m0.txt', 'size_n': 81600, 'speedup_avg_over_ref': 1.035804889298893, 'speedup_best_over_ref': 1.035804889298893, 'xsmm_custom_avg': 2.3125333333333336, 'xsmm_custom_best': 2.3125333333333336, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 2.3953333333333333, 'xsmm_reference_best': 2.3953333333333333, 'xsmm_reference_cpu_freq': 2.99998, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 24, 'a_nonzero': 48, 'a_rows': 8, 'a_size': 192, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m3.txt', 'size_n': 81600, 'speedup_avg_over_ref': 1.0859696929416458, 'speedup_best_over_ref': 1.0859696929416458, 'xsmm_custom_avg': 1.0030666666666666, 'xsmm_custom_best': 1.0030666666666666, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 1.0893000000000002, 'xsmm_reference_best': 1.0893000000000002, 'xsmm_reference_cpu_freq': 2.999917, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 24, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 576, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.08333333333333333, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m6.txt', 'size_n': 81600, 'speedup_avg_over_ref': 1.0277502344901512, 'speedup_best_over_ref': 1.0277502344901512, 'xsmm_custom_avg': 2.4876666666666667, 'xsmm_custom_best': 2.4876666666666667, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 2.5566999999999998, 'xsmm_reference_best': 2.5566999999999998, 'xsmm_reference_cpu_freq': 2.999903, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 24, 'a_nonzero': 48, 'a_rows': 8, 'a_size': 192, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m132.txt', 'size_n': 81600, 'speedup_avg_over_ref': 1.0572744796941875, 'speedup_best_over_ref': 1.0572744796941875, 'xsmm_custom_avg': 1.0202333333333333, 'xsmm_custom_best': 1.0202333333333333, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 1.0786666666666667, 'xsmm_reference_best': 1.0786666666666667, 'xsmm_reference_cpu_freq': 2.999876, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 8, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 192, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m460.txt', 'size_n': 81600, 'speedup_avg_over_ref': 1.0349437458636663, 'speedup_best_over_ref': 1.0349437458636663, 'xsmm_custom_avg': 2.2665, 'xsmm_custom_best': 2.2665, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 2.3457, 'xsmm_reference_best': 2.3457, 'xsmm_reference_cpu_freq': 2.999966, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 27, 'a_nonzero': 54, 'a_rows': 54, 'a_size': 1458, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.037037037037037035, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m0.txt', 'size_n': 81600, 'speedup_avg_over_ref': 1.0163776067480286, 'speedup_best_over_ref': 1.0163776067480286, 'xsmm_custom_avg': 5.279566666666667, 'xsmm_custom_best': 5.279566666666667, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 5.366033333333333, 'xsmm_reference_best': 5.366033333333333, 'xsmm_reference_cpu_freq': 2.999986, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 54, 'a_nonzero': 162, 'a_rows': 27, 'a_size': 1458, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.1111111111111111, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m3.txt', 'size_n': 81600, 'speedup_avg_over_ref': 0.8980338913140619, 'speedup_best_over_ref': 0.8980338913140619, 'xsmm_custom_avg': 7.758133333333333, 'xsmm_custom_best': 7.758133333333333, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 6.967066666666667, 'xsmm_reference_best': 6.967066666666667, 'xsmm_reference_cpu_freq': 2.999953, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 54, 'a_nonzero': 162, 'a_rows': 81, 'a_size': 4374, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.037037037037037035, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m6.txt', 'size_n': 81600, 'speedup_avg_over_ref': 0.9254646900797234, 'speedup_best_over_ref': 0.9254646900797234, 'xsmm_custom_avg': 12.259066666666666, 'xsmm_custom_best': 12.259066666666666, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 11.345333333333334, 'xsmm_reference_best': 11.345333333333334, 'xsmm_reference_cpu_freq': 2.999979, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 81, 'a_nonzero': 216, 'a_rows': 27, 'a_size': 2187, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.09876543209876543, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m132.txt', 'size_n': 81600, 'speedup_avg_over_ref': 0.8910818131124034, 'speedup_best_over_ref': 0.8910818131124034, 'xsmm_custom_avg': 10.042399999999999, 'xsmm_custom_best': 10.042399999999999, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 8.948599999999999, 'xsmm_reference_best': 8.948599999999999, 'xsmm_reference_cpu_freq': 2.999901, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 27, 'a_nonzero': 216, 'a_rows': 81, 'a_size': 2187, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.09876543209876543, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m460.txt', 'size_n': 81600, 'speedup_avg_over_ref': 1.0457771439180408, 'speedup_best_over_ref': 1.0457771439180408, 'xsmm_custom_avg': 7.899866666666666, 'xsmm_custom_best': 7.899866666666666, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 8.2615, 'xsmm_reference_best': 8.2615, 'xsmm_reference_cpu_freq': 2.999934, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 27, 'a_nonzero': 162, 'a_rows': 54, 'a_size': 1458, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.1111111111111111, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre/m0.txt', 'size_n': 81600, 'speedup_avg_over_ref': 1.0629688776647108, 'speedup_best_over_ref': 1.0629688776647108, 'xsmm_custom_avg': 5.3852, 'xsmm_custom_best': 5.3852, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 5.7243, 'xsmm_reference_best': 5.7243, 'xsmm_reference_cpu_freq': 2.999945, 'xsmm_reference_kernel_type': 'wide-sparse'}
