{'a_cols': 8, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 192, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m0.txt', 'size_n': 57600, 'speedup_avg_over_ref': 1.023504403279684, 'speedup_best_over_ref': 1.023504403279684, 'xsmm_custom_avg': 1.6465, 'xsmm_custom_best': 1.6465, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 1.6851999999999998, 'xsmm_reference_best': 1.6851999999999998, 'xsmm_reference_cpu_freq': 2.999924, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 24, 'a_nonzero': 48, 'a_rows': 8, 'a_size': 192, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m3.txt', 'size_n': 57600, 'speedup_avg_over_ref': 1.1154395174287424, 'speedup_best_over_ref': 1.1154395174287424, 'xsmm_custom_avg': 0.7239, 'xsmm_custom_best': 0.7239, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 0.8074666666666667, 'xsmm_reference_best': 0.8074666666666667, 'xsmm_reference_cpu_freq': 2.999896, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 24, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 576, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.08333333333333333, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m6.txt', 'size_n': 57600, 'speedup_avg_over_ref': 1.054720085715379, 'speedup_best_over_ref': 1.054720085715379, 'xsmm_custom_avg': 1.7422, 'xsmm_custom_best': 1.7422, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 1.8375333333333332, 'xsmm_reference_best': 1.8375333333333332, 'xsmm_reference_cpu_freq': 2.999826, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 24, 'a_nonzero': 48, 'a_rows': 8, 'a_size': 192, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m132.txt', 'size_n': 57600, 'speedup_avg_over_ref': 1.0941192510452644, 'speedup_best_over_ref': 1.0941192510452644, 'xsmm_custom_avg': 0.7334666666666667, 'xsmm_custom_best': 0.7334666666666667, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 0.8025, 'xsmm_reference_best': 0.8025, 'xsmm_reference_cpu_freq': 2.999945, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 8, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 192, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m460.txt', 'size_n': 57600, 'speedup_avg_over_ref': 1.0400016377333772, 'speedup_best_over_ref': 1.0400016377333772, 'xsmm_custom_avg': 1.6282666666666665, 'xsmm_custom_best': 1.6282666666666665, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 1.6934, 'xsmm_reference_best': 1.6934, 'xsmm_reference_cpu_freq': 2.999938, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 27, 'a_nonzero': 54, 'a_rows': 54, 'a_size': 1458, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.037037037037037035, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m0.txt', 'size_n': 57600, 'speedup_avg_over_ref': 1.0344775455758115, 'speedup_best_over_ref': 1.0344775455758115, 'xsmm_custom_avg': 3.7483333333333335, 'xsmm_custom_best': 3.7483333333333335, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 3.8775666666666666, 'xsmm_reference_best': 3.8775666666666666, 'xsmm_reference_cpu_freq': 2.999959, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 54, 'a_nonzero': 162, 'a_rows': 27, 'a_size': 1458, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.1111111111111111, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m3.txt', 'size_n': 57600, 'speedup_avg_over_ref': 1.0441381772284233, 'speedup_best_over_ref': 1.0441381772284233, 'xsmm_custom_avg': 5.229033333333334, 'xsmm_custom_best': 5.229033333333334, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 5.459833333333333, 'xsmm_reference_best': 5.459833333333333, 'xsmm_reference_cpu_freq': 2.999999, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 54, 'a_nonzero': 162, 'a_rows': 81, 'a_size': 4374, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.037037037037037035, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m6.txt', 'size_n': 57600, 'speedup_avg_over_ref': 0.9502506613317289, 'speedup_best_over_ref': 0.9502506613317289, 'xsmm_custom_avg': 8.530766666666667, 'xsmm_custom_best': 8.530766666666667, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 8.106366666666668, 'xsmm_reference_best': 8.106366666666668, 'xsmm_reference_cpu_freq': 2.999964, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 81, 'a_nonzero': 216, 'a_rows': 27, 'a_size': 2187, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.09876543209876543, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m132.txt', 'size_n': 57600, 'speedup_avg_over_ref': 0.9828119044667005, 'speedup_best_over_ref': 0.9828119044667005, 'xsmm_custom_avg': 7.2589000000000015, 'xsmm_custom_best': 7.2589000000000015, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 7.134133333333334, 'xsmm_reference_best': 7.134133333333334, 'xsmm_reference_cpu_freq': 2.999849, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 27, 'a_nonzero': 216, 'a_rows': 81, 'a_size': 2187, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.09876543209876543, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m460.txt', 'size_n': 57600, 'speedup_avg_over_ref': 1.0768537887631926, 'speedup_best_over_ref': 1.0768537887631926, 'xsmm_custom_avg': 5.6249666666666664, 'xsmm_custom_best': 5.6249666666666664, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 6.057266666666666, 'xsmm_reference_best': 6.057266666666666, 'xsmm_reference_cpu_freq': 2.999902, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 27, 'a_nonzero': 162, 'a_rows': 54, 'a_size': 1458, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.1111111111111111, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre/m0.txt', 'size_n': 57600, 'speedup_avg_over_ref': 1.1284967988425583, 'speedup_best_over_ref': 1.1284967988425583, 'xsmm_custom_avg': 3.8475666666666672, 'xsmm_custom_best': 3.8475666666666672, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 4.341966666666666, 'xsmm_reference_best': 4.341966666666666, 'xsmm_reference_cpu_freq': 2.999917, 'xsmm_reference_kernel_type': 'sparse'}
