{'a_cols': 8, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 192, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m0.txt', 'size_n': 105600, 'speedup_avg_over_ref': 1.0277315151176438, 'speedup_best_over_ref': 1.0277315151176438, 'xsmm_custom_avg': 2.9821666666666666, 'xsmm_custom_best': 2.9821666666666666, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 3.0648666666666666, 'xsmm_reference_best': 3.0648666666666666, 'xsmm_reference_cpu_freq': 2.999936, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 24, 'a_nonzero': 48, 'a_rows': 8, 'a_size': 192, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m3.txt', 'size_n': 105600, 'speedup_avg_over_ref': 1.0822936420800477, 'speedup_best_over_ref': 1.0822936420800477, 'xsmm_custom_avg': 1.3358666666666668, 'xsmm_custom_best': 1.3358666666666668, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 1.4458, 'xsmm_reference_best': 1.4458, 'xsmm_reference_cpu_freq': 2.999942, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 24, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 576, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.08333333333333333, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m6.txt', 'size_n': 105600, 'speedup_avg_over_ref': 0.9770214459869633, 'speedup_best_over_ref': 0.9770214459869633, 'xsmm_custom_avg': 3.3495, 'xsmm_custom_best': 3.3495, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 3.2725333333333335, 'xsmm_reference_best': 3.2725333333333335, 'xsmm_reference_cpu_freq': 2.999921, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 24, 'a_nonzero': 48, 'a_rows': 8, 'a_size': 192, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m132.txt', 'size_n': 105600, 'speedup_avg_over_ref': 1.0816120906801006, 'speedup_best_over_ref': 1.0816120906801006, 'xsmm_custom_avg': 1.3233333333333335, 'xsmm_custom_best': 1.3233333333333335, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 1.4313333333333333, 'xsmm_reference_best': 1.4313333333333333, 'xsmm_reference_cpu_freq': 2.999961, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 8, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 192, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m460.txt', 'size_n': 105600, 'speedup_avg_over_ref': 1.0160010832891366, 'speedup_best_over_ref': 1.0160010832891366, 'xsmm_custom_avg': 2.9539666666666666, 'xsmm_custom_best': 2.9539666666666666, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 3.0012333333333334, 'xsmm_reference_best': 3.0012333333333334, 'xsmm_reference_cpu_freq': 2.9999, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 27, 'a_nonzero': 54, 'a_rows': 54, 'a_size': 1458, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.037037037037037035, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m0.txt', 'size_n': 105600, 'speedup_avg_over_ref': 1.0208325209592515, 'speedup_best_over_ref': 1.0208325209592515, 'xsmm_custom_avg': 6.838666666666666, 'xsmm_custom_best': 6.838666666666666, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 6.981133333333333, 'xsmm_reference_best': 6.981133333333333, 'xsmm_reference_cpu_freq': 2.999911, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 54, 'a_nonzero': 162, 'a_rows': 27, 'a_size': 1458, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.1111111111111111, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m3.txt', 'size_n': 105600, 'speedup_avg_over_ref': 0.7295328771529017, 'speedup_best_over_ref': 0.7295328771529017, 'xsmm_custom_avg': 12.022533333333335, 'xsmm_custom_best': 12.022533333333335, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 8.770833333333334, 'xsmm_reference_best': 8.770833333333334, 'xsmm_reference_cpu_freq': 2.999971, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 54, 'a_nonzero': 162, 'a_rows': 81, 'a_size': 4374, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.037037037037037035, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m6.txt', 'size_n': 105600, 'speedup_avg_over_ref': 0.894170259486383, 'speedup_best_over_ref': 0.894170259486383, 'xsmm_custom_avg': 17.426733333333335, 'xsmm_custom_best': 17.426733333333335, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 15.582466666666667, 'xsmm_reference_best': 15.582466666666667, 'xsmm_reference_cpu_freq': 2.999959, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 81, 'a_nonzero': 216, 'a_rows': 27, 'a_size': 2187, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.09876543209876543, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m132.txt', 'size_n': 105600, 'speedup_avg_over_ref': 0.9994404213298222, 'speedup_best_over_ref': 0.9994404213298222, 'xsmm_custom_avg': 14.177333333333333, 'xsmm_custom_best': 14.177333333333333, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 14.1694, 'xsmm_reference_best': 14.1694, 'xsmm_reference_cpu_freq': 2.999968, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 27, 'a_nonzero': 216, 'a_rows': 81, 'a_size': 2187, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.09876543209876543, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m460.txt', 'size_n': 105600, 'speedup_avg_over_ref': 1.0624602603371538, 'speedup_best_over_ref': 1.0624602603371538, 'xsmm_custom_avg': 10.327633333333333, 'xsmm_custom_best': 10.327633333333333, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 10.9727, 'xsmm_reference_best': 10.9727, 'xsmm_reference_cpu_freq': 2.999972, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 27, 'a_nonzero': 162, 'a_rows': 54, 'a_size': 1458, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.1111111111111111, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre/m0.txt', 'size_n': 105600, 'speedup_avg_over_ref': 1.0516398575581125, 'speedup_best_over_ref': 1.0516398575581125, 'xsmm_custom_avg': 7.1327333333333325, 'xsmm_custom_best': 7.1327333333333325, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 7.501066666666667, 'xsmm_reference_best': 7.501066666666667, 'xsmm_reference_cpu_freq': 2.999956, 'xsmm_reference_kernel_type': 'wide-sparse'}
