{'a_cols': 8, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 192, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m0.txt', 'size_n': 81600, 'speedup_avg_over_ref': 1.0411214682723484, 'speedup_best_over_ref': 1.0411214682723484, 'xsmm_custom_avg': 2.3029333333333333, 'xsmm_custom_best': 2.3029333333333333, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 2.3976333333333333, 'xsmm_reference_best': 2.3976333333333333, 'xsmm_reference_cpu_freq': 2.999936, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 24, 'a_nonzero': 48, 'a_rows': 8, 'a_size': 192, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m3.txt', 'size_n': 81600, 'speedup_avg_over_ref': 1.0779084280365234, 'speedup_best_over_ref': 1.0779084280365234, 'xsmm_custom_avg': 1.0148666666666668, 'xsmm_custom_best': 1.0148666666666668, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 1.0939333333333332, 'xsmm_reference_best': 1.0939333333333332, 'xsmm_reference_cpu_freq': 2.999965, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 24, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 576, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.08333333333333333, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m6.txt', 'size_n': 81600, 'speedup_avg_over_ref': 1.0248924152770305, 'speedup_best_over_ref': 1.0248924152770305, 'xsmm_custom_avg': 2.478666666666667, 'xsmm_custom_best': 2.478666666666667, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 2.5403666666666664, 'xsmm_reference_best': 2.5403666666666664, 'xsmm_reference_cpu_freq': 2.999958, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 24, 'a_nonzero': 48, 'a_rows': 8, 'a_size': 192, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m132.txt', 'size_n': 81600, 'speedup_avg_over_ref': 1.0784495918231898, 'speedup_best_over_ref': 1.0784495918231898, 'xsmm_custom_avg': 1.0044666666666666, 'xsmm_custom_best': 1.0044666666666666, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 1.0832666666666666, 'xsmm_reference_best': 1.0832666666666666, 'xsmm_reference_cpu_freq': 2.999956, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 8, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 192, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m460.txt', 'size_n': 81600, 'speedup_avg_over_ref': 1.0238246597509175, 'speedup_best_over_ref': 1.0238246597509175, 'xsmm_custom_avg': 2.3071333333333333, 'xsmm_custom_best': 2.3071333333333333, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 2.3621, 'xsmm_reference_best': 2.3621, 'xsmm_reference_cpu_freq': 2.999899, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 27, 'a_nonzero': 54, 'a_rows': 54, 'a_size': 1458, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.037037037037037035, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m0.txt', 'size_n': 81600, 'speedup_avg_over_ref': 1.0335799227409295, 'speedup_best_over_ref': 1.0335799227409295, 'xsmm_custom_avg': 5.2809333333333335, 'xsmm_custom_best': 5.2809333333333335, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 5.458266666666666, 'xsmm_reference_best': 5.458266666666666, 'xsmm_reference_cpu_freq': 2.99987, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 54, 'a_nonzero': 162, 'a_rows': 27, 'a_size': 1458, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.1111111111111111, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m3.txt', 'size_n': 81600, 'speedup_avg_over_ref': 0.9659534415747751, 'speedup_best_over_ref': 0.9659534415747751, 'xsmm_custom_avg': 8.216199999999999, 'xsmm_custom_best': 8.216199999999999, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 7.936466666666666, 'xsmm_reference_best': 7.936466666666666, 'xsmm_reference_cpu_freq': 2.999906, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 54, 'a_nonzero': 162, 'a_rows': 81, 'a_size': 4374, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.037037037037037035, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m6.txt', 'size_n': 81600, 'speedup_avg_over_ref': 0.9204550550091132, 'speedup_best_over_ref': 0.9204550550091132, 'xsmm_custom_avg': 12.637300000000002, 'xsmm_custom_best': 12.637300000000002, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 11.632066666666667, 'xsmm_reference_best': 11.632066666666667, 'xsmm_reference_cpu_freq': 2.999972, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 81, 'a_nonzero': 216, 'a_rows': 27, 'a_size': 2187, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.09876543209876543, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m132.txt', 'size_n': 81600, 'speedup_avg_over_ref': 0.9074644259483656, 'speedup_best_over_ref': 0.9074644259483656, 'xsmm_custom_avg': 10.0682, 'xsmm_custom_best': 10.0682, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 9.136533333333334, 'xsmm_reference_best': 9.136533333333334, 'xsmm_reference_cpu_freq': 2.999976, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 27, 'a_nonzero': 216, 'a_rows': 81, 'a_size': 2187, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.09876543209876543, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m460.txt', 'size_n': 81600, 'speedup_avg_over_ref': 1.07179983586204, 'speedup_best_over_ref': 1.07179983586204, 'xsmm_custom_avg': 7.920166666666668, 'xsmm_custom_best': 7.920166666666668, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 8.488833333333334, 'xsmm_reference_best': 8.488833333333334, 'xsmm_reference_cpu_freq': 2.999931, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 27, 'a_nonzero': 162, 'a_rows': 54, 'a_size': 1458, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.1111111111111111, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre/m0.txt', 'size_n': 81600, 'speedup_avg_over_ref': 1.050285157021529, 'speedup_best_over_ref': 1.050285157021529, 'xsmm_custom_avg': 5.400533333333333, 'xsmm_custom_best': 5.400533333333333, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 5.6721, 'xsmm_reference_best': 5.6721, 'xsmm_reference_cpu_freq': 2.999939, 'xsmm_reference_kernel_type': 'wide-sparse'}
