{'a_cols': 8, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 192, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m0.txt', 'size_n': 57600, 'speedup_avg_over_ref': 1.028692879914984, 'speedup_best_over_ref': 1.028692879914984, 'xsmm_custom_avg': 1.6310666666666667, 'xsmm_custom_best': 1.6310666666666667, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 1.6778666666666666, 'xsmm_reference_best': 1.6778666666666666, 'xsmm_reference_cpu_freq': 2.999963, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 24, 'a_nonzero': 48, 'a_rows': 8, 'a_size': 192, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m3.txt', 'size_n': 57600, 'speedup_avg_over_ref': 1.1165764420384543, 'speedup_best_over_ref': 1.1165764420384543, 'xsmm_custom_avg': 0.7142666666666667, 'xsmm_custom_best': 0.7142666666666667, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 0.7975333333333333, 'xsmm_reference_best': 0.7975333333333333, 'xsmm_reference_cpu_freq': 2.999873, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 24, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 576, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.08333333333333333, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m6.txt', 'size_n': 57600, 'speedup_avg_over_ref': 1.0554174950298212, 'speedup_best_over_ref': 1.0554174950298212, 'xsmm_custom_avg': 1.7437333333333334, 'xsmm_custom_best': 1.7437333333333334, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 1.8403666666666667, 'xsmm_reference_best': 1.8403666666666667, 'xsmm_reference_cpu_freq': 2.999961, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 24, 'a_nonzero': 48, 'a_rows': 8, 'a_size': 192, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m132.txt', 'size_n': 57600, 'speedup_avg_over_ref': 1.1613322200575193, 'speedup_best_over_ref': 1.1613322200575193, 'xsmm_custom_avg': 0.7186, 'xsmm_custom_best': 0.7186, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 0.8345333333333333, 'xsmm_reference_best': 0.8345333333333333, 'xsmm_reference_cpu_freq': 3.0, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 8, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 192, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m460.txt', 'size_n': 57600, 'speedup_avg_over_ref': 1.018707065750736, 'speedup_best_over_ref': 1.018707065750736, 'xsmm_custom_avg': 1.6304, 'xsmm_custom_best': 1.6304, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 1.6609, 'xsmm_reference_best': 1.6609, 'xsmm_reference_cpu_freq': 2.999928, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 27, 'a_nonzero': 54, 'a_rows': 54, 'a_size': 1458, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.037037037037037035, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m0.txt', 'size_n': 57600, 'speedup_avg_over_ref': 1.029780649364752, 'speedup_best_over_ref': 1.029780649364752, 'xsmm_custom_avg': 3.6835999999999998, 'xsmm_custom_best': 3.6835999999999998, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 3.7933000000000003, 'xsmm_reference_best': 3.7933000000000003, 'xsmm_reference_cpu_freq': 2.999832, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 54, 'a_nonzero': 162, 'a_rows': 27, 'a_size': 1458, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.1111111111111111, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m3.txt', 'size_n': 57600, 'speedup_avg_over_ref': 0.8406677087090698, 'speedup_best_over_ref': 0.8406677087090698, 'xsmm_custom_avg': 4.9902, 'xsmm_custom_best': 4.9902, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 4.1951, 'xsmm_reference_best': 4.1951, 'xsmm_reference_cpu_freq': 2.999982, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 54, 'a_nonzero': 162, 'a_rows': 81, 'a_size': 4374, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.037037037037037035, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m6.txt', 'size_n': 57600, 'speedup_avg_over_ref': 0.9367509116396894, 'speedup_best_over_ref': 0.9367509116396894, 'xsmm_custom_avg': 7.3951, 'xsmm_custom_best': 7.3951, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 6.927366666666667, 'xsmm_reference_best': 6.927366666666667, 'xsmm_reference_cpu_freq': 2.99993, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 81, 'a_nonzero': 216, 'a_rows': 27, 'a_size': 2187, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.09876543209876543, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m132.txt', 'size_n': 57600, 'speedup_avg_over_ref': 0.9447388995745456, 'speedup_best_over_ref': 0.9447388995745456, 'xsmm_custom_avg': 6.949433333333333, 'xsmm_custom_best': 6.949433333333333, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 6.5653999999999995, 'xsmm_reference_best': 6.5653999999999995, 'xsmm_reference_cpu_freq': 2.999886, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 27, 'a_nonzero': 216, 'a_rows': 81, 'a_size': 2187, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.09876543209876543, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m460.txt', 'size_n': 57600, 'speedup_avg_over_ref': 1.0653504853790723, 'speedup_best_over_ref': 1.0653504853790723, 'xsmm_custom_avg': 5.5969999999999995, 'xsmm_custom_best': 5.5969999999999995, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 5.962766666666667, 'xsmm_reference_best': 5.962766666666667, 'xsmm_reference_cpu_freq': 2.999949, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 27, 'a_nonzero': 162, 'a_rows': 54, 'a_size': 1458, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.1111111111111111, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre/m0.txt', 'size_n': 57600, 'speedup_avg_over_ref': 1.1106777942438189, 'speedup_best_over_ref': 1.1106777942438189, 'xsmm_custom_avg': 3.8463, 'xsmm_custom_best': 3.8463, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 4.272, 'xsmm_reference_best': 4.272, 'xsmm_reference_cpu_freq': 2.999852, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 54, 'a_nonzero': 162, 'a_rows': 27, 'a_size': 1458, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.1111111111111111, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre/m3.txt', 'size_n': 57600, 'speedup_avg_over_ref': 0.9954739169443733, 'speedup_best_over_ref': 0.9954739169443733, 'xsmm_custom_avg': 4.161066666666667, 'xsmm_custom_best': 4.161066666666667, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 4.142233333333333, 'xsmm_reference_best': 4.142233333333333, 'xsmm_reference_cpu_freq': 2.999979, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 54, 'a_nonzero': 162, 'a_rows': 81, 'a_size': 4374, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.037037037037037035, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre/m6.txt', 'size_n': 57600, 'speedup_avg_over_ref': 0.9108269029846048, 'speedup_best_over_ref': 0.9108269029846048, 'xsmm_custom_avg': 7.944100000000001, 'xsmm_custom_best': 7.944100000000001, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 7.2357, 'xsmm_reference_best': 7.2357, 'xsmm_reference_cpu_freq': 2.999996, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 81, 'a_nonzero': 216, 'a_rows': 27, 'a_size': 2187, 'a_unique': 4, 'alpha': 1.0, 'beta': 0.0, 'density': 0.09876543209876543, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre/m132.txt', 'size_n': 57600, 'speedup_avg_over_ref': 0.9703576987254092, 'speedup_best_over_ref': 0.9703576987254092, 'xsmm_custom_avg': 7.1316999999999995, 'xsmm_custom_best': 7.1316999999999995, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 6.9203, 'xsmm_reference_best': 6.9203, 'xsmm_reference_cpu_freq': 2.999937, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 27, 'a_nonzero': 216, 'a_rows': 81, 'a_size': 2187, 'a_unique': 4, 'alpha': 1.0, 'beta': 0.0, 'density': 0.09876543209876543, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre/m460.txt', 'size_n': 57600, 'speedup_avg_over_ref': 1.0815489614243325, 'speedup_best_over_ref': 1.0815489614243325, 'xsmm_custom_avg': 5.616666666666666, 'xsmm_custom_best': 5.616666666666666, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 6.074700000000001, 'xsmm_reference_best': 6.074700000000001, 'xsmm_reference_cpu_freq': 2.999953, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 64, 'a_nonzero': 96, 'a_rows': 96, 'a_size': 6144, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.015625, 'mat_file': 'data/example_mats/hex/p3/gauss-legendre-lobatto/m0.txt', 'size_n': 57600, 'speedup_avg_over_ref': 1.0554406779013192, 'speedup_best_over_ref': 1.0554406779013192, 'xsmm_custom_avg': 8.721033333333333, 'xsmm_custom_best': 8.721033333333333, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 9.204533333333334, 'xsmm_reference_best': 9.204533333333334, 'xsmm_reference_cpu_freq': 2.99999, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 96, 'a_nonzero': 384, 'a_rows': 64, 'a_size': 6144, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0625, 'mat_file': 'data/example_mats/hex/p3/gauss-legendre-lobatto/m3.txt', 'size_n': 57600, 'speedup_avg_over_ref': 0.9615175167907063, 'speedup_best_over_ref': 0.9615175167907063, 'xsmm_custom_avg': 11.201633333333332, 'xsmm_custom_best': 11.201633333333332, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 10.770566666666667, 'xsmm_reference_best': 10.770566666666667, 'xsmm_reference_cpu_freq': 2.999851, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 96, 'a_nonzero': 384, 'a_rows': 192, 'a_size': 18432, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.020833333333333332, 'mat_file': 'data/example_mats/hex/p3/gauss-legendre-lobatto/m6.txt', 'size_n': 57600, 'speedup_avg_over_ref': 0.9351667069827445, 'speedup_best_over_ref': 0.9351667069827445, 'xsmm_custom_avg': 19.843200000000003, 'xsmm_custom_best': 19.843200000000003, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 18.5567, 'xsmm_reference_best': 18.5567, 'xsmm_reference_cpu_freq': 2.999964, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 192, 'a_nonzero': 672, 'a_rows': 64, 'a_size': 12288, 'a_unique': 7, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0546875, 'mat_file': 'data/example_mats/hex/p3/gauss-legendre-lobatto/m132.txt', 'size_n': 57600, 'speedup_avg_over_ref': 0.9353981993045863, 'speedup_best_over_ref': 0.9353981993045863, 'xsmm_custom_avg': 22.03963333333333, 'xsmm_custom_best': 22.03963333333333, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 20.615833333333335, 'xsmm_reference_best': 20.615833333333335, 'xsmm_reference_cpu_freq': 2.99993, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 64, 'a_nonzero': 672, 'a_rows': 192, 'a_size': 12288, 'a_unique': 7, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0546875, 'mat_file': 'data/example_mats/hex/p3/gauss-legendre-lobatto/m460.txt', 'size_n': 57600, 'speedup_avg_over_ref': 0.8606032799440758, 'speedup_best_over_ref': 0.8606032799440758, 'xsmm_custom_avg': 18.453566666666667, 'xsmm_custom_best': 18.453566666666667, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 15.8812, 'xsmm_reference_best': 15.8812, 'xsmm_reference_cpu_freq': 2.999857, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 64, 'a_nonzero': 384, 'a_rows': 96, 'a_size': 6144, 'a_unique': 4, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0625, 'mat_file': 'data/example_mats/hex/p3/gauss-legendre/m0.txt', 'size_n': 57600, 'speedup_avg_over_ref': 0.8488987376191979, 'speedup_best_over_ref': 0.8488987376191979, 'xsmm_custom_avg': 10.665033333333334, 'xsmm_custom_best': 10.665033333333334, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 9.053533333333332, 'xsmm_reference_best': 9.053533333333332, 'xsmm_reference_cpu_freq': 2.999999, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 96, 'a_nonzero': 384, 'a_rows': 64, 'a_size': 6144, 'a_unique': 4, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0625, 'mat_file': 'data/example_mats/hex/p3/gauss-legendre/m3.txt', 'size_n': 57600, 'speedup_avg_over_ref': 0.9654024299049477, 'speedup_best_over_ref': 0.9654024299049477, 'xsmm_custom_avg': 11.723366666666667, 'xsmm_custom_best': 11.723366666666667, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 11.317766666666667, 'xsmm_reference_best': 11.317766666666667, 'xsmm_reference_cpu_freq': 2.999987, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 96, 'a_nonzero': 384, 'a_rows': 192, 'a_size': 18432, 'a_unique': 4, 'alpha': 1.0, 'beta': 0.0, 'density': 0.020833333333333332, 'mat_file': 'data/example_mats/hex/p3/gauss-legendre/m6.txt', 'size_n': 57600, 'speedup_avg_over_ref': 0.9139251452779209, 'speedup_best_over_ref': 0.9139251452779209, 'xsmm_custom_avg': 19.812599999999996, 'xsmm_custom_best': 19.812599999999996, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 18.107233333333333, 'xsmm_reference_best': 18.107233333333333, 'xsmm_reference_cpu_freq': 2.999933, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 192, 'a_nonzero': 768, 'a_rows': 64, 'a_size': 12288, 'a_unique': 8, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0625, 'mat_file': 'data/example_mats/hex/p3/gauss-legendre/m132.txt', 'size_n': 57600, 'speedup_avg_over_ref': 0.876323410786708, 'speedup_best_over_ref': 0.876323410786708, 'xsmm_custom_avg': 23.802133333333337, 'xsmm_custom_best': 23.802133333333337, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 20.858366666666665, 'xsmm_reference_best': 20.858366666666665, 'xsmm_reference_cpu_freq': 2.999928, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 64, 'a_nonzero': 768, 'a_rows': 192, 'a_size': 12288, 'a_unique': 8, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0625, 'mat_file': 'data/example_mats/hex/p3/gauss-legendre/m460.txt', 'size_n': 57600, 'speedup_avg_over_ref': 0.8534165989157487, 'speedup_best_over_ref': 0.8534165989157487, 'xsmm_custom_avg': 18.777933333333333, 'xsmm_custom_best': 18.777933333333333, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 16.0254, 'xsmm_reference_best': 16.0254, 'xsmm_reference_cpu_freq': 2.999913, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 125, 'a_nonzero': 150, 'a_rows': 150, 'a_size': 18750, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.008, 'mat_file': 'data/example_mats/hex/p4/gauss-legendre-lobatto/m0.txt', 'size_n': 57600, 'speedup_avg_over_ref': 0.9979938193637481, 'speedup_best_over_ref': 0.9979938193637481, 'xsmm_custom_avg': 15.834399999999999, 'xsmm_custom_best': 15.834399999999999, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 15.80263333333333, 'xsmm_reference_best': 15.80263333333333, 'xsmm_reference_cpu_freq': 2.999986, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 150, 'a_nonzero': 750, 'a_rows': 125, 'a_size': 18750, 'a_unique': 4, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04, 'mat_file': 'data/example_mats/hex/p4/gauss-legendre-lobatto/m3.txt', 'size_n': 57600, 'speedup_avg_over_ref': 0.9531283500204121, 'speedup_best_over_ref': 0.9531283500204121, 'xsmm_custom_avg': 22.698866666666667, 'xsmm_custom_best': 22.698866666666667, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 21.634933333333333, 'xsmm_reference_best': 21.634933333333333, 'xsmm_reference_cpu_freq': 2.999935, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 150, 'a_nonzero': 750, 'a_rows': 375, 'a_size': 56250, 'a_unique': 4, 'alpha': 1.0, 'beta': 0.0, 'density': 0.013333333333333334, 'mat_file': 'data/example_mats/hex/p4/gauss-legendre-lobatto/m6.txt', 'size_n': 57600, 'speedup_avg_over_ref': 0.8701089269252383, 'speedup_best_over_ref': 0.8701089269252383, 'xsmm_custom_avg': 39.08736666666667, 'xsmm_custom_best': 39.08736666666667, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 34.010266666666666, 'xsmm_reference_best': 34.010266666666666, 'xsmm_reference_cpu_freq': 2.999934, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 375, 'a_nonzero': 1650, 'a_rows': 125, 'a_size': 46875, 'a_unique': 11, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0352, 'mat_file': 'data/example_mats/hex/p4/gauss-legendre-lobatto/m132.txt', 'size_n': 57600, 'speedup_avg_over_ref': 0.8574268022322452, 'speedup_best_over_ref': 0.8574268022322452, 'xsmm_custom_avg': 49.271766666666664, 'xsmm_custom_best': 49.271766666666664, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 42.24693333333333, 'xsmm_reference_best': 42.24693333333333, 'xsmm_reference_cpu_freq': 2.999929, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 125, 'a_nonzero': 1650, 'a_rows': 375, 'a_size': 46875, 'a_unique': 11, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0352, 'mat_file': 'data/example_mats/hex/p4/gauss-legendre-lobatto/m460.txt', 'size_n': 57600, 'speedup_avg_over_ref': 0.8797262271046458, 'speedup_best_over_ref': 0.8797262271046458, 'xsmm_custom_avg': 40.15006666666667, 'xsmm_custom_best': 40.15006666666667, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 35.32106666666667, 'xsmm_reference_best': 35.32106666666667, 'xsmm_reference_cpu_freq': 2.999973, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 125, 'a_nonzero': 750, 'a_rows': 150, 'a_size': 18750, 'a_unique': 5, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04, 'mat_file': 'data/example_mats/hex/p4/gauss-legendre/m0.txt', 'size_n': 57600, 'speedup_avg_over_ref': 0.8840453181938828, 'speedup_best_over_ref': 0.8840453181938828, 'xsmm_custom_avg': 19.968433333333333, 'xsmm_custom_best': 19.968433333333333, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 17.653000000000002, 'xsmm_reference_best': 17.653000000000002, 'xsmm_reference_cpu_freq': 2.999979, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 150, 'a_nonzero': 750, 'a_rows': 125, 'a_size': 18750, 'a_unique': 5, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04, 'mat_file': 'data/example_mats/hex/p4/gauss-legendre/m3.txt', 'size_n': 57600, 'speedup_avg_over_ref': 0.9602923582454302, 'speedup_best_over_ref': 0.9602923582454302, 'xsmm_custom_avg': 22.20563333333333, 'xsmm_custom_best': 22.20563333333333, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 21.3239, 'xsmm_reference_best': 21.3239, 'xsmm_reference_cpu_freq': 2.999915, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 150, 'a_nonzero': 750, 'a_rows': 375, 'a_size': 56250, 'a_unique': 5, 'alpha': 1.0, 'beta': 0.0, 'density': 0.013333333333333334, 'mat_file': 'data/example_mats/hex/p4/gauss-legendre/m6.txt', 'size_n': 57600, 'speedup_avg_over_ref': 0.8920855621272896, 'speedup_best_over_ref': 0.8920855621272896, 'xsmm_custom_avg': 39.6141, 'xsmm_custom_best': 39.6141, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 35.339166666666664, 'xsmm_reference_best': 35.339166666666664, 'xsmm_reference_cpu_freq': 2.999966, 'xsmm_reference_kernel_type': 'wide-sparse'}
