{'a_cols': 8, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 192, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m0.txt', 'size_n': 9600, 'speedup_avg_over_ref': 1.058852560148057, 'speedup_best_over_ref': 1.058852560148057, 'xsmm_custom_avg': 0.27016666666666667, 'xsmm_custom_best': 0.27016666666666667, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 0.2860666666666667, 'xsmm_reference_best': 0.2860666666666667, 'xsmm_reference_cpu_freq': 2.999924, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 24, 'a_nonzero': 48, 'a_rows': 8, 'a_size': 192, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m3.txt', 'size_n': 9600, 'speedup_avg_over_ref': 1.1075268817204302, 'speedup_best_over_ref': 1.1075268817204302, 'xsmm_custom_avg': 0.11779999999999999, 'xsmm_custom_best': 0.11779999999999999, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 0.13046666666666668, 'xsmm_reference_best': 0.13046666666666668, 'xsmm_reference_cpu_freq': 2.999939, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 24, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 576, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.08333333333333333, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m6.txt', 'size_n': 9600, 'speedup_avg_over_ref': 1.0390453018190244, 'speedup_best_over_ref': 1.0390453018190244, 'xsmm_custom_avg': 0.2877, 'xsmm_custom_best': 0.2877, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 0.29893333333333333, 'xsmm_reference_best': 0.29893333333333333, 'xsmm_reference_cpu_freq': 2.999948, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 24, 'a_nonzero': 48, 'a_rows': 8, 'a_size': 192, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m132.txt', 'size_n': 9600, 'speedup_avg_over_ref': 1.131318836486868, 'speedup_best_over_ref': 1.131318836486868, 'xsmm_custom_avg': 0.11803333333333334, 'xsmm_custom_best': 0.11803333333333334, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 0.13353333333333334, 'xsmm_reference_best': 0.13353333333333334, 'xsmm_reference_cpu_freq': 2.999955, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 8, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 192, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m460.txt', 'size_n': 9600, 'speedup_avg_over_ref': 1.0278741328047574, 'speedup_best_over_ref': 1.0278741328047574, 'xsmm_custom_avg': 0.2690666666666666, 'xsmm_custom_best': 0.2690666666666666, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 0.2765666666666667, 'xsmm_reference_best': 0.2765666666666667, 'xsmm_reference_cpu_freq': 2.999885, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 27, 'a_nonzero': 54, 'a_rows': 54, 'a_size': 1458, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.037037037037037035, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m0.txt', 'size_n': 9600, 'speedup_avg_over_ref': 1.0550956636149333, 'speedup_best_over_ref': 1.0550956636149333, 'xsmm_custom_avg': 0.6080333333333333, 'xsmm_custom_best': 0.6080333333333333, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 0.6415333333333333, 'xsmm_reference_best': 0.6415333333333333, 'xsmm_reference_cpu_freq': 2.999934, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 54, 'a_nonzero': 162, 'a_rows': 27, 'a_size': 1458, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.1111111111111111, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m3.txt', 'size_n': 9600, 'speedup_avg_over_ref': 1.080177389835281, 'speedup_best_over_ref': 1.080177389835281, 'xsmm_custom_avg': 0.4735333333333333, 'xsmm_custom_best': 0.4735333333333333, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 0.5115000000000001, 'xsmm_reference_best': 0.5115000000000001, 'xsmm_reference_cpu_freq': 2.999956, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 54, 'a_nonzero': 162, 'a_rows': 81, 'a_size': 4374, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.037037037037037035, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m6.txt', 'size_n': 9600, 'speedup_avg_over_ref': 1.00858796440351, 'speedup_best_over_ref': 1.00858796440351, 'xsmm_custom_avg': 1.0712666666666666, 'xsmm_custom_best': 1.0712666666666666, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 1.0804666666666667, 'xsmm_reference_best': 1.0804666666666667, 'xsmm_reference_cpu_freq': 2.999948, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 81, 'a_nonzero': 216, 'a_rows': 27, 'a_size': 2187, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.09876543209876543, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m132.txt', 'size_n': 9600, 'speedup_avg_over_ref': 1.058826784726065, 'speedup_best_over_ref': 1.058826784726065, 'xsmm_custom_avg': 0.6023333333333334, 'xsmm_custom_best': 0.6023333333333334, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 0.6377666666666666, 'xsmm_reference_best': 0.6377666666666666, 'xsmm_reference_cpu_freq': 2.999871, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 27, 'a_nonzero': 216, 'a_rows': 81, 'a_size': 2187, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.09876543209876543, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m460.txt', 'size_n': 9600, 'speedup_avg_over_ref': 1.0526486837829054, 'speedup_best_over_ref': 1.0526486837829054, 'xsmm_custom_avg': 0.9231, 'xsmm_custom_best': 0.9231, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 0.9717, 'xsmm_reference_best': 0.9717, 'xsmm_reference_cpu_freq': 2.999931, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 27, 'a_nonzero': 162, 'a_rows': 54, 'a_size': 1458, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.1111111111111111, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre/m0.txt', 'size_n': 9600, 'speedup_avg_over_ref': 1.0726165254237292, 'speedup_best_over_ref': 1.0726165254237292, 'xsmm_custom_avg': 0.6293333333333332, 'xsmm_custom_best': 0.6293333333333332, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 0.6750333333333334, 'xsmm_reference_best': 0.6750333333333334, 'xsmm_reference_cpu_freq': 2.999872, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 54, 'a_nonzero': 162, 'a_rows': 27, 'a_size': 1458, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.1111111111111111, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre/m3.txt', 'size_n': 9600, 'speedup_avg_over_ref': 1.1094467604041545, 'speedup_best_over_ref': 1.1094467604041545, 'xsmm_custom_avg': 0.47176666666666667, 'xsmm_custom_best': 0.47176666666666667, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 0.5234, 'xsmm_reference_best': 0.5234, 'xsmm_reference_cpu_freq': 2.99995, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 54, 'a_nonzero': 162, 'a_rows': 81, 'a_size': 4374, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.037037037037037035, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre/m6.txt', 'size_n': 9600, 'speedup_avg_over_ref': 1.0133791809940607, 'speedup_best_over_ref': 1.0133791809940607, 'xsmm_custom_avg': 1.0663333333333334, 'xsmm_custom_best': 1.0663333333333334, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 1.0806, 'xsmm_reference_best': 1.0806, 'xsmm_reference_cpu_freq': 2.999932, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 81, 'a_nonzero': 216, 'a_rows': 27, 'a_size': 2187, 'a_unique': 4, 'alpha': 1.0, 'beta': 0.0, 'density': 0.09876543209876543, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre/m132.txt', 'size_n': 9600, 'speedup_avg_over_ref': 1.0740637071040697, 'speedup_best_over_ref': 1.0740637071040697, 'xsmm_custom_avg': 0.5954333333333334, 'xsmm_custom_best': 0.5954333333333334, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 0.6395333333333333, 'xsmm_reference_best': 0.6395333333333333, 'xsmm_reference_cpu_freq': 2.999895, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 27, 'a_nonzero': 216, 'a_rows': 81, 'a_size': 2187, 'a_unique': 4, 'alpha': 1.0, 'beta': 0.0, 'density': 0.09876543209876543, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre/m460.txt', 'size_n': 9600, 'speedup_avg_over_ref': 1.0440444412380059, 'speedup_best_over_ref': 1.0440444412380059, 'xsmm_custom_avg': 0.9240666666666667, 'xsmm_custom_best': 0.9240666666666667, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 0.9647666666666667, 'xsmm_reference_best': 0.9647666666666667, 'xsmm_reference_cpu_freq': 2.999949, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 64, 'a_nonzero': 96, 'a_rows': 96, 'a_size': 6144, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.015625, 'mat_file': 'data/example_mats/hex/p3/gauss-legendre-lobatto/m0.txt', 'size_n': 9600, 'speedup_avg_over_ref': 1.0148432018135694, 'speedup_best_over_ref': 1.0148432018135694, 'xsmm_custom_avg': 1.2351333333333334, 'xsmm_custom_best': 1.2351333333333334, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 1.2534666666666667, 'xsmm_reference_best': 1.2534666666666667, 'xsmm_reference_cpu_freq': 2.999929, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 96, 'a_nonzero': 384, 'a_rows': 64, 'a_size': 6144, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0625, 'mat_file': 'data/example_mats/hex/p3/gauss-legendre-lobatto/m3.txt', 'size_n': 9600, 'speedup_avg_over_ref': 1.092689688422829, 'speedup_best_over_ref': 1.092689688422829, 'xsmm_custom_avg': 1.1062, 'xsmm_custom_best': 1.1062, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 1.2087333333333334, 'xsmm_reference_best': 1.2087333333333334, 'xsmm_reference_cpu_freq': 2.999937, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 96, 'a_nonzero': 384, 'a_rows': 192, 'a_size': 18432, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.020833333333333332, 'mat_file': 'data/example_mats/hex/p3/gauss-legendre-lobatto/m6.txt', 'size_n': 9600, 'speedup_avg_over_ref': 1.0389190957033647, 'speedup_best_over_ref': 1.0389190957033647, 'xsmm_custom_avg': 2.4461, 'xsmm_custom_best': 2.4461, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 2.5413, 'xsmm_reference_best': 2.5413, 'xsmm_reference_cpu_freq': 2.999998, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 192, 'a_nonzero': 672, 'a_rows': 64, 'a_size': 12288, 'a_unique': 7, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0546875, 'mat_file': 'data/example_mats/hex/p3/gauss-legendre-lobatto/m132.txt', 'size_n': 9600, 'speedup_avg_over_ref': 1.1447363599721518, 'speedup_best_over_ref': 1.1447363599721518, 'xsmm_custom_avg': 1.8194000000000001, 'xsmm_custom_best': 1.8194000000000001, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 2.082733333333333, 'xsmm_reference_best': 2.082733333333333, 'xsmm_reference_cpu_freq': 2.999944, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 64, 'a_nonzero': 672, 'a_rows': 192, 'a_size': 12288, 'a_unique': 7, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0546875, 'mat_file': 'data/example_mats/hex/p3/gauss-legendre-lobatto/m460.txt', 'size_n': 9600, 'speedup_avg_over_ref': 1.0274565505782092, 'speedup_best_over_ref': 1.0274565505782092, 'xsmm_custom_avg': 2.4875666666666665, 'xsmm_custom_best': 2.4875666666666665, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 2.5558666666666667, 'xsmm_reference_best': 2.5558666666666667, 'xsmm_reference_cpu_freq': 2.999982, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 64, 'a_nonzero': 384, 'a_rows': 96, 'a_size': 6144, 'a_unique': 4, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0625, 'mat_file': 'data/example_mats/hex/p3/gauss-legendre/m0.txt', 'size_n': 9600, 'speedup_avg_over_ref': 1.1039294895336027, 'speedup_best_over_ref': 1.1039294895336027, 'xsmm_custom_avg': 1.4522666666666666, 'xsmm_custom_best': 1.4522666666666666, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 1.6032, 'xsmm_reference_best': 1.6032, 'xsmm_reference_cpu_freq': 2.999983, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 96, 'a_nonzero': 384, 'a_rows': 64, 'a_size': 6144, 'a_unique': 4, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0625, 'mat_file': 'data/example_mats/hex/p3/gauss-legendre/m3.txt', 'size_n': 9600, 'speedup_avg_over_ref': 1.0680477846665661, 'speedup_best_over_ref': 1.0680477846665661, 'xsmm_custom_avg': 1.1021666666666665, 'xsmm_custom_best': 1.1021666666666665, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 1.1771666666666667, 'xsmm_reference_best': 1.1771666666666667, 'xsmm_reference_cpu_freq': 2.999942, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 96, 'a_nonzero': 384, 'a_rows': 192, 'a_size': 18432, 'a_unique': 4, 'alpha': 1.0, 'beta': 0.0, 'density': 0.020833333333333332, 'mat_file': 'data/example_mats/hex/p3/gauss-legendre/m6.txt', 'size_n': 9600, 'speedup_avg_over_ref': 1.0409311215782646, 'speedup_best_over_ref': 1.0409311215782646, 'xsmm_custom_avg': 2.4415, 'xsmm_custom_best': 2.4415, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 2.541433333333333, 'xsmm_reference_best': 2.541433333333333, 'xsmm_reference_cpu_freq': 2.999965, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 192, 'a_nonzero': 768, 'a_rows': 64, 'a_size': 12288, 'a_unique': 8, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0625, 'mat_file': 'data/example_mats/hex/p3/gauss-legendre/m132.txt', 'size_n': 9600, 'speedup_avg_over_ref': 1.0703571813963526, 'speedup_best_over_ref': 1.0703571813963526, 'xsmm_custom_avg': 1.8534, 'xsmm_custom_best': 1.8534, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 1.9838, 'xsmm_reference_best': 1.9838, 'xsmm_reference_cpu_freq': 2.999953, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 64, 'a_nonzero': 768, 'a_rows': 192, 'a_size': 12288, 'a_unique': 8, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0625, 'mat_file': 'data/example_mats/hex/p3/gauss-legendre/m460.txt', 'size_n': 9600, 'speedup_avg_over_ref': 1.0296038310840228, 'speedup_best_over_ref': 1.0296038310840228, 'xsmm_custom_avg': 2.5267, 'xsmm_custom_best': 2.5267, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 2.6015, 'xsmm_reference_best': 2.6015, 'xsmm_reference_cpu_freq': 2.999968, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 125, 'a_nonzero': 150, 'a_rows': 150, 'a_size': 18750, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.008, 'mat_file': 'data/example_mats/hex/p4/gauss-legendre-lobatto/m0.txt', 'size_n': 9600, 'speedup_avg_over_ref': 1.0133593565972332, 'speedup_best_over_ref': 1.0133593565972332, 'xsmm_custom_avg': 1.9811333333333332, 'xsmm_custom_best': 1.9811333333333332, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 2.0075999999999983, 'xsmm_reference_best': 2.0075999999999983, 'xsmm_reference_cpu_freq': 2.99996, 'xsmm_reference_kernel_type': 'sparse'}
{'a_cols': 150, 'a_nonzero': 750, 'a_rows': 125, 'a_size': 18750, 'a_unique': 4, 'alpha': 1.0, 'beta': 0.0, 'density': 0.04, 'mat_file': 'data/example_mats/hex/p4/gauss-legendre-lobatto/m3.txt', 'size_n': 9600, 'speedup_avg_over_ref': 1.0985314127527799, 'speedup_best_over_ref': 1.0985314127527799, 'xsmm_custom_avg': 2.1313, 'xsmm_custom_best': 2.1313, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 2.3413, 'xsmm_reference_best': 2.3413, 'xsmm_reference_cpu_freq': 2.999939, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 150, 'a_nonzero': 750, 'a_rows': 375, 'a_size': 56250, 'a_unique': 4, 'alpha': 1.0, 'beta': 0.0, 'density': 0.013333333333333334, 'mat_file': 'data/example_mats/hex/p4/gauss-legendre-lobatto/m6.txt', 'size_n': 9600, 'speedup_avg_over_ref': 0.9679239167166671, 'speedup_best_over_ref': 0.9679239167166671, 'xsmm_custom_avg': 4.8333, 'xsmm_custom_best': 4.8333, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 4.6782666666666675, 'xsmm_reference_best': 4.6782666666666675, 'xsmm_reference_cpu_freq': 2.999988, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'a_cols': 375, 'a_nonzero': 1650, 'a_rows': 125, 'a_size': 46875, 'a_unique': 11, 'alpha': 1.0, 'beta': 0.0, 'density': 0.0352, 'mat_file': 'data/example_mats/hex/p4/gauss-legendre-lobatto/m132.txt', 'size_n': 9600, 'speedup_avg_over_ref': 0.870531109849231, 'speedup_best_over_ref': 0.870531109849231, 'xsmm_custom_avg': 5.7527333333333335, 'xsmm_custom_best': 5.7527333333333335, 'xsmm_custom_kernel_type': 'dense', 'xsmm_reference_avg': 5.007933333333333, 'xsmm_reference_best': 5.007933333333333, 'xsmm_reference_cpu_freq': 2.999951, 'xsmm_reference_kernel_type': 'wide-sparse'}
