{'N_BLOCKING=1_avg': 272.72799999999995, 'N_BLOCKING=1_best': 272.72799999999995, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 265.676, 'N_BLOCKING=2_best': 265.676, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 268.614, 'N_BLOCKING=3_best': 268.614, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 8, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 192, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m0.txt', 'size_n': 9000000, 'xsmm_reference_avg': 265.113, 'xsmm_reference_best': 265.113, 'xsmm_reference_cpu_freq': 2.999972, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 169.757, 'N_BLOCKING=1_best': 169.757, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 169.01999999999998, 'N_BLOCKING=2_best': 169.01999999999998, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 172.211, 'N_BLOCKING=3_best': 172.211, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 24, 'a_nonzero': 48, 'a_rows': 8, 'a_size': 192, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m3.txt', 'size_n': 9000000, 'xsmm_reference_avg': 170.523, 'xsmm_reference_best': 170.523, 'xsmm_reference_cpu_freq': 2.999914, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 207.221, 'N_BLOCKING=1_best': 207.221, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 194.371, 'N_BLOCKING=2_best': 194.371, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 200.329, 'N_BLOCKING=3_best': 200.329, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 24, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 576, 'a_unique': 4, 'alpha': 1.0, 'beta': 0.0, 'density': 0.08333333333333333, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m6.txt', 'size_n': 6000000, 'xsmm_reference_avg': 194.034, 'xsmm_reference_best': 194.034, 'xsmm_reference_cpu_freq': 2.999913, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 169.69000000000005, 'N_BLOCKING=1_best': 169.69000000000005, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 171.261, 'N_BLOCKING=2_best': 171.261, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 170.418, 'N_BLOCKING=3_best': 170.418, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 24, 'a_nonzero': 48, 'a_rows': 8, 'a_size': 192, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m132.txt', 'size_n': 9000000, 'xsmm_reference_avg': 171.099, 'xsmm_reference_best': 171.099, 'xsmm_reference_cpu_freq': 2.999918, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 268.79, 'N_BLOCKING=1_best': 268.79, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 264.644, 'N_BLOCKING=2_best': 264.644, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 266.103, 'N_BLOCKING=3_best': 266.103, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 8, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 192, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m460.txt', 'size_n': 9000000, 'xsmm_reference_avg': 268.693, 'xsmm_reference_best': 268.693, 'xsmm_reference_cpu_freq': 2.999962, 'xsmm_reference_kernel_type': 'sparse'}
{'N_BLOCKING=1_avg': 248.417, 'N_BLOCKING=1_best': 248.417, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 239.56, 'N_BLOCKING=2_best': 239.56, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 243.88, 'N_BLOCKING=3_best': 243.88, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 27, 'a_nonzero': 54, 'a_rows': 54, 'a_size': 1458, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.037037037037037035, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m0.txt', 'size_n': 3555552, 'xsmm_reference_avg': 239.953, 'xsmm_reference_best': 239.953, 'xsmm_reference_cpu_freq': 2.999943, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 358.587, 'N_BLOCKING=1_best': 358.587, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 415.472, 'N_BLOCKING=2_best': 415.472, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 405.154, 'N_BLOCKING=3_best': 405.154, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 54, 'a_nonzero': 162, 'a_rows': 27, 'a_size': 1458, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.1111111111111111, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m3.txt', 'size_n': 3555552, 'xsmm_reference_avg': 398.35400000000004, 'xsmm_reference_best': 398.35400000000004, 'xsmm_reference_cpu_freq': 2.999887, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 347.325, 'N_BLOCKING=1_best': 347.325, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 370.71000000000004, 'N_BLOCKING=2_best': 370.71000000000004, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 368.07000000000005, 'N_BLOCKING=3_best': 368.07000000000005, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 54, 'a_nonzero': 162, 'a_rows': 81, 'a_size': 4374, 'a_unique': 6, 'alpha': 1.0, 'beta': 0.0, 'density': 0.037037037037037035, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m6.txt', 'size_n': 2133312, 'xsmm_reference_avg': 360.552, 'xsmm_reference_best': 360.552, 'xsmm_reference_cpu_freq': 2.999888, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 364.963, 'N_BLOCKING=1_best': 364.963, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 409.162, 'N_BLOCKING=2_best': 409.162, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 397.83500000000004, 'N_BLOCKING=3_best': 397.83500000000004, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 81, 'a_nonzero': 216, 'a_rows': 27, 'a_size': 2187, 'a_unique': 6, 'alpha': 1.0, 'beta': 0.0, 'density': 0.09876543209876543, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m132.txt', 'size_n': 2666640, 'xsmm_reference_avg': 397.65, 'xsmm_reference_best': 397.65, 'xsmm_reference_cpu_freq': 2.999923, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 284.371, 'N_BLOCKING=1_best': 284.371, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 282.105, 'N_BLOCKING=2_best': 282.105, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 280.566, 'N_BLOCKING=3_best': 280.566, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 27, 'a_nonzero': 216, 'a_rows': 81, 'a_size': 2187, 'a_unique': 6, 'alpha': 1.0, 'beta': 0.0, 'density': 0.09876543209876543, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m460.txt', 'size_n': 2666640, 'xsmm_reference_avg': 277.947, 'xsmm_reference_best': 277.947, 'xsmm_reference_cpu_freq': 2.999922, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 274.45899999999995, 'N_BLOCKING=1_best': 274.45899999999995, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 258.758, 'N_BLOCKING=2_best': 258.758, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 257.746, 'N_BLOCKING=3_best': 257.746, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 27, 'a_nonzero': 162, 'a_rows': 54, 'a_size': 1458, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.1111111111111111, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre/m0.txt', 'size_n': 3555552, 'xsmm_reference_avg': 273.255, 'xsmm_reference_best': 273.255, 'xsmm_reference_cpu_freq': 2.999974, 'xsmm_reference_kernel_type': 'sparse'}
