{'N_BLOCKING=1_avg': 271.286, 'N_BLOCKING=1_best': 271.286, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 265.926, 'N_BLOCKING=2_best': 265.926, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 268.331, 'N_BLOCKING=3_best': 268.331, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 8, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 192, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m0.txt', 'size_n': 9000000, 'xsmm_reference_avg': 270.863, 'xsmm_reference_best': 270.863, 'xsmm_reference_cpu_freq': 2.99992, 'xsmm_reference_kernel_type': 'sparse'}
{'N_BLOCKING=1_avg': 169.816, 'N_BLOCKING=1_best': 169.816, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 169.756, 'N_BLOCKING=2_best': 169.756, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 171.27, 'N_BLOCKING=3_best': 171.27, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 24, 'a_nonzero': 48, 'a_rows': 8, 'a_size': 192, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m3.txt', 'size_n': 9000000, 'xsmm_reference_avg': 171.582, 'xsmm_reference_best': 171.582, 'xsmm_reference_cpu_freq': 2.999926, 'xsmm_reference_kernel_type': 'sparse'}
{'N_BLOCKING=1_avg': 207.465, 'N_BLOCKING=1_best': 207.465, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 194.41499999999996, 'N_BLOCKING=2_best': 194.41499999999996, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 200.23, 'N_BLOCKING=3_best': 200.23, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 24, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 576, 'a_unique': 4, 'alpha': 1.0, 'beta': 0.0, 'density': 0.08333333333333333, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m6.txt', 'size_n': 6000000, 'xsmm_reference_avg': 194.34000000000003, 'xsmm_reference_best': 194.34000000000003, 'xsmm_reference_cpu_freq': 2.999944, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 168.082, 'N_BLOCKING=1_best': 168.082, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 170.426, 'N_BLOCKING=2_best': 170.426, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 170.033, 'N_BLOCKING=3_best': 170.033, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 24, 'a_nonzero': 48, 'a_rows': 8, 'a_size': 192, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m132.txt', 'size_n': 9000000, 'xsmm_reference_avg': 170.148, 'xsmm_reference_best': 170.148, 'xsmm_reference_cpu_freq': 2.999897, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 269.379, 'N_BLOCKING=1_best': 269.379, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 264.555, 'N_BLOCKING=2_best': 264.555, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 266.447, 'N_BLOCKING=3_best': 266.447, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 8, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 192, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m460.txt', 'size_n': 9000000, 'xsmm_reference_avg': 264.067, 'xsmm_reference_best': 264.067, 'xsmm_reference_cpu_freq': 2.999886, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 248.351, 'N_BLOCKING=1_best': 248.351, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 241.8, 'N_BLOCKING=2_best': 241.8, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 244.156, 'N_BLOCKING=3_best': 244.156, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 27, 'a_nonzero': 54, 'a_rows': 54, 'a_size': 1458, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.037037037037037035, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m0.txt', 'size_n': 3555552, 'xsmm_reference_avg': 240.71900000000005, 'xsmm_reference_best': 240.71900000000005, 'xsmm_reference_cpu_freq': 2.999953, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 358.822, 'N_BLOCKING=1_best': 358.822, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 406.87800000000004, 'N_BLOCKING=2_best': 406.87800000000004, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 405.419, 'N_BLOCKING=3_best': 405.419, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 54, 'a_nonzero': 162, 'a_rows': 27, 'a_size': 1458, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.1111111111111111, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m3.txt', 'size_n': 3555552, 'xsmm_reference_avg': 394.939, 'xsmm_reference_best': 394.939, 'xsmm_reference_cpu_freq': 2.99996, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 346.374, 'N_BLOCKING=1_best': 346.374, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 372.004, 'N_BLOCKING=2_best': 372.004, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 370.062, 'N_BLOCKING=3_best': 370.062, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 54, 'a_nonzero': 162, 'a_rows': 81, 'a_size': 4374, 'a_unique': 6, 'alpha': 1.0, 'beta': 0.0, 'density': 0.037037037037037035, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m6.txt', 'size_n': 2133312, 'xsmm_reference_avg': 359.558, 'xsmm_reference_best': 359.558, 'xsmm_reference_cpu_freq': 2.999922, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 360.516, 'N_BLOCKING=1_best': 360.516, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 415.525, 'N_BLOCKING=2_best': 415.525, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 398.946, 'N_BLOCKING=3_best': 398.946, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 81, 'a_nonzero': 216, 'a_rows': 27, 'a_size': 2187, 'a_unique': 6, 'alpha': 1.0, 'beta': 0.0, 'density': 0.09876543209876543, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m132.txt', 'size_n': 2666640, 'xsmm_reference_avg': 403.13800000000003, 'xsmm_reference_best': 403.13800000000003, 'xsmm_reference_cpu_freq': 2.99991, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 284.457, 'N_BLOCKING=1_best': 284.457, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 280.471, 'N_BLOCKING=2_best': 280.471, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 281.551, 'N_BLOCKING=3_best': 281.551, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 27, 'a_nonzero': 216, 'a_rows': 81, 'a_size': 2187, 'a_unique': 6, 'alpha': 1.0, 'beta': 0.0, 'density': 0.09876543209876543, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m460.txt', 'size_n': 2666640, 'xsmm_reference_avg': 279.441, 'xsmm_reference_best': 279.441, 'xsmm_reference_cpu_freq': 2.999894, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 273.32000000000005, 'N_BLOCKING=1_best': 273.32000000000005, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 258.538, 'N_BLOCKING=2_best': 258.538, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 259.875, 'N_BLOCKING=3_best': 259.875, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 27, 'a_nonzero': 162, 'a_rows': 54, 'a_size': 1458, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.1111111111111111, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre/m0.txt', 'size_n': 3555552, 'xsmm_reference_avg': 258.28, 'xsmm_reference_best': 258.28, 'xsmm_reference_cpu_freq': 2.999912, 'xsmm_reference_kernel_type': 'wide-sparse'}
