{'N_BLOCKING=1_avg': 271.383, 'N_BLOCKING=1_best': 271.383, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 265.48900000000003, 'N_BLOCKING=2_best': 265.48900000000003, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 268.898, 'N_BLOCKING=3_best': 268.898, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 8, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 192, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m0.txt', 'size_n': 9000000, 'xsmm_reference_avg': 264.509, 'xsmm_reference_best': 264.509, 'xsmm_reference_cpu_freq': 2.999933, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 169.491, 'N_BLOCKING=1_best': 169.491, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 169.82, 'N_BLOCKING=2_best': 169.82, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 174.42499999999995, 'N_BLOCKING=3_best': 174.42499999999995, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 24, 'a_nonzero': 48, 'a_rows': 8, 'a_size': 192, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m3.txt', 'size_n': 9000000, 'xsmm_reference_avg': 170.91, 'xsmm_reference_best': 170.91, 'xsmm_reference_cpu_freq': 2.999947, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 207.776, 'N_BLOCKING=1_best': 207.776, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 193.809, 'N_BLOCKING=2_best': 193.809, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 201.112, 'N_BLOCKING=3_best': 201.112, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 24, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 576, 'a_unique': 4, 'alpha': 1.0, 'beta': 0.0, 'density': 0.08333333333333333, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m6.txt', 'size_n': 6000000, 'xsmm_reference_avg': 193.909, 'xsmm_reference_best': 193.909, 'xsmm_reference_cpu_freq': 2.999969, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 168.164, 'N_BLOCKING=1_best': 168.164, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 169.9, 'N_BLOCKING=2_best': 169.9, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 169.369, 'N_BLOCKING=3_best': 169.369, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 24, 'a_nonzero': 48, 'a_rows': 8, 'a_size': 192, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m132.txt', 'size_n': 9000000, 'xsmm_reference_avg': 170.159, 'xsmm_reference_best': 170.159, 'xsmm_reference_cpu_freq': 2.999962, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 268.46900000000005, 'N_BLOCKING=1_best': 268.46900000000005, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 264.676, 'N_BLOCKING=2_best': 264.676, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 266.25800000000004, 'N_BLOCKING=3_best': 266.25800000000004, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 8, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 192, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m460.txt', 'size_n': 9000000, 'xsmm_reference_avg': 263.639, 'xsmm_reference_best': 263.639, 'xsmm_reference_cpu_freq': 2.999879, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 247.828, 'N_BLOCKING=1_best': 247.828, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 239.43100000000004, 'N_BLOCKING=2_best': 239.43100000000004, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 244.568, 'N_BLOCKING=3_best': 244.568, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 27, 'a_nonzero': 54, 'a_rows': 54, 'a_size': 1458, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.037037037037037035, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m0.txt', 'size_n': 3555552, 'xsmm_reference_avg': 240.55399999999997, 'xsmm_reference_best': 240.55399999999997, 'xsmm_reference_cpu_freq': 2.999931, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 359.482, 'N_BLOCKING=1_best': 359.482, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 408.51, 'N_BLOCKING=2_best': 408.51, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 407.311, 'N_BLOCKING=3_best': 407.311, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 54, 'a_nonzero': 162, 'a_rows': 27, 'a_size': 1458, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.1111111111111111, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m3.txt', 'size_n': 3555552, 'xsmm_reference_avg': 397.265, 'xsmm_reference_best': 397.265, 'xsmm_reference_cpu_freq': 2.999913, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 345.877, 'N_BLOCKING=1_best': 345.877, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 368.64200000000005, 'N_BLOCKING=2_best': 368.64200000000005, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 367.705, 'N_BLOCKING=3_best': 367.705, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 54, 'a_nonzero': 162, 'a_rows': 81, 'a_size': 4374, 'a_unique': 6, 'alpha': 1.0, 'beta': 0.0, 'density': 0.037037037037037035, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m6.txt', 'size_n': 2133312, 'xsmm_reference_avg': 344.665, 'xsmm_reference_best': 344.665, 'xsmm_reference_cpu_freq': 2.99996, 'xsmm_reference_kernel_type': 'sparse'}
{'N_BLOCKING=1_avg': 360.415, 'N_BLOCKING=1_best': 360.415, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 414.45799999999997, 'N_BLOCKING=2_best': 414.45799999999997, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 400.174, 'N_BLOCKING=3_best': 400.174, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 81, 'a_nonzero': 216, 'a_rows': 27, 'a_size': 2187, 'a_unique': 6, 'alpha': 1.0, 'beta': 0.0, 'density': 0.09876543209876543, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m132.txt', 'size_n': 2666640, 'xsmm_reference_avg': 399.307, 'xsmm_reference_best': 399.307, 'xsmm_reference_cpu_freq': 2.999843, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 284.269, 'N_BLOCKING=1_best': 284.269, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 280.135, 'N_BLOCKING=2_best': 280.135, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 278.473, 'N_BLOCKING=3_best': 278.473, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 27, 'a_nonzero': 216, 'a_rows': 81, 'a_size': 2187, 'a_unique': 6, 'alpha': 1.0, 'beta': 0.0, 'density': 0.09876543209876543, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m460.txt', 'size_n': 2666640, 'xsmm_reference_avg': 279.147, 'xsmm_reference_best': 279.147, 'xsmm_reference_cpu_freq': 2.999922, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 274.081, 'N_BLOCKING=1_best': 274.081, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 259.448, 'N_BLOCKING=2_best': 259.448, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 262.22799999999995, 'N_BLOCKING=3_best': 262.22799999999995, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 27, 'a_nonzero': 162, 'a_rows': 54, 'a_size': 1458, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.1111111111111111, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre/m0.txt', 'size_n': 3555552, 'xsmm_reference_avg': 256.917, 'xsmm_reference_best': 256.917, 'xsmm_reference_cpu_freq': 2.999922, 'xsmm_reference_kernel_type': 'wide-sparse'}
