{'N_BLOCKING=1_avg': 272.466, 'N_BLOCKING=1_best': 272.466, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 266.4, 'N_BLOCKING=2_best': 266.4, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 269.009, 'N_BLOCKING=3_best': 269.009, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 8, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 192, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m0.txt', 'size_n': 9000000, 'xsmm_reference_avg': 270.116, 'xsmm_reference_best': 270.116, 'xsmm_reference_cpu_freq': 2.999934, 'xsmm_reference_kernel_type': 'sparse'}
{'N_BLOCKING=1_avg': 169.12, 'N_BLOCKING=1_best': 169.12, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 169.338, 'N_BLOCKING=2_best': 169.338, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 170.006, 'N_BLOCKING=3_best': 170.006, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 24, 'a_nonzero': 48, 'a_rows': 8, 'a_size': 192, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m3.txt', 'size_n': 9000000, 'xsmm_reference_avg': 170.44000000000005, 'xsmm_reference_best': 170.44000000000005, 'xsmm_reference_cpu_freq': 2.999887, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 207.145, 'N_BLOCKING=1_best': 207.145, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 194.10400000000004, 'N_BLOCKING=2_best': 194.10400000000004, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 201.79, 'N_BLOCKING=3_best': 201.79, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 24, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 576, 'a_unique': 4, 'alpha': 1.0, 'beta': 0.0, 'density': 0.08333333333333333, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m6.txt', 'size_n': 6000000, 'xsmm_reference_avg': 207.587, 'xsmm_reference_best': 207.587, 'xsmm_reference_cpu_freq': 2.999963, 'xsmm_reference_kernel_type': 'sparse'}
{'N_BLOCKING=1_avg': 169.024, 'N_BLOCKING=1_best': 169.024, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 189.268, 'N_BLOCKING=2_best': 189.268, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 171.261, 'N_BLOCKING=3_best': 171.261, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 24, 'a_nonzero': 48, 'a_rows': 8, 'a_size': 192, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m132.txt', 'size_n': 9000000, 'xsmm_reference_avg': 170.224, 'xsmm_reference_best': 170.224, 'xsmm_reference_cpu_freq': 2.999904, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 269.86699999999996, 'N_BLOCKING=1_best': 269.86699999999996, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 264.229, 'N_BLOCKING=2_best': 264.229, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 266.484, 'N_BLOCKING=3_best': 266.484, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 8, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 192, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m460.txt', 'size_n': 9000000, 'xsmm_reference_avg': 264.511, 'xsmm_reference_best': 264.511, 'xsmm_reference_cpu_freq': 2.999919, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 247.67, 'N_BLOCKING=1_best': 247.67, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 239.533, 'N_BLOCKING=2_best': 239.533, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 244.502, 'N_BLOCKING=3_best': 244.502, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 27, 'a_nonzero': 54, 'a_rows': 54, 'a_size': 1458, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.037037037037037035, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m0.txt', 'size_n': 3555552, 'xsmm_reference_avg': 241.976, 'xsmm_reference_best': 241.976, 'xsmm_reference_cpu_freq': 2.999931, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 359.066, 'N_BLOCKING=1_best': 359.066, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 410.63699999999994, 'N_BLOCKING=2_best': 410.63699999999994, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 406.761, 'N_BLOCKING=3_best': 406.761, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 54, 'a_nonzero': 162, 'a_rows': 27, 'a_size': 1458, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.1111111111111111, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m3.txt', 'size_n': 3555552, 'xsmm_reference_avg': 396.913, 'xsmm_reference_best': 396.913, 'xsmm_reference_cpu_freq': 2.999903, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 346.113, 'N_BLOCKING=1_best': 346.113, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 371.05499999999995, 'N_BLOCKING=2_best': 371.05499999999995, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 368.174, 'N_BLOCKING=3_best': 368.174, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 54, 'a_nonzero': 162, 'a_rows': 81, 'a_size': 4374, 'a_unique': 6, 'alpha': 1.0, 'beta': 0.0, 'density': 0.037037037037037035, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m6.txt', 'size_n': 2133312, 'xsmm_reference_avg': 345.994, 'xsmm_reference_best': 345.994, 'xsmm_reference_cpu_freq': 2.999914, 'xsmm_reference_kernel_type': 'sparse'}
{'N_BLOCKING=1_avg': 365.035, 'N_BLOCKING=1_best': 365.035, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 415.894, 'N_BLOCKING=2_best': 415.894, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 400.119, 'N_BLOCKING=3_best': 400.119, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 81, 'a_nonzero': 216, 'a_rows': 27, 'a_size': 2187, 'a_unique': 6, 'alpha': 1.0, 'beta': 0.0, 'density': 0.09876543209876543, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m132.txt', 'size_n': 2666640, 'xsmm_reference_avg': 401.639, 'xsmm_reference_best': 401.639, 'xsmm_reference_cpu_freq': 2.999905, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 284.364, 'N_BLOCKING=1_best': 284.364, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 277.407, 'N_BLOCKING=2_best': 277.407, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 278.105, 'N_BLOCKING=3_best': 278.105, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 27, 'a_nonzero': 216, 'a_rows': 81, 'a_size': 2187, 'a_unique': 6, 'alpha': 1.0, 'beta': 0.0, 'density': 0.09876543209876543, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m460.txt', 'size_n': 2666640, 'xsmm_reference_avg': 280.175, 'xsmm_reference_best': 280.175, 'xsmm_reference_cpu_freq': 2.999907, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 273.721, 'N_BLOCKING=1_best': 273.721, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 255.756, 'N_BLOCKING=2_best': 255.756, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 259.447, 'N_BLOCKING=3_best': 259.447, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 27, 'a_nonzero': 162, 'a_rows': 54, 'a_size': 1458, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.1111111111111111, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre/m0.txt', 'size_n': 3555552, 'xsmm_reference_avg': 259.425, 'xsmm_reference_best': 259.425, 'xsmm_reference_cpu_freq': 2.99989, 'xsmm_reference_kernel_type': 'wide-sparse'}
