{'N_BLOCKING=1_avg': 270.307, 'N_BLOCKING=1_best': 270.307, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 264.725, 'N_BLOCKING=2_best': 264.725, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 266.807, 'N_BLOCKING=3_best': 266.807, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 8, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 192, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m0.txt', 'size_n': 9000000, 'xsmm_reference_avg': 264.28200000000004, 'xsmm_reference_best': 264.28200000000004, 'xsmm_reference_cpu_freq': 2.999891, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 169.87599999999998, 'N_BLOCKING=1_best': 169.87599999999998, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 167.352, 'N_BLOCKING=2_best': 167.352, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 168.252, 'N_BLOCKING=3_best': 168.252, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 24, 'a_nonzero': 48, 'a_rows': 8, 'a_size': 192, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m3.txt', 'size_n': 9000000, 'xsmm_reference_avg': 166.818, 'xsmm_reference_best': 166.818, 'xsmm_reference_cpu_freq': 2.999891, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 205.897, 'N_BLOCKING=1_best': 205.897, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 197.813, 'N_BLOCKING=2_best': 197.813, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 198.325, 'N_BLOCKING=3_best': 198.325, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 24, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 576, 'a_unique': 4, 'alpha': 1.0, 'beta': 0.0, 'density': 0.08333333333333333, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m6.txt', 'size_n': 6000000, 'xsmm_reference_avg': 192.403, 'xsmm_reference_best': 192.403, 'xsmm_reference_cpu_freq': 2.999907, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 166.123, 'N_BLOCKING=1_best': 166.123, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 167.582, 'N_BLOCKING=2_best': 167.582, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 167.651, 'N_BLOCKING=3_best': 167.651, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 24, 'a_nonzero': 48, 'a_rows': 8, 'a_size': 192, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m132.txt', 'size_n': 9000000, 'xsmm_reference_avg': 167.827, 'xsmm_reference_best': 167.827, 'xsmm_reference_cpu_freq': 2.999922, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 267.601, 'N_BLOCKING=1_best': 267.601, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 263.052, 'N_BLOCKING=2_best': 263.052, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 264.741, 'N_BLOCKING=3_best': 264.741, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 8, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 192, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m460.txt', 'size_n': 9000000, 'xsmm_reference_avg': 262.53599999999994, 'xsmm_reference_best': 262.53599999999994, 'xsmm_reference_cpu_freq': 2.999882, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 247.69000000000005, 'N_BLOCKING=1_best': 247.69000000000005, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 237.636, 'N_BLOCKING=2_best': 237.636, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 242.509, 'N_BLOCKING=3_best': 242.509, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 27, 'a_nonzero': 54, 'a_rows': 54, 'a_size': 1458, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.037037037037037035, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m0.txt', 'size_n': 3555552, 'xsmm_reference_avg': 248.019, 'xsmm_reference_best': 248.019, 'xsmm_reference_cpu_freq': 2.999956, 'xsmm_reference_kernel_type': 'sparse'}
{'N_BLOCKING=1_avg': 351.245, 'N_BLOCKING=1_best': 351.245, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 402.789, 'N_BLOCKING=2_best': 402.789, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 398.582, 'N_BLOCKING=3_best': 398.582, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 54, 'a_nonzero': 162, 'a_rows': 27, 'a_size': 1458, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.1111111111111111, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m3.txt', 'size_n': 3555552, 'xsmm_reference_avg': 356.71799999999996, 'xsmm_reference_best': 356.71799999999996, 'xsmm_reference_cpu_freq': 2.999913, 'xsmm_reference_kernel_type': 'sparse'}
{'N_BLOCKING=1_avg': 343.211, 'N_BLOCKING=1_best': 343.211, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 367.245, 'N_BLOCKING=2_best': 367.245, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 365.03, 'N_BLOCKING=3_best': 365.03, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 54, 'a_nonzero': 162, 'a_rows': 81, 'a_size': 4374, 'a_unique': 6, 'alpha': 1.0, 'beta': 0.0, 'density': 0.037037037037037035, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m6.txt', 'size_n': 2133312, 'xsmm_reference_avg': 356.71299999999997, 'xsmm_reference_best': 356.71299999999997, 'xsmm_reference_cpu_freq': 2.999936, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 355.479, 'N_BLOCKING=1_best': 355.479, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 409.029, 'N_BLOCKING=2_best': 409.029, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 392.216, 'N_BLOCKING=3_best': 392.216, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 81, 'a_nonzero': 216, 'a_rows': 27, 'a_size': 2187, 'a_unique': 6, 'alpha': 1.0, 'beta': 0.0, 'density': 0.09876543209876543, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m132.txt', 'size_n': 2666640, 'xsmm_reference_avg': 361.433, 'xsmm_reference_best': 361.433, 'xsmm_reference_cpu_freq': 2.999885, 'xsmm_reference_kernel_type': 'sparse'}
{'N_BLOCKING=1_avg': 282.56, 'N_BLOCKING=1_best': 282.56, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 273.951, 'N_BLOCKING=2_best': 273.951, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 279.731, 'N_BLOCKING=3_best': 279.731, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 27, 'a_nonzero': 216, 'a_rows': 81, 'a_size': 2187, 'a_unique': 6, 'alpha': 1.0, 'beta': 0.0, 'density': 0.09876543209876543, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m460.txt', 'size_n': 2666640, 'xsmm_reference_avg': 277.957, 'xsmm_reference_best': 277.957, 'xsmm_reference_cpu_freq': 2.999921, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 271.71400000000006, 'N_BLOCKING=1_best': 271.71400000000006, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 258.76, 'N_BLOCKING=2_best': 258.76, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 257.678, 'N_BLOCKING=3_best': 257.678, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 27, 'a_nonzero': 162, 'a_rows': 54, 'a_size': 1458, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.1111111111111111, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre/m0.txt', 'size_n': 3555552, 'xsmm_reference_avg': 256.829, 'xsmm_reference_best': 256.829, 'xsmm_reference_cpu_freq': 2.999919, 'xsmm_reference_kernel_type': 'wide-sparse'}
