{'N_BLOCKING=1_avg': 272.81, 'N_BLOCKING=1_best': 272.81, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 266.379, 'N_BLOCKING=2_best': 266.379, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 269.644, 'N_BLOCKING=3_best': 269.644, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 8, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 192, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m0.txt', 'size_n': 9000000, 'xsmm_reference_avg': 265.285, 'xsmm_reference_best': 265.285, 'xsmm_reference_cpu_freq': 2.999911, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 168.10699999999997, 'N_BLOCKING=1_best': 168.10699999999997, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 168.816, 'N_BLOCKING=2_best': 168.816, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 169.182, 'N_BLOCKING=3_best': 169.182, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 24, 'a_nonzero': 48, 'a_rows': 8, 'a_size': 192, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m3.txt', 'size_n': 9000000, 'xsmm_reference_avg': 169.653, 'xsmm_reference_best': 169.653, 'xsmm_reference_cpu_freq': 2.999946, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 206.374, 'N_BLOCKING=1_best': 206.374, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 193.079, 'N_BLOCKING=2_best': 193.079, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 199.696, 'N_BLOCKING=3_best': 199.696, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 24, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 576, 'a_unique': 4, 'alpha': 1.0, 'beta': 0.0, 'density': 0.08333333333333333, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m6.txt', 'size_n': 6000000, 'xsmm_reference_avg': 206.599, 'xsmm_reference_best': 206.599, 'xsmm_reference_cpu_freq': 2.999912, 'xsmm_reference_kernel_type': 'sparse'}
{'N_BLOCKING=1_avg': 170.057, 'N_BLOCKING=1_best': 170.057, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 171.07799999999997, 'N_BLOCKING=2_best': 171.07799999999997, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 171.725, 'N_BLOCKING=3_best': 171.725, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 24, 'a_nonzero': 48, 'a_rows': 8, 'a_size': 192, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m132.txt', 'size_n': 9000000, 'xsmm_reference_avg': 170.765, 'xsmm_reference_best': 170.765, 'xsmm_reference_cpu_freq': 2.999929, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 268.961, 'N_BLOCKING=1_best': 268.961, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 264.814, 'N_BLOCKING=2_best': 264.814, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 265.899, 'N_BLOCKING=3_best': 265.899, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 8, 'a_nonzero': 48, 'a_rows': 24, 'a_size': 192, 'a_unique': 2, 'alpha': 1.0, 'beta': 0.0, 'density': 0.25, 'mat_file': 'data/example_mats/hex/p1/gauss-legendre/m460.txt', 'size_n': 9000000, 'xsmm_reference_avg': 264.2, 'xsmm_reference_best': 264.2, 'xsmm_reference_cpu_freq': 2.999917, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 247.92, 'N_BLOCKING=1_best': 247.92, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 237.106, 'N_BLOCKING=2_best': 237.106, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 242.634, 'N_BLOCKING=3_best': 242.634, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 27, 'a_nonzero': 54, 'a_rows': 54, 'a_size': 1458, 'a_unique': 1, 'alpha': 1.0, 'beta': 0.0, 'density': 0.037037037037037035, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m0.txt', 'size_n': 3555552, 'xsmm_reference_avg': 241.174, 'xsmm_reference_best': 241.174, 'xsmm_reference_cpu_freq': 2.999842, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 358.30100000000004, 'N_BLOCKING=1_best': 358.30100000000004, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 405.712, 'N_BLOCKING=2_best': 405.712, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 407.328, 'N_BLOCKING=3_best': 407.328, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 54, 'a_nonzero': 162, 'a_rows': 27, 'a_size': 1458, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.1111111111111111, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m3.txt', 'size_n': 3555552, 'xsmm_reference_avg': 358.673, 'xsmm_reference_best': 358.673, 'xsmm_reference_cpu_freq': 2.999924, 'xsmm_reference_kernel_type': 'sparse'}
{'N_BLOCKING=1_avg': 347.543, 'N_BLOCKING=1_best': 347.543, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 371.86800000000005, 'N_BLOCKING=2_best': 371.86800000000005, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 370.546, 'N_BLOCKING=3_best': 370.546, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 54, 'a_nonzero': 162, 'a_rows': 81, 'a_size': 4374, 'a_unique': 6, 'alpha': 1.0, 'beta': 0.0, 'density': 0.037037037037037035, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m6.txt', 'size_n': 2133312, 'xsmm_reference_avg': 346.849, 'xsmm_reference_best': 346.849, 'xsmm_reference_cpu_freq': 2.999969, 'xsmm_reference_kernel_type': 'sparse'}
{'N_BLOCKING=1_avg': 361.571, 'N_BLOCKING=1_best': 361.571, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 413.10299999999995, 'N_BLOCKING=2_best': 413.10299999999995, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 399.25, 'N_BLOCKING=3_best': 399.25, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 81, 'a_nonzero': 216, 'a_rows': 27, 'a_size': 2187, 'a_unique': 6, 'alpha': 1.0, 'beta': 0.0, 'density': 0.09876543209876543, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m132.txt', 'size_n': 2666640, 'xsmm_reference_avg': 402.995, 'xsmm_reference_best': 402.995, 'xsmm_reference_cpu_freq': 2.999934, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 283.575, 'N_BLOCKING=1_best': 283.575, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 280.942, 'N_BLOCKING=2_best': 280.942, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 280.883, 'N_BLOCKING=3_best': 280.883, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 27, 'a_nonzero': 216, 'a_rows': 81, 'a_size': 2187, 'a_unique': 6, 'alpha': 1.0, 'beta': 0.0, 'density': 0.09876543209876543, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre-lobatto/m460.txt', 'size_n': 2666640, 'xsmm_reference_avg': 272.32, 'xsmm_reference_best': 272.32, 'xsmm_reference_cpu_freq': 2.99989, 'xsmm_reference_kernel_type': 'wide-sparse'}
{'N_BLOCKING=1_avg': 275.312, 'N_BLOCKING=1_best': 275.312, 'N_BLOCKING=1_kernel_type': 'dense', 'N_BLOCKING=2_avg': 261.046, 'N_BLOCKING=2_best': 261.046, 'N_BLOCKING=2_kernel_type': 'dense', 'N_BLOCKING=3_avg': 259.08299999999997, 'N_BLOCKING=3_best': 259.08299999999997, 'N_BLOCKING=3_kernel_type': 'dense', 'a_cols': 27, 'a_nonzero': 162, 'a_rows': 54, 'a_size': 1458, 'a_unique': 3, 'alpha': 1.0, 'beta': 0.0, 'density': 0.1111111111111111, 'mat_file': 'data/example_mats/hex/p2/gauss-legendre/m0.txt', 'size_n': 3555552, 'xsmm_reference_avg': 257.656, 'xsmm_reference_best': 257.656, 'xsmm_reference_cpu_freq': 2.999956, 'xsmm_reference_kernel_type': 'wide-sparse'}
